Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp Dbl
1982,29,2575,UTA,Utah Jazz,Danny Schayes,1959-05-10,22.0,NBA,C,82.0,20.0,1623.0,252.0,524.0,0.48,0.0,1.0,0.0,252.0,523.0,0.48,0.48,140.0,185.0,0.76,131.0,296.0,427.0,146.0,46.0,72.0,151.0,292.0,644.0,0.0
1983,31,2575,TOT,Total After Trade,Danny Schayes,1959-05-10,23.0,NBA,C,82.0,50.0,2284.0,342.0,749.0,0.46,0.0,1.0,0.0,342.0,748.0,0.46,0.46,228.0,295.0,0.77,200.0,435.0,635.0,205.0,54.0,98.0,253.0,325.0,912.0,1.0
1983,29,2575,UTA,Utah Jazz,Danny Schayes,1959-05-10,23.0,NBA,C,50.0,50.0,1638.0,231.0,514.0,0.45,0.0,1.0,0.0,231.0,513.0,0.45,0.45,157.0,195.0,0.8,137.0,312.0,449.0,165.0,39.0,68.0,195.0,216.0,619.0,1.0
1983,8,2575,DEN,Denver Nuggets,Danny Schayes,1959-05-10,23.0,NBA,C,32.0,0.0,646.0,111.0,235.0,0.47,0.0,0.0,,111.0,235.0,0.47,0.47,71.0,100.0,0.71,63.0,123.0,186.0,40.0,15.0,30.0,58.0,109.0,293.0,0.0
1984,8,2575,DEN,Denver Nuggets,Danny Schayes,1959-05-10,24.0,NBA,C,82.0,15.0,1420.0,183.0,371.0,0.49,0.0,2.0,0.0,183.0,369.0,0.5,0.49,215.0,272.0,0.79,145.0,288.0,433.0,91.0,32.0,60.0,119.0,308.0,581.0,0.0
1985,8,2575,DEN,Denver Nuggets,Danny Schayes,1959-05-10,25.0,NBA,C,56.0,0.0,542.0,60.0,129.0,0.46,0.0,0.0,,60.0,129.0,0.46,0.46,79.0,97.0,0.81,48.0,96.0,144.0,38.0,20.0,25.0,44.0,98.0,199.0,0.0
1986,8,2575,DEN,Denver Nuggets,Danny Schayes,1959-05-10,26.0,NBA,C,80.0,13.0,1654.0,221.0,440.0,0.5,0.0,1.0,0.0,221.0,439.0,0.5,0.5,216.0,278.0,0.78,154.0,285.0,439.0,79.0,42.0,63.0,105.0,298.0,658.0,0.0
1987,8,2575,DEN,Denver Nuggets,Danny Schayes,1959-05-10,27.0,NBA,C,76.0,41.0,1556.0,210.0,405.0,0.52,0.0,0.0,,210.0,405.0,0.52,0.52,229.0,294.0,0.78,120.0,260.0,380.0,85.0,20.0,74.0,95.0,266.0,649.0,0.0
1988,8,2575,DEN,Denver Nuggets,Danny Schayes,1959-05-10,28.0,NBA,PF,81.0,74.0,2166.0,361.0,668.0,0.54,0.0,2.0,0.0,361.0,666.0,0.54,0.54,407.0,487.0,0.84,200.0,462.0,662.0,106.0,62.0,92.0,155.0,323.0,1129.0,0.0
1989,8,2575,DEN,Denver Nuggets,Danny Schayes,1959-05-10,29.0,NBA,C,76.0,64.0,1918.0,317.0,607.0,0.52,3.0,9.0,0.33,314.0,598.0,0.52,0.52,332.0,402.0,0.83,142.0,358.0,500.0,105.0,42.0,81.0,160.0,320.0,969.0,0.0
1990,8,2575,DEN,Denver Nuggets,Danny Schayes,1959-05-10,30.0,NBA,C,53.0,22.0,1194.0,163.0,330.0,0.49,0.0,4.0,0.0,163.0,326.0,0.5,0.49,225.0,264.0,0.85,117.0,225.0,342.0,61.0,41.0,45.0,72.0,200.0,551.0,0.0
1991,17,2575,MIL,Milwaukee Bucks,Danny Schayes,1959-05-10,31.0,NBA,C,82.0,38.0,2228.0,298.0,597.0,0.5,0.0,5.0,0.0,298.0,592.0,0.5,0.5,274.0,328.0,0.84,174.0,361.0,535.0,98.0,55.0,61.0,106.0,264.0,870.0,0.0
