Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1997,22.0,PHO,NBA,PG,4.0,0.0,15.0,4.8,21.6,0.222,2.4,9.6,0.25,2.4,12.0,0.2,0.0,0.0,,2.4,0.0,2.4,2.4,2.4,2.4,4.8,12.0,12.0
1998,23.0,PHO,NBA,PG,4.0,1.0,51.0,5.6,12.7,0.444,0.7,3.5,0.2,4.9,9.2,0.538,3.5,5.6,0.625,1.4,5.6,7.1,4.9,1.4,0.0,2.1,4.9,15.5
2001,26.0,DAL,NBA,PG,10.0,10.0,370.0,4.4,10.5,0.417,1.6,3.8,0.41,2.8,6.7,0.42,2.9,3.3,0.882,0.6,2.5,3.1,6.2,0.6,0.1,2.4,1.8,13.2
2002,27.0,DAL,NBA,PG,8.0,8.0,323.0,5.7,13.2,0.432,2.2,5.0,0.444,3.5,8.1,0.425,3.8,3.9,0.971,0.8,2.8,3.6,7.8,0.4,0.0,3.3,2.2,17.4
2003,28.0,DAL,NBA,PG,20.0,20.0,729.0,5.7,12.7,0.447,1.8,3.8,0.487,3.9,8.9,0.431,2.7,3.1,0.873,0.7,2.7,3.5,7.2,0.8,0.0,2.5,2.3,15.9
2004,29.0,DAL,NBA,PG,5.0,5.0,197.0,4.9,12.8,0.386,1.1,2.9,0.375,3.8,9.9,0.389,1.5,1.6,0.889,1.1,3.7,4.8,8.2,0.7,0.0,2.2,2.6,12.4
2005,30.0,PHO,NBA,PG,15.0,15.0,610.0,8.3,15.9,0.52,1.2,3.2,0.389,7.0,12.7,0.553,3.4,3.7,0.919,0.5,3.7,4.2,10.0,0.8,0.2,4.1,2.1,21.1
2006,31.0,PHO,NBA,PG,20.0,20.0,798.0,6.6,13.1,0.502,1.4,3.9,0.368,5.1,9.2,0.559,3.7,4.1,0.912,0.4,2.9,3.3,9.2,0.4,0.2,3.0,1.7,18.4
2007,32.0,PHO,NBA,PG,11.0,11.0,413.0,6.5,13.9,0.463,1.7,3.4,0.487,4.8,10.5,0.455,3.6,4.0,0.891,0.3,2.7,3.1,12.7,0.3,0.1,4.2,1.8,18.1
2008,33.0,PHO,NBA,PG,5.0,5.0,183.0,6.3,13.8,0.457,1.2,3.9,0.3,5.1,9.8,0.52,2.2,2.4,0.917,0.2,2.6,2.8,7.7,0.4,0.2,2.4,2.0,15.9
2010,35.0,PHO,NBA,PG,16.0,16.0,539.0,6.6,12.8,0.518,1.3,3.3,0.38,5.3,9.4,0.567,4.5,5.0,0.893,0.4,3.1,3.5,10.8,0.3,0.1,4.0,1.3,19.0
2013,38.0,LAL,NBA,PG,2.0,2.0,61.0,5.9,13.6,0.435,0.0,1.8,0.0,5.9,11.8,0.5,3.0,3.0,1.0,1.2,1.8,3.0,5.3,0.0,0.0,1.8,1.2,14.8
