Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp Dbl
1999,23,1355,PHI,Philadelphia 76Ers,Larry Hughes,"January 23, 1979",20.0,NBA,PG,50.0,1.0,988.0,170.0,414.0,0.41,8.0,52.0,0.15,162.0,362.0,0.45,0.42,107.0,151.0,0.71,83.0,106.0,189.0,77.0,44.0,14.0,68.0,97.0,455.0,0.0
2000,31,1355,TOT,Total After Trade,Larry Hughes,"January 23, 1979",21.0,NBA,SG,82.0,37.0,2324.0,459.0,1147.0,0.4,29.0,125.0,0.23,430.0,1022.0,0.42,0.41,279.0,377.0,0.74,113.0,236.0,349.0,205.0,115.0,28.0,195.0,191.0,1226.0,0.0
2000,23,1355,PHI,Philadelphia 76Ers,Larry Hughes,"January 23, 1979",21.0,NBA,SG,50.0,5.0,1018.0,192.0,461.0,0.42,11.0,51.0,0.22,181.0,410.0,0.44,0.43,106.0,142.0,0.75,52.0,107.0,159.0,75.0,54.0,12.0,95.0,94.0,501.0,0.0
2000,10,1355,GSW,Golden State Warriors,Larry Hughes,"January 23, 1979",21.0,NBA,SG,32.0,32.0,1306.0,267.0,686.0,0.39,18.0,74.0,0.24,249.0,612.0,0.41,0.4,173.0,235.0,0.74,61.0,129.0,190.0,130.0,61.0,16.0,100.0,97.0,725.0,0.0
2001,10,1355,GSW,Golden State Warriors,Larry Hughes,"January 23, 1979",22.0,NBA,SG,50.0,45.0,1846.0,308.0,805.0,0.38,14.0,75.0,0.19,294.0,730.0,0.4,0.39,193.0,252.0,0.77,76.0,200.0,276.0,223.0,96.0,29.0,152.0,147.0,823.0,0.0
2002,10,1355,GSW,Golden State Warriors,Larry Hughes,"January 23, 1979",23.0,NBA,SG,73.0,56.0,2049.0,343.0,810.0,0.42,18.0,93.0,0.19,325.0,717.0,0.45,0.44,191.0,259.0,0.74,83.0,162.0,245.0,316.0,113.0,23.0,171.0,150.0,895.0,0.0
2003,30,1355,WAS,Washington Wizards,Larry Hughes,"January 23, 1979",24.0,NBA,PG,67.0,56.0,2137.0,346.0,741.0,0.47,29.0,79.0,0.37,317.0,662.0,0.48,0.49,136.0,186.0,0.73,67.0,241.0,308.0,205.0,86.0,24.0,136.0,149.0,857.0,0.0
2004,30,1355,WAS,Washington Wizards,Larry Hughes,"January 23, 1979",25.0,NBA,SG,61.0,61.0,2061.0,401.0,1009.0,0.4,79.0,232.0,0.34,322.0,777.0,0.41,0.44,267.0,335.0,0.8,96.0,230.0,326.0,148.0,95.0,26.0,152.0,147.0,1148.0,0.0
2005,30,1355,WAS,Washington Wizards,Larry Hughes,"January 23, 1979",26.0,NBA,SG,61.0,61.0,2358.0,467.0,1086.0,0.43,59.0,209.0,0.28,408.0,877.0,0.46,0.46,352.0,453.0,0.78,74.0,308.0,382.0,285.0,176.0,18.0,153.0,168.0,1345.0,1.0
2006,6,1355,CLE,Cleveland Cavaliers,Larry Hughes,"January 23, 1979",27.0,NBA,SG,36.0,31.0,1281.0,192.0,469.0,0.41,28.0,76.0,0.37,164.0,393.0,0.42,0.44,146.0,193.0,0.76,26.0,135.0,161.0,131.0,53.0,21.0,99.0,117.0,558.0,0.0
2007,6,1355,CLE,Cleveland Cavaliers,Larry Hughes,"January 23, 1979",28.0,NBA,SG,70.0,68.0,2596.0,381.0,953.0,0.4,74.0,222.0,0.33,307.0,731.0,0.42,0.44,209.0,309.0,0.68,41.0,226.0,267.0,256.0,89.0,26.0,154.0,164.0,1045.0,0.0
2008,31,1355,TOT,Total After Trade,Larry Hughes,"January 23, 1979",29.0,NBA,"PG,SG",68.0,57.0,2020.0,305.0,801.0,0.38,67.0,194.0,0.34,238.0,607.0,0.39,0.42,150.0,188.0,0.8,39.0,191.0,230.0,181.0,99.0,17.0,116.0,139.0,827.0,0.0
2008,6,1355,CLE,Cleveland Cavaliers,Larry Hughes,"January 23, 1979",29.0,NBA,PG,40.0,32.0,1210.0,180.0,478.0,0.38,43.0,126.0,0.34,137.0,352.0,0.39,0.42,88.0,108.0,0.82,27.0,116.0,143.0,94.0,60.0,11.0,72.0,91.0,491.0,0.0
2008,5,1355,CHI,Chicago Bulls,Larry Hughes,"January 23, 1979",29.0,NBA,SG,28.0,25.0,810.0,125.0,323.0,0.39,24.0,68.0,0.35,101.0,255.0,0.4,0.42,62.0,80.0,0.78,12.0,75.0,87.0,87.0,39.0,6.0,44.0,48.0,336.0,0.0
2009,31,1355,TOT,Total After Trade,Larry Hughes,"January 23, 1979",30.0,NBA,"SF,SG",55.0,20.0,1479.0,224.0,557.0,0.4,75.0,193.0,0.39,149.0,364.0,0.41,0.47,117.0,145.0,0.81,16.0,143.0,159.0,119.0,72.0,14.0,71.0,96.0,640.0,0.0
2009,5,1355,CHI,Chicago Bulls,Larry Hughes,"January 23, 1979",30.0,NBA,SF,30.0,6.0,792.0,127.0,308.0,0.41,40.0,102.0,0.39,87.0,206.0,0.42,0.48,67.0,82.0,0.82,6.0,88.0,94.0,59.0,36.0,9.0,36.0,51.0,361.0,0.0
2009,20,1355,NYK,New York Knicks,Larry Hughes,"January 23, 1979",30.0,NBA,SG,25.0,14.0,687.0,97.0,249.0,0.39,35.0,91.0,0.38,62.0,158.0,0.39,0.46,50.0,63.0,0.79,10.0,55.0,65.0,60.0,36.0,5.0,35.0,45.0,279.0,0.0
2010,31,1355,TOT,Total After Trade,Larry Hughes,"January 23, 1979",31.0,NBA,SG,45.0,16.0,1115.0,137.0,386.0,0.36,43.0,139.0,0.31,94.0,247.0,0.38,0.41,94.0,113.0,0.83,23.0,119.0,142.0,137.0,52.0,15.0,75.0,70.0,411.0,0.0
2010,20,1355,NYK,New York Knicks,Larry Hughes,"January 23, 1979",31.0,NBA,SG,31.0,14.0,820.0,102.0,279.0,0.37,28.0,97.0,0.29,74.0,182.0,0.41,0.42,65.0,79.0,0.82,16.0,94.0,110.0,109.0,40.0,11.0,56.0,53.0,297.0,0.0
2010,4,1355,CHA,Charlotte Bobcats,Larry Hughes,"January 23, 1979",31.0,NBA,SG,14.0,2.0,295.0,35.0,107.0,0.33,15.0,42.0,0.36,20.0,65.0,0.31,0.4,29.0,34.0,0.85,7.0,25.0,32.0,28.0,12.0,4.0,19.0,17.0,114.0,0.0
2012,22,1355,ORL,Orlando Magic,Larry Hughes,"January 23, 1979",33.0,NBA,PG,9.0,0.0,114.0,5.0,22.0,0.23,1.0,7.0,0.14,4.0,15.0,0.27,0.25,1.0,2.0,0.5,1.0,4.0,5.0,7.0,2.0,0.0,12.0,10.0,12.0,0.0
