PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
Charles Barkley,24,80,80,39.6,9.4,16.0,0.5870000000000001,0.6,2.0,0.28,8.9,14.1,0.63,0.604,8.9,11.9,0.7509999999999999,4.8,7.1,11.9,3.2,1.3,1.3,3.8,3.5,28.3
Mike Gminski,28,47,47,37.6,6.2,13.9,0.445,0.0,0.0,,6.2,13.9,0.445,0.445,4.5,4.8,0.938,3.5,7.0,10.5,1.8,0.8,1.8,2.0,2.1,16.9
Maurice Cheeks,31,79,79,36.3,5.4,10.9,0.495,0.0,0.3,0.136,5.4,10.7,0.504,0.49700000000000005,2.9,3.5,0.825,0.7,2.5,3.2,8.0,2.1,0.3,2.0,1.5,13.7
Cliff Robinson,27,62,51,34.0,7.8,16.8,0.46399999999999997,0.0,0.1,0.222,7.8,16.6,0.466,0.465,3.4,4.7,0.7170000000000001,1.9,4.7,6.5,2.1,1.3,0.6,2.6,3.1,19.0
Roy Hinson,26,29,10,29.1,4.2,9.4,0.452,0.0,0.0,0.0,4.2,9.3,0.45399999999999996,0.452,3.1,4.3,0.718,1.8,4.0,5.8,0.9,0.8,2.3,2.2,3.1,11.6
Tim McCormick,25,23,17,26.1,3.1,6.0,0.514,0.0,0.0,,3.1,6.0,0.514,0.514,1.6,2.3,0.698,2.1,4.1,6.3,1.1,0.6,0.3,1.5,3.3,7.8
David Wingate,24,61,22,23.3,3.6,8.9,0.4,0.2,0.7,0.25,3.4,8.3,0.41200000000000003,0.409,1.6,2.2,0.75,0.7,0.9,1.7,2.0,0.8,0.4,1.7,2.0,8.9
Albert King,28,72,44,22.1,2.9,7.5,0.391,0.2,0.7,0.34700000000000003,2.7,6.8,0.395,0.406,1.1,1.4,0.757,1.0,2.0,3.0,1.5,0.5,0.3,1.3,3.0,7.2
Gerald Henderson,32,69,3,20.8,2.7,6.4,0.431,1.0,2.3,0.42100000000000004,1.8,4.1,0.436,0.507,2.0,2.4,0.81,0.4,1.0,1.4,3.2,1.0,0.1,1.8,2.5,8.4
Ben Coleman,26,43,14,19.6,2.6,5.0,0.516,0.0,0.0,0.0,2.6,4.9,0.519,0.516,1.8,2.3,0.752,1.3,2.8,4.1,0.5,0.3,0.6,1.3,2.8,6.9
Andrew Toney,30,29,15,18.0,2.5,5.9,0.42100000000000004,0.3,0.9,0.33299999999999996,2.2,5.0,0.43799999999999994,0.447,2.0,2.5,0.8059999999999999,0.3,1.3,1.6,3.7,0.4,0.2,1.7,1.2,7.3
Vincent Askew,21,14,2,16.7,1.6,5.3,0.297,0.0,0.0,,1.6,5.3,0.297,0.297,0.6,0.8,0.727,0.4,1.1,1.6,2.4,0.7,0.4,0.9,0.9,3.7
Dave Henderson,23,22,1,16.0,2.1,5.3,0.405,0.0,0.0,0.0,2.1,5.2,0.409,0.405,1.5,2.1,0.6809999999999999,0.5,1.1,1.6,1.5,0.5,0.2,1.8,1.9,5.7
Mark McNamara,28,42,18,13.8,1.2,3.2,0.391,0.0,0.0,,1.2,3.2,0.391,0.391,1.1,1.6,0.727,1.6,2.2,3.7,0.4,0.1,0.3,0.6,1.6,3.6
Danny Vranes,29,57,5,13.5,0.9,2.1,0.43799999999999994,0.0,0.1,0.0,0.9,2.1,0.449,0.43799999999999994,0.3,0.6,0.429,0.8,1.3,2.1,0.6,0.5,0.6,0.4,1.8,2.1
Chris Welp,24,10,0,13.2,1.8,3.1,0.581,0.0,0.0,,1.8,3.1,0.581,0.581,1.2,1.8,0.667,1.1,1.3,2.4,0.5,0.5,0.5,0.9,2.5,4.8
Steve Colter,25,12,0,12.7,1.3,3.3,0.375,0.0,0.0,,1.3,3.3,0.375,0.375,0.6,0.8,0.778,0.6,0.9,1.5,2.2,0.5,0.0,0.9,1.7,3.1
Bob Thornton,25,41,2,12.4,1.4,2.7,0.532,0.0,0.0,0.0,1.4,2.7,0.541,0.532,0.7,1.1,0.617,1.0,1.4,2.4,0.3,0.2,0.1,0.7,2.0,3.6
