PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
Byron Scott,26,81,81,37.6,8.8,16.6,0.527,0.8,2.2,0.34600000000000003,8.0,14.4,0.5539999999999999,0.55,3.4,3.9,0.858,0.9,3.2,4.1,4.1,1.9,0.3,2.0,2.5,21.7
Magic Johnson,28,72,70,36.6,6.8,13.8,0.49200000000000005,0.2,0.8,0.196,6.7,13.1,0.51,0.49700000000000005,5.8,6.8,0.853,1.2,5.0,6.2,11.9,1.6,0.2,3.7,2.0,19.6
James Worthy,26,75,72,35.4,8.2,15.5,0.531,0.0,0.2,0.125,8.2,15.3,0.537,0.532,3.2,4.1,0.7959999999999999,1.7,3.3,5.0,3.9,1.0,0.7,2.1,2.3,19.7
A.C. Green,24,82,64,32.1,3.9,7.8,0.503,0.0,0.0,0.0,3.9,7.8,0.505,0.503,3.6,4.6,0.773,3.0,5.7,8.7,1.1,1.1,0.5,1.5,2.5,11.4
Michael Cooper,31,61,8,29.4,3.1,7.9,0.392,0.9,2.9,0.32,2.2,5.0,0.434,0.451,1.6,1.9,0.858,0.8,2.9,3.7,4.7,1.1,0.4,1.7,2.2,8.7
Kareem Abdul-Jabbar,40,80,80,28.9,6.0,11.3,0.532,0.0,0.0,0.0,6.0,11.3,0.532,0.532,2.6,3.4,0.762,1.5,4.5,6.0,1.7,0.6,1.2,2.0,2.7,14.6
Mychal Thompson,33,80,0,25.1,4.6,9.0,0.512,0.0,0.0,0.0,4.6,9.0,0.515,0.512,2.3,3.7,0.634,2.5,3.6,6.1,0.8,0.5,1.0,1.4,3.1,11.6
Tony Campbell,25,13,1,18.6,4.4,7.8,0.564,0.1,0.2,0.33299999999999996,4.3,7.5,0.5710000000000001,0.569,2.2,3.0,0.718,0.6,1.5,2.1,1.2,0.8,0.2,2.0,3.2,11.0
Wes Matthews,28,51,8,13.8,2.2,4.9,0.46,0.1,0.6,0.233,2.1,4.3,0.491,0.474,1.1,1.3,0.831,0.3,1.0,1.3,2.7,0.5,0.1,1.4,1.3,5.7
Kurt Rambis,29,70,20,12.1,1.5,2.7,0.5479999999999999,0.0,0.0,,1.5,2.7,0.5479999999999999,0.5479999999999999,1.0,1.3,0.785,1.5,2.4,3.8,0.8,0.6,0.2,0.8,1.5,4.0
Milt Wagner,24,40,4,9.5,1.6,3.7,0.42200000000000004,0.1,0.3,0.2,1.5,3.4,0.43799999999999994,0.429,0.7,0.7,0.897,0.1,0.6,0.7,1.5,0.2,0.1,0.6,1.1,3.8
Mike Smrek,25,48,2,8.8,0.9,2.1,0.42700000000000005,0.0,0.0,,0.9,2.1,0.42700000000000005,0.42700000000000005,0.9,1.4,0.667,0.6,1.2,1.8,0.2,0.1,0.9,0.6,2.2,2.8
Ray Tolbert,29,14,0,5.9,1.1,2.0,0.5710000000000001,0.0,0.0,,1.1,2.0,0.5710000000000001,0.5710000000000001,0.7,0.9,0.769,0.6,0.8,1.4,0.4,0.2,0.2,0.8,1.0,3.0
Billy Thompson,24,9,0,4.2,0.3,1.4,0.231,0.0,0.0,,0.3,1.4,0.231,0.231,0.9,1.1,0.8,0.2,0.8,1.0,0.1,0.1,0.0,0.7,1.2,1.6
Jeff Lamp,28,3,0,2.3,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.7,0.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.7
