PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
Alvin Robertson,25,82,82,36.3,8.0,17.2,0.465,0.3,1.2,0.284,7.7,16.0,0.478,0.475,3.3,4.5,0.748,2.0,4.1,6.1,6.8,3.0,0.8,3.1,3.7,19.6
Johnny Dawkins,24,65,61,33.5,6.2,12.8,0.485,0.3,0.9,0.311,5.9,11.9,0.499,0.496,3.0,3.4,0.8959999999999999,1.0,2.1,3.1,7.4,1.4,0.0,2.4,1.5,15.8
Frank Brickowski,28,70,68,31.8,6.1,11.5,0.528,0.0,0.1,0.2,6.1,11.4,0.53,0.529,3.8,5.0,0.768,2.4,4.5,6.9,3.8,1.1,0.5,3.0,3.9,16.0
Dave Greenwood,30,45,40,27.5,3.4,7.3,0.46,0.0,0.0,0.0,3.4,7.2,0.46299999999999997,0.46,1.8,2.5,0.748,2.0,4.6,6.7,2.2,0.7,0.5,1.6,3.0,8.6
Walter Berry,23,73,56,26.3,7.4,13.2,0.563,0.0,0.0,,7.4,13.2,0.563,0.563,2.6,4.4,0.6,2.4,3.0,5.4,1.5,0.8,0.9,2.2,2.8,17.4
Greg Anderson,23,82,45,24.2,4.6,9.2,0.501,0.0,0.1,0.2,4.6,9.2,0.503,0.502,2.4,4.0,0.604,2.0,4.3,6.3,1.0,0.7,1.5,1.7,2.8,11.7
Mike Mitchell,32,68,20,22.1,5.6,11.5,0.48200000000000004,0.0,0.2,0.25,5.5,11.4,0.486,0.484,2.4,2.9,0.825,0.8,2.1,2.9,1.0,0.5,0.2,0.8,1.5,13.5
Leon Wood,25,38,8,21.8,3.2,7.4,0.426,1.1,2.8,0.39799999999999996,2.0,4.6,0.44299999999999995,0.502,1.8,2.4,0.758,0.4,0.9,1.3,4.1,0.6,0.0,0.9,1.2,9.3
Ricky Wilson,23,18,1,20.7,2.0,5.5,0.364,0.5,1.4,0.36,1.5,4.1,0.365,0.409,1.3,1.6,0.7929999999999999,0.1,1.4,1.4,3.5,0.9,0.2,1.2,1.9,5.8
Jon Sundvold,26,52,12,19.7,3.4,7.3,0.46399999999999997,0.5,1.2,0.406,2.9,6.1,0.47600000000000003,0.499,0.8,0.9,0.8959999999999999,0.3,0.7,0.9,3.5,0.5,0.0,1.1,1.0,8.1
Pete Myers,24,22,0,14.9,2.0,4.3,0.45299999999999996,0.0,0.2,0.0,2.0,4.1,0.473,0.45299999999999996,1.2,1.8,0.667,0.5,1.2,1.7,2.2,0.8,0.3,1.5,1.4,5.1
Walter Berry,29,69,9,14.7,2.0,4.1,0.496,0.0,0.0,0.0,2.0,4.0,0.498,0.496,1.7,2.1,0.807,1.3,3.3,4.7,1.2,0.3,0.9,1.5,2.9,5.7
Johnny Moore,29,4,0,12.8,1.0,2.3,0.444,0.0,0.3,0.0,1.0,2.0,0.5,0.444,0.0,0.0,,0.3,0.8,1.0,2.8,0.8,0.0,1.0,0.3,2.0
Kurt Nimphius,29,72,7,12.8,1.8,3.6,0.498,0.0,0.0,0.0,1.8,3.6,0.5,0.498,0.8,1.2,0.723,0.9,1.3,2.1,0.7,0.3,0.8,0.7,2.0,4.4
Ed Nealy,27,68,1,12.3,0.7,1.6,0.45899999999999996,0.0,0.0,0.5,0.7,1.6,0.45799999999999996,0.46299999999999997,0.6,0.9,0.6509999999999999,1.2,2.1,3.3,0.7,0.4,0.1,0.4,1.4,2.1
Charles Davis,29,16,0,11.7,2.6,6.1,0.433,0.1,0.9,0.067,2.6,5.1,0.5,0.43799999999999994,0.4,0.6,0.7,0.9,1.4,2.4,1.1,0.0,0.2,0.8,1.6,5.8
Nate Blackwell,22,10,0,11.2,1.5,4.1,0.366,0.2,1.1,0.182,1.3,3.0,0.433,0.39,0.5,0.6,0.833,0.2,0.4,0.6,1.8,0.3,0.0,0.8,1.6,3.7
Richard Rellford,23,4,0,10.5,1.3,2.0,0.625,0.0,0.0,,1.3,2.0,0.625,0.625,1.5,2.0,0.75,0.5,1.3,1.8,0.3,0.0,0.8,1.0,0.8,4.0
Phil Zevenbergen,23,8,0,7.3,1.9,3.4,0.556,0.0,0.0,,1.9,3.4,0.556,0.556,0.0,0.3,0.0,0.5,1.1,1.6,0.4,0.4,0.1,0.5,1.5,3.8
