Season,Age,Tm,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
1988,23.0,BOS,NBA,PF,70.0,718.0,12.2,0.543,0.053,0.252,8.1,14.2,11.4,9.2,1.4,3.3,17.8,19.9,,0.2,0.8,0.9,0.063,,-3.0,0.4,-2.7,-0.1
1989,24.0,TOT,NBA,PF,77.0,1214.0,11.6,0.472,0.023,0.212,7.7,15.8,11.8,7.7,1.2,2.7,12.7,20.7,,-0.3,1.1,0.9,0.034,,-3.2,-0.4,-3.7,-0.5
1989,24.0,BOS,NBA,PF,48.0,738.0,10.0,0.463,0.015,0.17,7.4,14.6,11.0,9.1,1.4,2.1,14.4,19.1,,-0.3,0.6,0.4,0.023,,-3.3,-0.2,-3.5,-0.3
1989,24.0,SAC,NBA,PF,29.0,476.0,14.0,0.483,0.032,0.264,8.2,17.7,12.9,5.5,0.9,3.6,10.4,23.2,,0.0,0.5,0.5,0.051,,-3.1,-0.8,-3.9,-0.2
1990,25.0,TOT,NBA,PF,80.0,1943.0,13.6,0.517,0.207,0.155,5.7,18.5,11.9,13.0,1.5,2.9,13.3,17.9,,0.9,2.4,3.3,0.082,,-0.6,0.9,0.3,1.1
1990,25.0,MIN,NBA,PF,28.0,590.0,11.8,0.492,0.079,0.129,4.0,19.3,11.2,17.1,1.3,2.5,17.4,19.3,,-0.3,0.7,0.4,0.031,,-2.4,0.6,-1.7,0.0
1990,25.0,MIL,NBA,PF,52.0,1353.0,14.4,0.527,0.262,0.167,6.4,18.2,12.2,11.3,1.6,3.1,11.5,17.3,,1.2,1.7,2.9,0.104,,0.2,1.1,1.2,1.1
1991,26.0,MIL,NBA,PF,81.0,1219.0,11.9,0.488,0.287,0.13,5.7,15.7,10.6,8.9,2.0,3.9,12.0,17.6,,0.1,1.7,1.8,0.071,,-2.0,1.2,-0.8,0.4
1992,27.0,MIL,NBA,PF,70.0,1081.0,15.0,0.54,0.4,0.114,6.6,20.3,13.2,10.0,1.9,4.1,10.8,16.4,,1.4,1.3,2.7,0.119,,0.6,1.4,2.0,1.1
1993,28.0,MIL,NBA,PF,80.0,1766.0,13.3,0.55,0.375,0.164,3.8,14.3,9.0,10.8,1.3,2.7,12.4,18.2,,1.4,1.3,2.7,0.073,,0.1,-0.1,0.0,0.9
1994,29.0,MIL,NBA,PF,67.0,962.0,8.3,0.46,0.477,0.103,3.7,14.8,9.0,9.7,1.6,3.9,16.5,15.8,,-0.7,0.8,0.1,0.004,,-3.7,0.5,-3.3,-0.3
1995,30.0,MIA,NBA,PF,61.0,730.0,12.7,0.562,0.671,0.065,4.4,12.1,8.2,8.9,1.4,2.6,10.9,16.1,,0.9,0.6,1.5,0.099,,1.3,0.1,1.4,0.6
1996,31.0,TOT,NBA,PF,55.0,598.0,10.6,0.556,0.697,0.029,1.4,10.6,6.1,11.2,0.9,2.1,10.1,15.1,,0.5,0.7,1.3,0.101,,-0.1,1.0,0.9,0.4
1996,31.0,SAS,NBA,PF,32.0,273.0,11.0,0.55,0.677,0.031,2.1,11.0,6.7,9.5,0.4,1.8,8.5,17.5,,0.3,0.3,0.5,0.096,,0.0,0.2,0.2,0.2
1996,31.0,NYK,NBA,PF,23.0,325.0,10.2,0.563,0.722,0.025,0.8,10.3,5.6,12.6,1.3,2.4,12.1,13.0,,0.3,0.4,0.7,0.104,,-0.2,1.6,1.5,0.3
1997,32.0,TOR,NBA,PF,6.0,45.0,2.4,0.333,0.467,0.0,2.5,16.1,9.1,3.5,1.2,0.0,6.3,15.9,,-0.1,0.0,-0.1,-0.053,,-6.3,-1.7,-8.0,-0.1
1998,33.0,SAS,NBA,PF,9.0,102.0,5.2,0.426,0.667,0.143,3.6,9.6,6.8,7.4,0.5,1.4,11.8,11.6,,0.0,0.1,0.1,0.043,,-3.9,-0.3,-4.2,-0.1
