Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1988,20,1408,NYK,New York Knicks,22.0,NBA,PG,82.0,80.0,3249.0,4.9,11.2,0.43,0.4,1.4,0.25,4.5,9.8,0.46,2.3,2.9,0.77,1.3,3.1,4.4,9.6,2.3,0.1,2.9,2.7,12.3
1989,20,1408,NYK,New York Knicks,23.0,NBA,PG,72.0,72.0,2477.0,7.0,14.9,0.47,1.2,3.5,0.34,5.8,11.4,0.51,2.6,3.7,0.7,1.5,3.4,5.0,9.0,2.0,0.1,3.3,2.4,17.7
1990,20,1408,NYK,New York Knicks,24.0,NBA,PG,82.0,69.0,2428.0,4.8,11.1,0.44,0.5,1.9,0.27,4.3,9.2,0.47,1.8,2.4,0.73,1.6,3.1,4.7,9.0,1.6,0.1,3.1,1.8,12.0
1991,20,1408,NYK,New York Knicks,25.0,NBA,PG,72.0,21.0,1595.0,5.6,11.5,0.49,0.3,1.2,0.26,5.3,10.3,0.52,2.6,3.6,0.73,1.4,3.0,4.4,10.2,1.4,0.2,3.0,1.8,14.2
1992,20,1408,NYK,New York Knicks,26.0,NBA,PG,81.0,81.0,2461.0,5.4,10.9,0.49,0.2,0.6,0.26,5.2,10.3,0.51,2.5,3.2,0.77,1.4,3.1,4.5,10.2,1.6,0.2,3.1,2.2,13.4
1993,13,1408,LAC,Los Angeles Clippers,27.0,NBA,PG,82.0,81.0,3117.0,5.3,10.9,0.49,0.3,0.9,0.27,5.0,10.0,0.51,2.8,3.5,0.8,1.5,3.0,4.5,8.4,1.6,0.1,2.5,1.8,13.6
1994,13,1408,LAC,Los Angeles Clippers,28.0,NBA,PG,79.0,79.0,2711.0,4.4,9.7,0.45,0.5,1.7,0.28,3.9,8.0,0.49,2.2,2.8,0.79,1.4,3.2,4.6,9.0,1.6,0.1,3.1,1.5,11.5
1995,12,1408,IND,Indiana Pacers,29.0,NBA,PG,82.0,67.0,2402.0,3.6,8.5,0.42,0.4,1.3,0.31,3.2,7.2,0.44,1.8,2.3,0.78,1.1,3.5,4.6,9.2,1.6,0.2,3.1,2.2,9.4
1996,12,1408,IND,Indiana Pacers,30.0,NBA,PG,81.0,81.0,2643.0,4.0,8.5,0.47,0.9,2.0,0.43,3.2,6.5,0.49,2.0,2.6,0.78,0.9,3.3,4.2,8.6,1.4,0.1,2.7,2.1,11.0
1997,31,1408,TOT,Total After Trade,31.0,NBA,PG,82.0,82.0,3054.0,3.4,8.0,0.43,0.8,2.1,0.37,2.6,5.9,0.44,2.0,2.5,0.79,1.1,3.6,4.7,11.0,1.1,0.1,3.2,1.9,9.6
1997,8,1408,DEN,Denver Nuggets,31.0,NBA,PG,52.0,52.0,2001.0,3.5,8.1,0.42,0.9,2.2,0.4,2.6,6.0,0.44,2.0,2.4,0.8,1.3,3.6,4.9,11.5,0.9,0.2,3.1,1.9,9.7
1997,12,1408,IND,Indiana Pacers,31.0,NBA,PG,30.0,30.0,1053.0,3.3,7.8,0.43,0.6,1.9,0.32,2.7,5.8,0.46,2.0,2.6,0.77,0.7,3.6,4.2,10.1,1.6,0.1,3.5,1.9,9.3
1998,12,1408,IND,Indiana Pacers,32.0,NBA,PG,82.0,82.0,2413.0,3.7,8.9,0.42,0.6,2.0,0.31,3.1,6.9,0.45,2.0,2.7,0.76,1.0,3.8,4.8,10.6,1.3,0.0,2.6,2.0,10.1
1999,12,1408,IND,Indiana Pacers,33.0,NBA,PG,49.0,49.0,1382.0,3.6,8.6,0.42,0.8,2.7,0.31,2.8,5.9,0.47,1.7,2.1,0.82,0.9,3.9,4.8,10.1,1.1,0.1,2.6,1.5,9.7
2001,31,1408,TOT,Total After Trade,35.0,NBA,PG,83.0,82.0,2588.0,3.4,8.1,0.42,1.0,2.9,0.34,2.4,5.2,0.46,1.0,1.3,0.78,0.9,3.4,4.2,9.2,1.2,0.1,2.4,1.9,8.8
2001,28,1408,TOR,Toronto Raptors,35.0,NBA,PG,54.0,54.0,1802.0,3.4,8.1,0.42,1.1,3.3,0.34,2.3,4.8,0.48,1.3,1.5,0.84,0.8,2.9,3.7,9.9,1.3,0.1,2.3,1.7,9.2
2001,20,1408,NYK,New York Knicks,35.0,NBA,PG,29.0,28.0,786.0,3.4,8.2,0.41,0.6,1.9,0.31,2.8,6.3,0.44,0.4,0.8,0.53,1.0,4.5,5.5,7.5,1.0,0.0,2.7,2.6,7.8
2002,20,1408,NYK,New York Knicks,36.0,NBA,PG,82.0,82.0,2367.0,4.0,9.0,0.44,1.2,3.0,0.4,2.8,6.0,0.46,1.3,1.7,0.79,0.9,3.8,4.7,9.2,1.1,0.0,2.3,2.5,10.4
2003,29,1408,UTA,Utah Jazz,37.0,NBA,PG,82.0,0.0,1467.0,3.6,9.1,0.4,0.7,2.3,0.28,2.9,6.7,0.44,1.5,2.0,0.76,0.8,3.5,4.3,9.2,1.2,0.1,3.7,2.2,9.4
2004,11,1408,HOU,Houston Rockets,38.0,NBA,PG,42.0,3.0,577.0,2.1,6.2,0.34,0.4,2.6,0.17,1.7,3.7,0.46,1.7,2.4,0.72,0.6,3.7,4.4,7.4,1.1,0.1,3.3,2.6,6.4
