Season,Age,Tm,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
1991,22.0,CHI,NBA,PF,51.0,337.0,14.7,0.546,0.019,0.269,14.9,19.3,17.1,6.2,1.8,2.4,16.5,17.7,,0.4,0.5,0.9,0.129,,-2.2,-0.5,-2.7,-0.1
1992,23.0,CHI,NBA,PF,63.0,690.0,14.6,0.523,0.017,0.43,15.5,25.6,20.7,9.1,1.0,3.3,14.6,15.0,,1.0,1.3,2.3,0.16,,-1.6,1.0,-0.6,0.3
1993,24.0,CHI,NBA,PF,71.0,1369.0,14.6,0.513,0.02,0.354,13.7,24.7,19.0,6.6,2.1,3.2,15.1,15.3,,1.4,2.5,3.9,0.136,,-2.3,0.7,-1.6,0.1
1994,25.0,CHI,NBA,C,38.0,638.0,15.4,0.518,0.021,0.415,12.6,20.6,16.6,9.5,1.3,2.3,13.6,22.4,,0.6,1.1,1.7,0.125,,-2.3,-0.4,-2.7,-0.1
1995,26.0,PHI,NBA,PF,77.0,1781.0,12.6,0.51,0.016,0.247,11.2,20.6,15.9,5.3,2.1,1.7,14.9,14.2,,0.9,2.2,3.1,0.084,,-2.4,0.1,-2.2,-0.1
1996,27.0,PHI,NBA,PF,13.0,193.0,10.5,0.583,0.069,0.414,7.6,20.3,13.8,4.1,1.6,2.7,18.9,9.8,,0.1,0.1,0.3,0.07,,-3.6,0.7,-2.9,0.0
1997,28.0,PHI,NBA,C,62.0,1317.0,13.2,0.529,0.006,0.173,12.5,20.5,16.4,4.9,1.7,2.2,12.7,12.6,,1.5,1.1,2.6,0.094,,-2.2,-0.4,-2.6,-0.2
1998,29.0,PHI,NBA,C,58.0,801.0,12.1,0.492,0.023,0.296,12.4,17.9,15.1,6.0,1.1,1.9,11.1,15.2,,0.9,0.8,1.7,0.101,,-2.6,-0.9,-3.5,-0.3
1999,30.0,TOT,NBA,C,7.0,46.0,7.3,0.349,0.0,0.412,7.8,28.4,18.3,3.2,3.6,3.5,16.6,24.8,,-0.2,0.1,-0.1,-0.054,,-9.3,0.1,-9.2,-0.1
1999,30.0,PHI,NBA,C,2.0,17.0,-1.3,0.0,0.0,0.0,6.7,7.0,6.8,8.6,6.4,4.7,50.0,10.7,,-0.1,0.0,0.0,-0.124,,-12.1,5.4,-6.7,0.0
1999,30.0,MIL,NBA,C,5.0,29.0,12.2,0.387,0.0,0.467,8.4,41.0,25.0,0.0,1.9,2.8,10.0,33.1,,-0.1,0.1,0.0,-0.013,,-7.7,-3.0,-10.8,-0.1
2001,32.0,MIL,NBA,C,66.0,1272.0,14.2,0.514,0.011,0.194,8.7,23.6,16.2,4.2,2.0,1.8,9.5,15.4,,1.7,1.7,3.4,0.128,,-1.7,-0.2,-1.9,0.0
2002,33.0,DEN,NBA,PF,41.0,737.0,10.5,0.43,0.009,0.189,12.1,20.7,16.2,2.8,1.2,3.3,13.0,16.4,,-0.3,0.7,0.4,0.027,,-4.3,-1.2,-5.5,-0.7
2003,34.0,PHO,NBA,C,69.0,872.0,9.7,0.44,0.007,0.144,9.2,15.8,12.5,4.1,1.6,1.8,9.3,17.6,,0.1,1.1,1.1,0.063,,-4.4,0.1,-4.2,-0.5
2004,35.0,TOT,NBA,C,43.0,527.0,14.4,0.5,0.016,0.145,8.0,20.2,14.0,5.1,2.0,2.3,7.5,18.1,,0.6,0.5,1.1,0.104,,-2.1,-0.3,-2.5,-0.1
2004,35.0,PHO,NBA,C,16.0,267.0,19.3,0.548,0.02,0.129,9.8,21.0,15.4,4.1,2.9,2.0,5.3,19.1,,0.6,0.4,1.0,0.172,,0.4,0.3,0.7,0.2
2004,35.0,DAL,NBA,C,27.0,260.0,9.3,0.444,0.012,0.165,6.1,19.3,12.6,6.1,1.0,2.6,9.9,17.0,,0.0,0.2,0.2,0.033,,-4.7,-1.0,-5.7,-0.2
2005,36.0,CLE,NBA,C,19.0,152.0,6.8,0.36,0.024,0.268,11.4,11.9,11.6,7.8,1.4,2.9,9.8,15.1,,-0.1,0.2,0.1,0.025,,-5.4,-0.7,-6.1,-0.2
