Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2016,22.0,IND,NBA,SF,4.0,0.0,10.0,10.8,14.4,0.75,0.0,0.0,,10.8,14.4,0.75,3.6,3.6,1.0,0.0,0.0,0.0,0.0,0.0,3.6,0.0,0.0,25.2
2017,23.0,IND,NBA,SF,3.0,0.0,31.0,7.0,7.0,1.0,2.3,2.3,1.0,4.6,4.6,1.0,1.2,2.3,0.5,0.0,3.5,3.5,1.2,0.0,0.0,0.0,2.3,17.4
2018,24.0,IND,NBA,SF,2.0,0.0,6.0,6.0,6.0,1.0,0.0,0.0,,6.0,6.0,1.0,0.0,0.0,,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,12.0
2019,25.0,DET,NBA,SF,3.0,0.0,36.0,4.0,15.0,0.267,1.0,8.0,0.125,3.0,7.0,0.429,4.0,4.0,1.0,2.0,5.0,7.0,2.0,2.0,0.0,1.0,5.0,13.0
