Season,Team ID,Team ABV,Team,PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
2011,29,UTA,Utah Jazz,Al Jefferson,26.0,82.0,2940.0,0.5,0.5,,0.5,0.76,0.53,0.22,0.0,108.0,102.0,,99.0,100.0,98.0,73.0,,-6.7,-37.9
2011,29,UTA,Utah Jazz,Paul Millsap,25.0,76.0,2605.0,0.53,0.54,0.39,0.54,0.76,0.58,0.34,0.02,116.0,110.0,109.0,108.0,99.0,107.0,114.0,10.0,74.2,84.1
2011,29,UTA,Utah Jazz,Deron Williams,26.0,53.0,2009.0,0.46,0.51,0.34,0.51,0.85,0.59,0.44,0.32,100.0,105.0,96.0,103.0,112.0,108.0,146.0,144.0,23.6,87.6
2011,29,UTA,Utah Jazz,C.J. Miles,23.0,78.0,1969.0,0.41,0.46,0.32,0.47,0.81,0.51,0.22,0.38,89.0,94.0,90.0,94.0,106.0,94.0,73.0,170.0,-55.0,-66.8
2011,29,UTA,Utah Jazz,Andrei Kirilenko,29.0,64.0,1999.0,0.47,0.49,0.37,0.5,0.77,0.57,0.5,0.18,102.0,100.0,102.0,100.0,101.0,105.0,166.0,82.0,1.8,34.5
2011,29,UTA,Utah Jazz,Raja Bell,34.0,68.0,2097.0,0.41,0.45,0.35,0.48,0.89,0.53,0.22,0.41,89.0,92.0,98.0,97.0,117.0,98.0,73.0,186.0,-15.5,-13.3
2011,29,UTA,Utah Jazz,Gordon Hayward,20.0,72.0,1218.0,0.48,0.49,0.47,0.54,0.71,0.58,0.33,0.25,106.0,100.0,132.0,109.0,93.0,107.0,110.0,114.0,27.0,24.5
2011,29,UTA,Utah Jazz,Earl Watson,31.0,80.0,1567.0,0.41,0.45,0.34,0.47,0.67,0.5,0.27,0.35,89.0,92.0,94.0,94.0,88.0,92.0,89.0,157.0,-18.0,-28.5
2011,29,UTA,Utah Jazz,Devin Harris,27.0,17.0,530.0,0.41,0.44,0.36,0.48,0.81,0.55,0.47,0.35,90.0,91.0,100.0,95.0,106.0,102.0,158.0,157.0,-9.3,5.1
2011,29,UTA,Utah Jazz,Ronnie Price,27.0,59.0,717.0,0.35,0.38,0.29,0.4,0.74,0.43,0.19,0.33,77.0,79.0,81.0,80.0,97.0,80.0,62.0,148.0,-41.3,-49.0
2011,29,UTA,Utah Jazz,Derrick Favors,19.0,22.0,444.0,0.53,0.53,,0.53,0.56,0.55,0.41,0.0,115.0,109.0,,106.0,74.0,101.0,136.0,,8.5,1.2
2011,29,UTA,Utah Jazz,Jeremy Evans,23.0,49.0,463.0,0.66,0.67,0.0,0.66,0.7,0.68,0.32,0.01,144.0,137.0,,133.0,92.0,125.0,107.0,4.0,37.4,35.8
2011,29,UTA,Utah Jazz,Francisco Elson,34.0,62.0,610.0,0.48,0.48,,0.48,0.84,0.53,0.27,0.0,104.0,98.0,,96.0,110.0,98.0,91.0,,-4.6,-3.1
2011,29,UTA,Utah Jazz,Kyrylo Fesenko,24.0,53.0,456.0,0.44,0.44,0.0,0.44,0.39,0.44,0.46,0.01,96.0,91.0,,88.0,51.0,81.0,153.0,5.0,-11.7,-24.2
2011,29,UTA,Utah Jazz,Mehmet Okur,31.0,13.0,168.0,0.36,0.37,0.31,0.4,0.75,0.45,0.32,0.26,77.0,76.0,87.0,79.0,98.0,83.0,108.0,116.0,-12.8,-12.7
2011,29,UTA,Utah Jazz,Kyle Weaver,24.0,5.0,69.0,0.36,0.33,0.43,0.42,0.88,0.49,0.32,0.28,78.0,68.0,120.0,84.0,115.0,91.0,107.0,126.0,-3.9,-2.9
2011,29,UTA,Utah Jazz,Marcus Cousin,24.0,4.0,18.0,0.67,0.67,,0.67,,0.67,0.0,0.0,145.0,137.0,,134.0,,123.0,,,1.0,0.8
2011,29,UTA,Utah Jazz,Team,,,,0.47,0.49,0.35,0.5,0.76,0.54,0.29,0.17,102.0,101.0,96.0,99.0,99.0,99.0,95.0,77.0,-28.1,-58.7
2011,29,UTA,Utah Jazz,League Average,,,,0.46,0.49,0.36,0.5,0.76,0.54,0.3,0.22,,,,,,,,,,
