Season,Team ID,Team ABV,Team,PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
2011,13,LAC,Los Angeles Clippers,Blake Griffin,21.0,82.0,3112.0,0.51,0.51,0.29,0.51,0.64,0.55,0.5,0.02,110.0,105.0,81.0,102.0,84.0,101.0,168.0,8.0,27.5,23.9
2011,13,LAC,Los Angeles Clippers,Eric Gordon,22.0,56.0,2112.0,0.45,0.49,0.36,0.51,0.82,0.57,0.37,0.31,98.0,100.0,102.0,101.0,108.0,104.0,122.0,138.0,14.1,53.6
2011,13,LAC,Los Angeles Clippers,Randy Foye,27.0,63.0,1551.0,0.39,0.43,0.33,0.46,0.89,0.52,0.28,0.41,85.0,88.0,91.0,91.0,117.0,95.0,94.0,184.0,-46.3,-30.0
2011,13,LAC,Los Angeles Clippers,DeAndre Jordan,22.0,80.0,2047.0,0.69,0.69,0.0,0.69,0.45,0.65,0.64,0.0,150.0,141.0,,138.0,59.0,120.0,212.0,1.0,128.1,93.4
2011,13,LAC,Los Angeles Clippers,Baron Davis,31.0,43.0,1269.0,0.42,0.47,0.3,0.46,0.76,0.49,0.2,0.3,91.0,96.0,83.0,92.0,99.0,91.0,67.0,133.0,-40.3,-55.2
2011,13,LAC,Los Angeles Clippers,Ryan Gomes,28.0,76.0,2095.0,0.41,0.46,0.34,0.48,0.72,0.5,0.17,0.42,89.0,94.0,95.0,97.0,94.0,93.0,56.0,188.0,-17.3,-40.3
2011,13,LAC,Los Angeles Clippers,Eric Bledsoe,21.0,81.0,1841.0,0.42,0.47,0.28,0.46,0.74,0.5,0.27,0.24,92.0,97.0,77.0,92.0,97.0,92.0,91.0,108.0,-40.4,-46.6
2011,13,LAC,Los Angeles Clippers,Al-Farouq Aminu,20.0,81.0,1452.0,0.39,0.44,0.32,0.45,0.77,0.5,0.29,0.35,86.0,90.0,88.0,90.0,101.0,92.0,98.0,159.0,-39.7,-39.3
2011,13,LAC,Los Angeles Clippers,Chris Kaman,28.0,32.0,838.0,0.47,0.47,,0.47,0.75,0.5,0.15,0.0,103.0,97.0,,94.0,99.0,91.0,51.0,,-20.8,-37.3
2011,13,LAC,Los Angeles Clippers,Mo Williams,28.0,22.0,723.0,0.42,0.44,0.4,0.5,0.88,0.56,0.28,0.4,92.0,90.0,111.0,101.0,115.0,103.0,93.0,182.0,1.9,9.1
2011,13,LAC,Los Angeles Clippers,Craig Smith,27.0,48.0,586.0,0.55,0.57,0.0,0.55,0.74,0.59,0.36,0.03,121.0,117.0,,111.0,96.0,109.0,121.0,12.0,20.6,22.0
2011,13,LAC,Los Angeles Clippers,Ike Diogu,27.0,36.0,470.0,0.56,0.56,,0.56,0.66,0.59,0.42,0.0,122.0,115.0,,113.0,87.0,109.0,140.0,,18.5,17.2
2011,13,LAC,Los Angeles Clippers,Rasual Butler,31.0,41.0,744.0,0.32,0.32,0.33,0.42,0.67,0.43,0.12,0.57,70.0,66.0,91.0,83.0,87.0,80.0,40.0,257.0,-37.3,-51.6
2011,13,LAC,Los Angeles Clippers,Brian Cook,30.0,40.0,447.0,0.42,0.42,0.43,0.52,0.62,0.53,0.14,0.46,92.0,86.0,120.0,105.0,82.0,99.0,47.0,210.0,8.6,-2.5
2011,13,LAC,Los Angeles Clippers,Jamario Moon,30.0,19.0,278.0,0.42,0.45,0.39,0.52,0.83,0.54,0.1,0.48,92.0,93.0,110.0,104.0,109.0,99.0,34.0,214.0,2.2,-0.7
2011,13,LAC,Los Angeles Clippers,Willie Warren,21.0,19.0,134.0,0.37,0.4,0.33,0.44,0.75,0.48,0.23,0.43,81.0,82.0,93.0,89.0,98.0,89.0,76.0,193.0,-3.9,-4.7
2011,13,LAC,Los Angeles Clippers,Jarron Collins,32.0,23.0,157.0,0.33,0.33,,0.33,0.7,0.44,0.67,0.0,73.0,68.0,,67.0,92.0,81.0,222.0,,-5.0,-4.0
2011,13,LAC,Los Angeles Clippers,Team,,,,0.47,0.5,0.34,0.5,0.7,0.54,0.36,0.2,102.0,103.0,94.0,101.0,91.0,100.0,119.0,90.0,49.1,9.3
2011,13,LAC,Los Angeles Clippers,League Average,,,,0.46,0.49,0.36,0.5,0.76,0.54,0.3,0.22,,,,,,,,,,
