Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
2008,1,1325,ATL,Atlanta Hawks,Al Horford,"June 3, 1986",21.0,NBA,C,7.0,7.0,277.0,6.9,14.5,0.47,0.0,0.0,,6.9,14.5,0.47,4.0,5.5,0.74,4.4,10.3,14.7,5.1,0.6,1.4,3.0,5.3,17.8,108.0,114.0
2009,1,1325,ATL,Atlanta Hawks,Al Horford,"June 3, 1986",22.0,NBA,C,9.0,9.0,252.0,5.8,13.6,0.42,0.0,0.2,0.0,5.8,13.4,0.43,2.8,4.2,0.67,2.8,9.2,12.0,4.2,1.4,1.4,0.9,6.0,14.3,107.0,109.0
2010,1,1325,ATL,Atlanta Hawks,Al Horford,"June 3, 1986",23.0,NBA,C,11.0,11.0,388.0,9.7,18.5,0.52,0.1,0.1,1.0,9.5,18.3,0.52,3.7,4.5,0.84,4.0,10.2,14.3,2.9,1.2,2.7,2.2,5.0,23.2,117.0,109.0
2011,1,1325,ATL,Atlanta Hawks,Al Horford,"June 3, 1986",24.0,NBA,C,12.0,12.0,468.0,6.9,16.3,0.42,0.0,0.2,0.0,6.9,16.1,0.43,2.4,3.1,0.77,3.0,10.7,13.7,5.0,0.6,1.4,2.0,3.9,16.2,100.0,104.0
2012,1,1325,ATL,Atlanta Hawks,Al Horford,"June 3, 1986",25.0,NBA,C,3.0,2.0,108.0,10.1,17.2,0.59,0.0,0.0,,10.1,17.2,0.59,3.0,4.0,0.75,2.5,10.1,12.6,4.0,2.0,2.0,6.1,5.6,23.2,97.0,93.0
2013,1,1325,ATL,Atlanta Hawks,Al Horford,"June 3, 1986",26.0,NBA,C,6.0,6.0,218.0,9.9,20.0,0.49,0.0,0.0,,9.9,20.0,0.49,4.3,6.5,0.67,2.9,9.9,12.8,4.3,1.4,1.2,2.2,4.1,24.1,106.0,101.0
2015,1,1325,ATL,Atlanta Hawks,Al Horford,"June 3, 1986",28.0,NBA,C,16.0,16.0,522.0,10.5,20.7,0.51,0.2,0.9,0.22,10.3,19.9,0.52,1.5,2.0,0.75,3.9,9.6,13.6,5.8,1.3,2.3,2.5,3.3,22.7,108.0,102.0
2016,1,1325,ATL,Atlanta Hawks,Al Horford,"June 3, 1986",29.0,NBA,C,10.0,10.0,327.0,8.3,17.8,0.47,1.7,4.3,0.39,6.6,13.5,0.49,2.3,2.5,0.94,2.0,8.0,10.0,4.6,1.8,3.7,2.6,3.8,20.6,107.0,101.0
2017,2,1325,BOS,Boston Celtics,Al Horford,"June 3, 1986",30.0,NBA,C,18.0,18.0,610.0,9.3,15.9,0.58,2.3,4.4,0.52,7.0,11.6,0.61,1.8,2.4,0.76,2.6,7.3,9.9,8.1,1.3,1.2,2.8,2.8,22.7,128.0,115.0
2018,2,1325,BOS,Boston Celtics,Al Horford,"June 3, 1986",31.0,NBA,C,19.0,19.0,679.0,8.4,15.5,0.54,1.1,3.3,0.35,7.3,12.2,0.6,4.7,5.7,0.83,2.4,9.5,11.9,4.8,1.4,1.7,2.4,3.0,22.7,123.0,105.0
2019,2,1325,BOS,Boston Celtics,Al Horford,"June 3, 1986",32.0,NBA,C,9.0,9.0,310.0,7.1,17.0,0.42,2.8,6.8,0.41,4.3,10.2,0.42,2.3,2.8,0.83,2.0,10.5,12.6,6.2,0.6,1.1,2.9,3.3,19.4,104.0,103.0
2020,23,1325,PHI,Philadelphia 76Ers,Al Horford,"June 3, 1986",33.0,NBA,C,4.0,3.0,129.0,4.7,9.8,0.48,0.0,1.6,0.0,4.7,8.2,0.57,1.6,2.7,0.57,3.5,7.8,11.3,3.5,0.4,2.0,1.2,5.5,10.9,113.0,118.0
