Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 30,Trp Dbl
1989,22.0,SAS,NBA,SF,81.0,79.0,2738.0,640.0,1285.0,0.498,4.0,21.0,0.19,636.0,1264.0,0.503,0.5,224.0,289.0,0.775,152.0,265.0,417.0,372.0,150.0,62.0,261.0,295.0,1508.0,,0.0
1990,23.0,SAS,NBA,SG,82.0,81.0,2788.0,532.0,1082.0,0.492,7.0,26.0,0.269,525.0,1056.0,0.497,0.495,217.0,290.0,0.748,115.0,257.0,372.0,364.0,111.0,58.0,198.0,252.0,1288.0,,0.0
1991,24.0,SAS,NBA,SG,75.0,75.0,2592.0,453.0,991.0,0.457,7.0,35.0,0.2,446.0,956.0,0.467,0.461,170.0,213.0,0.798,68.0,283.0,351.0,358.0,79.0,46.0,167.0,226.0,1083.0,,0.0
1992,25.0,SAS,NBA,SG,57.0,55.0,1889.0,312.0,685.0,0.455,13.0,56.0,0.232,299.0,629.0,0.475,0.465,107.0,138.0,0.775,62.0,238.0,300.0,302.0,54.0,51.0,140.0,151.0,744.0,,1.0
1993,26.0,SAS,NBA,SG,38.0,7.0,560.0,80.0,186.0,0.43,1.0,8.0,0.125,79.0,178.0,0.444,0.433,22.0,28.0,0.786,7.0,50.0,57.0,79.0,14.0,6.0,44.0,52.0,183.0,,0.0
1994,27.0,SAS,NBA,SG,80.0,79.0,2488.0,394.0,837.0,0.471,22.0,68.0,0.324,372.0,769.0,0.484,0.484,145.0,171.0,0.848,68.0,174.0,242.0,347.0,71.0,46.0,153.0,187.0,955.0,,0.0
1995,28.0,SAS,NBA,SG,38.0,11.0,556.0,76.0,162.0,0.469,3.0,19.0,0.158,73.0,143.0,0.51,0.478,30.0,41.0,0.732,15.0,40.0,55.0,52.0,26.0,10.0,38.0,71.0,185.0,,0.0
1996,29.0,TOT,NBA,SG,76.0,44.0,2060.0,288.0,660.0,0.436,34.0,120.0,0.283,254.0,540.0,0.47,0.462,132.0,163.0,0.81,48.0,198.0,246.0,197.0,75.0,59.0,143.0,230.0,742.0,,0.0
1996,29.0,TOR,NBA,SG,49.0,42.0,1564.0,232.0,527.0,0.44,29.0,95.0,0.305,203.0,432.0,0.47,0.468,113.0,132.0,0.856,35.0,151.0,186.0,149.0,58.0,51.0,119.0,171.0,606.0,,0.0
1996,29.0,NYK,NBA,SG,27.0,2.0,496.0,56.0,133.0,0.421,5.0,25.0,0.2,51.0,108.0,0.472,0.44,19.0,31.0,0.613,13.0,47.0,60.0,48.0,17.0,8.0,24.0,59.0,136.0,,0.0
1997,30.0,MIA,NBA,SG,28.0,1.0,303.0,29.0,64.0,0.453,8.0,19.0,0.421,21.0,45.0,0.467,0.516,17.0,20.0,0.85,15.0,27.0,42.0,34.0,14.0,4.0,19.0,36.0,83.0,,0.0
