Player ID,Player Name,Birth Date,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
519,Joe Chealey,1995-11-01,5,0,8.15,0.5,2.4,0.21,0.0,0.5,0,0.5,1.9,0.26,1.0,0.25,0.25,1.0,0.0,0.0,0.0,0.65,0.5,0.0,0.25,0.75,1.25
