Season,Team ID,Team ABV,Team,AGE,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,NRtg,PACE,FTr,3PAr,TS%,eFG%,TOV%,ORB%,FT/FGA,DRB%,ARENA,ATTENDANCE,ATTENDANCE/G
1984,13,SDC,San Diego Clippers,25.5,30.0,52.0,33,49,-3.26,0.04,-3.21,109.2,112.4,-3.2,101.1,0.33,0.02,0.54,0.5,15.3,37.7,0.24,68.2,San Diego Sports Arena,218534,
