Season,Team ID,Team ABV,Team,AGE,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,NRtg,PACE,FTr,3PAr,TS%,eFG%,TOV%,ORB%,FT/FGA,DRB%,ARENA,ATTENDANCE,ATTENDANCE/G
2015,13,LAC,Los Angeles Clippers,28.8,56.0,26.0,58,24,6.59,0.22,6.8,112.4,105.5,6.9,94.7,0.3,0.32,0.56,0.53,11.6,22.8,0.22,75.7,STAPLES Center,785892,19168
