Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
1988,13,217,LAC,Los Angeles Clippers,0,Benoit Benjamin,C,7-0,250,"November 22, 1964",US,2,Creighton
1988,13,434,LAC,Los Angeles Clippers,15,Steve Burtt,SG,6-2,185,"November 5, 1962",US,1,Iona College
1988,13,451,LAC,Los Angeles Clippers,44,Michael Cage,PF,6-9,224,"January 28, 1962",US,3,San Diego State
1988,13,564,LAC,Los Angeles Clippers,45,Norris Coleman,SF,6-8,210,"September 27, 1961",US,R,Kansas State
1988,13,650,LAC,Los Angeles Clippers,25,Earl Cureton,PF,6-9,210,"September 3, 1957",US,7,"Robert Morris University (PA), Detroit Mercy"
1988,13,659,LAC,Los Angeles Clippers,20,Quintin Dailey,SG,6-3,180,"January 22, 1961",US,5,San Francisco
1988,13,784,LAC,Los Angeles Clippers,2,Larry Drew,PG,6-1,170,"April 2, 1958",US,7,Missouri
1988,13,914,LAC,Los Angeles Clippers,54,Kenny Fields,SF,6-5,220,"February 9, 1962",US,3,UCLA
1988,13,1064,LAC,Los Angeles Clippers,4,Lancaster Gordon,SG,6-3,185,"June 24, 1962",US,3,Louisville
1988,13,1121,LAC,Los Angeles Clippers,43,Claude Gregory,PF,6-8,205,"December 26, 1958",US,1,Wisconsin
1988,13,1629,LAC,Los Angeles Clippers,32,Greg Kite,C,6-11,250,"August 5, 1961",US,4,BYU
1988,13,2086,LAC,Los Angeles Clippers,46,Tod Murphy,PF,6-9,220,"December 24, 1963",US,R,"University of California, Irvine"
1988,13,2128,LAC,Los Angeles Clippers,51,Martin Nessley,C,7-2,260,"February 16, 1965",US,R,Duke
1988,13,2154,LAC,Los Angeles Clippers,33,Ken Norman,SF,6-8,215,"September 5, 1964",US,R,Illinois
1988,13,2300,LAC,Los Angeles Clippers,14,Michael Phelps,SG,6-4,180,"October 3, 1961",US,2,Alcorn State
1988,13,2946,LAC,Los Angeles Clippers,1,Darnell Valentine,PG,6-1,183,"February 3, 1959",US,6,Kansas
1988,13,3087,LAC,Los Angeles Clippers,12,Eric White,SF,6-8,200,"December 30, 1965",US,R,Pepperdine
1988,13,3170,LAC,Los Angeles Clippers,34,Reggie Williams,SF,6-7,190,"March 5, 1964",US,R,Georgetown
1988,13,3216,LAC,Los Angeles Clippers,24,Joe Wolf,C,6-11,230,"December 17, 1964",US,R,UNC
1988,13,3228,LAC,Los Angeles Clippers,42,Mike Woodson,SG,6-5,195,"March 24, 1958",US,7,Indiana
