Season,Team ID,Team ABV,Team,PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
2009,17,MIL,Milwaukee Bucks,Richard Jefferson,28.0,82.0,2939.0,0.44,0.45,0.4,0.49,0.8,0.55,0.42,0.24,96.0,93.0,108.0,97.0,104.0,102.0,139.0,107.0,-31.5,28.4
2009,17,MIL,Milwaukee Bucks,Charlie Villanueva,24.0,78.0,2095.0,0.45,0.48,0.34,0.49,0.84,0.53,0.22,0.24,97.0,99.0,94.0,98.0,109.0,97.0,72.0,106.0,-25.6,-36.6
2009,17,MIL,Milwaukee Bucks,Ramon Sessions,22.0,79.0,2173.0,0.44,0.46,0.18,0.45,0.79,0.52,0.46,0.04,97.0,94.0,48.0,90.0,103.0,96.0,149.0,20.0,-78.7,-36.4
2009,17,MIL,Milwaukee Bucks,Michael Redd,29.0,33.0,1203.0,0.46,0.5,0.37,0.52,0.81,0.57,0.29,0.35,99.0,104.0,100.0,104.0,106.0,104.0,96.0,156.0,21.2,26.3
2009,17,MIL,Milwaukee Bucks,Luke Ridnour,27.0,72.0,2033.0,0.4,0.42,0.35,0.45,0.87,0.5,0.25,0.25,88.0,87.0,96.0,89.0,113.0,92.0,81.0,113.0,-65.7,-61.4
2009,17,MIL,Milwaukee Bucks,Luc Mbah a Moute,22.0,82.0,2114.0,0.46,0.47,0.0,0.46,0.73,0.52,0.39,0.01,101.0,96.0,,93.0,95.0,95.0,128.0,4.0,-36.8,-32.6
2009,17,MIL,Milwaukee Bucks,Charlie Bell,29.0,70.0,1783.0,0.41,0.46,0.36,0.5,0.82,0.52,0.15,0.46,90.0,94.0,99.0,99.0,107.0,96.0,50.0,204.0,-2.8,-21.8
2009,17,MIL,Milwaukee Bucks,Andrew Bogut,24.0,36.0,1124.0,0.58,0.58,,0.58,0.57,0.59,0.31,0.0,126.0,119.0,,116.0,74.0,108.0,101.0,,49.1,29.9
2009,17,MIL,Milwaukee Bucks,Joe Alexander,22.0,59.0,716.0,0.42,0.43,0.35,0.45,0.7,0.49,0.34,0.19,91.0,89.0,95.0,90.0,91.0,91.0,111.0,84.0,-24.9,-28.5
2009,17,MIL,Milwaukee Bucks,Dan Gadzuric,30.0,67.0,941.0,0.48,0.48,0.0,0.48,0.54,0.5,0.28,0.01,105.0,100.0,,96.0,71.0,91.0,91.0,4.0,-9.9,-27.2
2009,17,MIL,Milwaukee Bucks,Francisco Elson,32.0,59.0,977.0,0.49,0.5,0.25,0.49,0.85,0.54,0.23,0.02,107.0,102.0,68.0,99.0,110.0,99.0,75.0,11.0,-1.9,-2.7
2009,17,MIL,Milwaukee Bucks,Keith Bogans,28.0,29.0,485.0,0.38,0.42,0.35,0.48,0.94,0.54,0.22,0.62,82.0,87.0,95.0,97.0,122.0,98.0,72.0,276.0,-4.9,-3.0
2009,17,MIL,Milwaukee Bucks,Malik Allen,30.0,49.0,579.0,0.43,0.43,0.0,0.43,0.48,0.44,0.12,0.01,94.0,89.0,,86.0,62.0,80.0,40.0,3.0,-23.9,-39.2
2009,17,MIL,Milwaukee Bucks,Tyronn Lue,31.0,30.0,392.0,0.45,0.45,0.47,0.54,0.75,0.56,0.14,0.38,99.0,92.0,127.0,108.0,97.0,103.0,44.0,169.0,10.0,3.8
2009,17,MIL,Milwaukee Bucks,Austin Croshere,33.0,11.0,77.0,0.4,0.37,0.46,0.48,0.64,0.52,0.37,0.37,87.0,76.0,124.0,97.0,83.0,95.0,120.0,164.0,-1.0,-1.9
2009,17,MIL,Milwaukee Bucks,Damon Jones,32.0,18.0,108.0,0.32,0.0,0.39,0.48,,0.48,0.0,0.82,71.0,,107.0,97.0,,89.0,,368.0,-1.0,-4.0
2009,17,MIL,Milwaukee Bucks,Eddie Gill,30.0,6.0,43.0,0.67,0.67,0.67,0.78,,0.78,0.0,0.33,145.0,137.0,182.0,156.0,,143.0,,149.0,5.0,4.2
2009,17,MIL,Milwaukee Bucks,Team,,,,0.45,0.47,0.36,0.48,0.78,0.53,0.31,0.2,97.0,97.0,98.0,96.0,101.0,97.0,102.0,87.0,-227.3,-201.7
2009,17,MIL,Milwaukee Bucks,League Average,,,,0.46,0.48,0.37,0.5,0.77,0.54,0.31,0.22,,,,,,,,,,
