Season,Team ID,Team ABV,Team,PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
2009,30,WAS,Washington Wizards,Antawn Jamison,32.0,81.0,3096.0,0.47,0.5,0.35,0.51,0.75,0.55,0.31,0.22,102.0,103.0,96.0,101.0,98.0,101.0,103.0,99.0,19.6,15.5
2009,30,WAS,Washington Wizards,Caron Butler,28.0,67.0,2585.0,0.45,0.49,0.31,0.48,0.86,0.55,0.37,0.19,99.0,100.0,84.0,97.0,111.0,101.0,121.0,86.0,-37.6,18.1
2009,30,WAS,Washington Wizards,Nick Young,23.0,82.0,1837.0,0.44,0.47,0.34,0.48,0.85,0.53,0.26,0.22,97.0,97.0,93.0,96.0,110.0,97.0,83.0,97.0,-27.7,-23.6
2009,30,WAS,Washington Wizards,Andray Blatche,22.0,71.0,1703.0,0.47,0.48,0.24,0.48,0.7,0.51,0.26,0.03,103.0,99.0,65.0,95.0,91.0,93.0,84.0,15.0,-30.7,-50.5
2009,30,WAS,Washington Wizards,Darius Songaila,30.0,77.0,1521.0,0.53,0.53,0.0,0.53,0.89,0.57,0.2,0.0,116.0,110.0,,106.0,115.0,105.0,64.0,1.0,29.2,25.3
2009,30,WAS,Washington Wizards,Mike James,33.0,53.0,1575.0,0.39,0.4,0.37,0.45,0.84,0.49,0.16,0.37,84.0,82.0,100.0,91.0,109.0,90.0,54.0,164.0,-44.8,-59.7
2009,30,WAS,Washington Wizards,JaVale McGee,21.0,75.0,1143.0,0.49,0.49,,0.49,0.66,0.53,0.42,0.0,108.0,102.0,,99.0,86.0,98.0,137.0,,-4.8,-10.0
2009,30,WAS,Washington Wizards,Dominic McGuire,23.0,79.0,2072.0,0.43,0.43,0.5,0.44,0.73,0.48,0.32,0.01,94.0,89.0,136.0,87.0,94.0,89.0,103.0,6.0,-41.9,-45.6
2009,30,WAS,Washington Wizards,Javaris Crittenton,21.0,56.0,1130.0,0.46,0.48,0.14,0.46,0.59,0.49,0.3,0.05,100.0,98.0,39.0,93.0,77.0,90.0,98.0,23.0,-19.9,-34.8
2009,30,WAS,Washington Wizards,Juan Dixon,30.0,50.0,816.0,0.4,0.42,0.33,0.44,0.87,0.48,0.15,0.29,86.0,87.0,91.0,89.0,113.0,88.0,50.0,131.0,-28.9,-36.4
2009,30,WAS,Washington Wizards,DeShawn Stevenson,27.0,32.0,886.0,0.31,0.36,0.27,0.39,0.53,0.41,0.26,0.56,68.0,75.0,74.0,78.0,69.0,75.0,85.0,249.0,-51.9,-69.2
2009,30,WAS,Washington Wizards,Oleksiy Pecherov,23.0,32.0,277.0,0.39,0.43,0.33,0.46,0.83,0.51,0.29,0.43,84.0,89.0,89.0,91.0,107.0,94.0,94.0,190.0,-9.0,-7.9
2009,30,WAS,Washington Wizards,Etan Thomas,30.0,26.0,306.0,0.48,0.48,,0.48,0.7,0.52,0.35,0.0,106.0,100.0,,97.0,90.0,97.0,114.0,,-2.0,-2.9
2009,30,WAS,Washington Wizards,Antonio Daniels,33.0,13.0,288.0,0.4,0.38,0.46,0.46,0.76,0.55,0.73,0.24,87.0,79.0,124.0,91.0,98.0,102.0,240.0,109.0,-4.0,1.2
2009,30,WAS,Washington Wizards,Brendan Haywood,29.0,6.0,175.0,0.48,0.48,,0.48,0.48,0.49,0.42,0.0,105.0,99.0,,96.0,62.0,90.0,137.0,,-2.0,-6.5
2009,30,WAS,Washington Wizards,Dee Brown,24.0,17.0,233.0,0.39,0.46,0.3,0.46,0.33,0.45,0.07,0.46,84.0,94.0,82.0,91.0,43.0,83.0,22.0,203.0,-4.0,-8.3
2009,30,WAS,Washington Wizards,Gilbert Arenas,27.0,2.0,63.0,0.26,0.25,0.29,0.3,0.75,0.43,0.7,0.3,57.0,52.0,78.0,61.0,97.0,79.0,228.0,136.0,-9.0,-6.7
2009,30,WAS,Washington Wizards,Team,,,,0.46,0.48,0.32,0.48,0.77,0.53,0.3,0.17,99.0,99.0,89.0,97.0,100.0,97.0,99.0,75.0,-196.6,-200.3
2009,30,WAS,Washington Wizards,League Average,,,,0.46,0.48,0.37,0.5,0.77,0.54,0.31,0.22,,,,,,,,,,
