Player ID,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
962,147.0,29.0,1640.0,8.57,19.23,0.45,0.17,0.57,0.29,8.4,18.7,0.45,3.93,5.6,0.7,4.0,4.3,8.33,3.9,2.23,1.23,4.27,6.47,21.33,96.0,110.0
