Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2001,30,297,WAS,Washington Wizards,Calvin Booth,24.0,40,22.0,640,74,168,0.44,0,0,,74,168,0.44,0.44,33,45,0.73,53,121,174,23,17,81,36,91,181
2001,30,2249,WAS,Washington Wizards,Cherokee Parks,28.0,13,0.0,178,18,38,0.47,0,0,,18,38,0.47,0.47,12,17,0.71,13,27,40,7,6,11,10,20,48
2001,30,3104,WAS,Washington Wizards,Chris Whitney,29.0,59,31.0,1532,182,470,0.39,93,248,0.38,89,222,0.4,0.49,101,113,0.89,12,94,106,248,55,3,103,150,558
2001,30,1676,WAS,Washington Wizards,Christian Laettner,31.0,25,13.0,733,112,228,0.49,3,10,0.3,109,218,0.5,0.5,103,122,0.84,43,110,153,57,31,19,67,83,330
2001,30,38,WAS,Washington Wizards,Courtney Alexander,23.0,27,18.0,910,177,395,0.45,14,36,0.39,163,359,0.45,0.47,90,105,0.86,22,58,80,41,29,2,54,63,458
2001,30,2956,WAS,Washington Wizards,David Vanterpool,27.0,22,0.0,411,46,110,0.42,0,6,0.0,46,104,0.44,0.42,30,50,0.6,15,22,37,66,23,3,37,44,122
2001,30,1775,WAS,Washington Wizards,Felipe Lopez,26.0,47,38.0,1108,142,326,0.44,6,29,0.21,136,297,0.46,0.44,90,123,0.73,30,130,160,73,41,18,56,110,380
2001,30,1619,WAS,Washington Wizards,Gerard King,28.0,45,3.0,706,90,176,0.51,0,0,,90,176,0.51,0.51,36,45,0.8,39,90,129,31,14,11,47,94,216
2001,30,689,WAS,Washington Wizards,Hubert Davis,30.0,15,11.0,431,57,119,0.48,20,38,0.53,37,81,0.46,0.56,19,21,0.9,10,20,30,49,6,0,25,29,153
2001,30,3088,WAS,Washington Wizards,Jahidi White,24.0,68,56.0,1609,203,408,0.5,0,1,0.0,203,407,0.5,0.5,177,312,0.57,178,343,521,20,32,111,136,211,583
2001,30,1340,WAS,Washington Wizards,Juwan Howard,27.0,54,54.0,1981,392,827,0.47,0,0,,392,827,0.47,0.47,197,256,0.77,121,258,379,154,46,21,169,186,981
2001,30,2368,WAS,Washington Wizards,Laron Profit,23.0,35,12.0,605,56,142,0.39,7,26,0.27,49,116,0.42,0.42,33,45,0.73,18,46,64,89,36,11,46,43,152
2001,30,2965,WAS,Washington Wizards,Loy Vaught,32.0,14,0.0,157,25,48,0.52,0,0,,25,48,0.52,0.52,4,4,1.0,16,34,50,7,6,2,8,13,54
2001,30,2693,WAS,Washington Wizards,Michael Smith,28.0,79,29.0,1610,106,218,0.49,0,1,0.0,106,217,0.49,0.49,89,154,0.58,172,390,562,101,57,37,62,156,301
2001,30,2694,WAS,Washington Wizards,Mike Smith,24.0,17,0.0,180,19,59,0.32,3,18,0.17,16,41,0.39,0.35,10,16,0.62,10,12,22,10,5,3,7,8,51
2001,30,2447,WAS,Washington Wizards,Mitch Richmond,35.0,37,30.0,1216,205,504,0.41,45,133,0.34,160,371,0.43,0.45,143,160,0.89,15,94,109,111,43,7,84,86,598
2001,30,840,WAS,Washington Wizards,Obinna Ekezie,25.0,29,0.0,273,32,77,0.42,0,0,,32,77,0.42,0.42,37,53,0.7,31,45,76,9,5,5,14,46,101
2001,30,1557,WAS,Washington Wizards,Popeye Jones,30.0,45,1.0,638,60,153,0.39,1,6,0.17,59,147,0.4,0.4,41,55,0.74,83,137,220,31,19,8,21,95,162
2001,30,1160,WAS,Washington Wizards,Richard Hamilton,22.0,78,42.0,2519,547,1249,0.44,40,146,0.27,507,1103,0.46,0.45,277,319,0.87,75,163,238,224,75,10,201,203,1411
2001,30,2774,WAS,Washington Wizards,Rod Strickland,34.0,33,28.0,1020,141,331,0.43,4,16,0.25,137,315,0.44,0.43,115,147,0.78,25,80,105,231,43,4,83,55,401
2001,30,2126,WAS,Washington Wizards,Tyrone Nesby,25.0,48,22.0,1223,149,407,0.37,39,134,0.29,110,273,0.4,0.41,67,83,0.81,35,96,131,65,41,16,55,127,404
