Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2001,27,SAS,San Antonio Spurs,Tim Duncan,24.0,82,82.0,3174,702,1406,0.5,7,27,0.26,695,1379,0.5,0.5,409,662,0.62,259,738,997,245,70,192,242,247,1820
2001,27,SAS,San Antonio Spurs,Derek Anderson,26.0,82,82.0,2859,413,993,0.42,101,253,0.4,312,740,0.42,0.47,342,402,0.85,75,288,363,301,120,14,165,188,1269
2001,27,SAS,San Antonio Spurs,David Robinson,35.0,80,80.0,2371,400,823,0.49,0,1,0.0,400,822,0.49,0.49,351,470,0.75,208,483,691,116,80,197,122,212,1151
2001,27,SAS,San Antonio Spurs,Antonio Daniels,25.0,79,23.0,2060,275,588,0.47,74,183,0.4,201,405,0.5,0.53,121,156,0.78,26,137,163,304,61,14,109,120,745
2001,27,SAS,San Antonio Spurs,Danny Ferry,34.0,80,29.0,1688,178,375,0.48,70,156,0.45,108,219,0.49,0.57,22,30,0.73,55,168,223,71,28,21,50,169,448
2001,27,SAS,San Antonio Spurs,Terry Porter,37.0,80,42.0,1678,197,440,0.45,87,205,0.42,110,235,0.47,0.55,92,116,0.79,24,177,201,251,52,11,104,88,573
2001,27,SAS,San Antonio Spurs,Avery Johnson,35.0,55,20.0,1290,134,300,0.45,1,6,0.17,133,294,0.45,0.45,41,60,0.68,21,64,85,237,33,4,60,90,310
2001,27,SAS,San Antonio Spurs,Sean Elliott,32.0,52,34.0,1229,147,339,0.43,55,129,0.43,92,210,0.44,0.52,60,84,0.71,17,153,170,81,23,25,51,80,409
2001,27,SAS,San Antonio Spurs,Malik Rose,26.0,57,9.0,1219,160,368,0.44,3,17,0.18,157,351,0.45,0.44,114,160,0.71,95,213,308,48,59,40,74,148,437
2001,27,SAS,San Antonio Spurs,Samaki Walker,24.0,61,1.0,963,121,252,0.48,1,3,0.33,120,249,0.48,0.48,78,124,0.63,67,176,243,29,10,41,68,103,321
2001,27,SAS,San Antonio Spurs,Steve Kerr,35.0,55,1.0,650,67,159,0.42,33,77,0.43,34,82,0.42,0.52,14,15,0.93,6,29,35,57,16,1,21,30,181
2001,27,SAS,San Antonio Spurs,Derrick Dial,25.0,33,0.0,207,36,83,0.43,2,10,0.2,34,73,0.47,0.45,12,21,0.57,12,26,38,21,4,6,12,22,86
2001,27,SAS,San Antonio Spurs,Ira Newble,26.0,27,6.0,184,21,55,0.38,4,9,0.44,17,46,0.37,0.42,8,16,0.5,13,22,35,6,2,4,7,18,54
2001,27,SAS,San Antonio Spurs,Shawnelle Scott,28.0,27,1.0,144,17,41,0.42,0,0,,17,41,0.42,0.42,9,22,0.41,23,27,50,4,5,6,11,23,43
2001,27,SAS,San Antonio Spurs,Jaren Jackson,33.0,16,0.0,114,16,40,0.4,7,18,0.39,9,22,0.41,0.49,0,2,0.0,1,11,12,7,5,0,3,13,39
2001,27,SAS,San Antonio Spurs,Team Totals,,82,,19830,2884,6262,0.46,445,1094,0.41,2439,5168,0.47,0.5,1673,2340,0.72,902,2712,3614,1778,568,576,1145,1551,7886
