Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2001,8,DEN,Denver Nuggets,Nick Van Exel,29.0,71,70.0,2688,460,1112,0.41,135,358,0.38,325,754,0.43,0.47,204,249,0.82,44,197,241,600,61,18,165,109,1259
2001,8,DEN,Denver Nuggets,Antonio McDyess,26.0,70,70.0,2555,577,1165,0.5,0,0,,577,1165,0.5,0.5,304,434,0.7,240,605,845,146,43,102,162,220,1458
2001,8,DEN,Denver Nuggets,Raef LaFrentz,24.0,78,74.0,2457,387,812,0.48,51,139,0.37,336,673,0.5,0.51,183,262,0.7,173,434,607,107,37,206,97,290,1008
2001,8,DEN,Denver Nuggets,Voshon Lenard,27.0,80,58.0,2331,336,846,0.4,147,382,0.38,189,464,0.41,0.48,153,192,0.8,47,184,231,190,65,18,102,170,972
2001,8,DEN,Denver Nuggets,James Posey,24.0,82,82.0,2255,243,590,0.41,65,217,0.3,178,373,0.48,0.47,115,141,0.82,125,306,431,163,93,40,102,226,666
2001,8,DEN,Denver Nuggets,George McCloud,33.0,76,8.0,2007,250,655,0.38,77,234,0.33,173,421,0.41,0.44,152,181,0.84,55,169,224,279,53,27,117,165,729
2001,8,DEN,Denver Nuggets,Robert Pack,31.0,74,11.0,1260,181,426,0.42,12,31,0.39,169,395,0.43,0.44,105,137,0.77,30,107,137,293,65,1,135,114,479
2001,8,DEN,Denver Nuggets,Kevin Willis,38.0,43,13.0,1059,180,421,0.43,1,4,0.25,179,417,0.43,0.43,52,66,0.79,109,200,309,29,38,31,47,138,413
2001,8,DEN,Denver Nuggets,Keon Clark,25.0,35,3.0,752,82,199,0.41,0,0,,82,199,0.41,0.41,63,105,0.6,58,128,186,34,16,44,48,101,227
2001,8,DEN,Denver Nuggets,Ryan Bowen,25.0,57,0.0,696,80,144,0.56,4,11,0.36,76,133,0.57,0.57,27,44,0.61,62,51,113,30,37,12,24,95,191
2001,8,DEN,Denver Nuggets,Mark Strickland,30.0,46,2.0,517,82,185,0.44,0,1,0.0,82,184,0.45,0.44,37,59,0.63,43,77,120,17,12,19,24,58,201
2001,8,DEN,Denver Nuggets,Tariq Abdul-Wahad,26.0,29,12.0,420,43,111,0.39,4,10,0.4,39,101,0.39,0.4,21,36,0.58,14,45,59,22,14,13,34,54,111
2001,8,DEN,Denver Nuggets,Terry Davis,33.0,19,1.0,228,12,25,0.48,0,0,,12,25,0.48,0.48,9,22,0.41,24,29,53,7,1,1,5,34,33
2001,8,DEN,Denver Nuggets,Anthony Goldwire,29.0,20,0.0,201,30,80,0.38,9,34,0.26,21,46,0.46,0.43,13,17,0.76,1,11,12,34,9,0,15,13,82
2001,8,DEN,Denver Nuggets,Calbert Cheaney,29.0,9,5.0,153,10,30,0.33,0,0,,10,30,0.33,0.33,1,2,0.5,5,15,20,9,4,2,5,14,21
2001,8,DEN,Denver Nuggets,Tracy Murray,29.0,13,0.0,135,17,55,0.31,7,23,0.3,10,32,0.31,0.37,9,10,0.9,4,18,22,9,4,1,6,8,50
2001,8,DEN,Denver Nuggets,Dan McClintock,23.0,6,1.0,58,9,18,0.5,0,0,,9,18,0.5,0.5,0,5,0.0,10,7,17,1,0,2,3,11,18
2001,8,DEN,Denver Nuggets,Garth Joseph,27.0,2,0.0,8,0,3,0.0,0,0,,0,3,0.0,0.0,0,2,0.0,0,0,0,0,0,1,1,0,0
2001,8,DEN,Denver Nuggets,Team Totals,,82,,19780,2979,6877,0.43,512,1444,0.36,2467,5433,0.45,0.47,1448,1964,0.74,1044,2583,3627,1970,552,538,1136,1820,7918
