Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2001,13,LAC,Los Angeles Clippers,Lamar Odom,21.0,76,74.0,2836,481,1046,0.46,80,253,0.32,401,793,0.51,0.5,262,386,0.68,110,482,592,392,74,122,264,236,1304
2001,13,LAC,Los Angeles Clippers,Jeff McInnis,26.0,81,81.0,2831,432,933,0.46,52,144,0.36,380,789,0.48,0.49,130,161,0.81,41,179,220,447,75,7,113,199,1046
2001,13,LAC,Los Angeles Clippers,Eric Piatkowski,30.0,81,40.0,2144,291,672,0.43,120,297,0.4,171,375,0.46,0.52,158,181,0.87,54,187,241,96,46,19,76,123,860
2001,13,LAC,Los Angeles Clippers,Darius Miles,19.0,81,21.0,2133,318,630,0.5,1,19,0.05,317,611,0.52,0.51,124,238,0.52,127,350,477,99,51,125,147,191,761
2001,13,LAC,Los Angeles Clippers,Michael Olowokandi,25.0,82,82.0,2127,308,708,0.44,0,0,,308,708,0.44,0.44,85,156,0.55,168,357,525,46,30,108,169,250,701
2001,13,LAC,Los Angeles Clippers,Sean Rooks,31.0,82,0.0,1553,169,395,0.43,1,2,0.5,168,393,0.43,0.43,107,143,0.75,91,212,303,77,34,64,73,197,446
2001,13,LAC,Los Angeles Clippers,Corey Maggette,21.0,69,9.0,1359,225,487,0.46,17,56,0.3,208,431,0.48,0.48,223,288,0.77,88,203,291,82,35,9,106,140,690
2001,13,LAC,Los Angeles Clippers,Quentin Richardson,20.0,76,28.0,1358,232,525,0.44,50,151,0.33,182,374,0.49,0.49,99,158,0.63,105,152,257,62,42,7,64,98,613
2001,13,LAC,Los Angeles Clippers,Keyon Dooling,20.0,76,1.0,1237,148,362,0.41,28,80,0.35,120,282,0.43,0.45,125,179,0.7,8,81,89,177,41,11,94,107,449
2001,13,LAC,Los Angeles Clippers,Cherokee Parks,28.0,52,31.0,876,116,236,0.49,0,6,0.0,116,230,0.5,0.49,19,27,0.7,58,131,189,39,19,25,31,102,251
2001,13,LAC,Los Angeles Clippers,Brian Skinner,24.0,39,23.0,584,64,161,0.4,0,0,,64,161,0.4,0.4,32,59,0.54,55,113,168,18,14,11,32,61,160
2001,13,LAC,Los Angeles Clippers,Derek Strong,32.0,28,8.0,491,45,117,0.38,0,1,0.0,45,116,0.39,0.38,28,37,0.76,34,74,108,7,14,1,22,30,118
2001,13,LAC,Los Angeles Clippers,Tyrone Nesby,25.0,14,12.0,333,40,123,0.32,10,46,0.22,30,77,0.39,0.37,18,23,0.78,16,26,42,11,10,4,10,28,108
2001,13,LAC,Los Angeles Clippers,Earl Boykins,24.0,10,0.0,149,25,63,0.4,1,8,0.12,24,55,0.44,0.4,14,17,0.82,4,7,11,32,5,0,9,9,65
2001,13,LAC,Los Angeles Clippers,Zendon Hamilton,25.0,3,0.0,19,2,9,0.22,0,0,,2,9,0.22,0.22,5,8,0.62,3,5,8,0,0,0,2,4,9
2001,13,LAC,Los Angeles Clippers,Team Totals,,82,,20030,2896,6467,0.45,360,1063,0.34,2536,5404,0.47,0.48,1429,2061,0.69,962,2559,3521,1585,490,513,1293,1775,7581
