Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2014,25,POR,Portland Trail Blazers,Damian Lillard,23,11,11,42.4,7.5,17.2,0.44,2.5,6.4,0.39,5.1,10.8,0.47,0.51,5.4,6.0,0.89,1.1,4.0,5.1,6.5,1.0,0.1,2.7,2.6,22.9
2014,25,POR,Portland Trail Blazers,Nicolas Batum,25,11,11,41.7,6.1,12.9,0.47,1.9,5.5,0.35,4.2,7.5,0.56,0.55,1.1,1.4,0.8,0.9,6.7,7.6,4.8,1.3,0.5,2.5,1.9,15.2
2014,25,POR,Portland Trail Blazers,LaMarcus Aldridge,28,11,11,40.1,10.3,22.7,0.45,0.2,0.3,0.67,10.1,22.5,0.45,0.46,5.5,6.8,0.8,2.7,7.9,10.6,1.5,0.6,1.6,1.7,3.6,26.2
2014,25,POR,Portland Trail Blazers,Wesley Matthews,27,11,11,38.7,5.1,12.4,0.41,2.0,6.2,0.32,3.1,6.2,0.5,0.49,2.4,2.9,0.81,0.6,3.3,3.9,1.3,1.3,0.5,2.0,4.1,14.5
2014,25,POR,Portland Trail Blazers,Robin Lopez,25,11,11,33.4,3.9,8.0,0.49,0.0,0.0,,3.9,8.0,0.49,0.49,2.2,3.3,0.67,4.3,4.9,9.2,0.8,0.5,1.8,1.0,3.6,10.0
2014,25,POR,Portland Trail Blazers,Mo Williams,31,8,0,23.4,2.8,7.4,0.37,0.6,2.6,0.24,2.1,4.8,0.45,0.42,1.3,1.4,0.91,0.3,1.3,1.5,1.9,0.4,0.0,1.8,3.0,7.4
2014,25,POR,Portland Trail Blazers,Will Barton,23,7,0,11.6,2.4,4.9,0.5,0.9,1.6,0.55,1.6,3.3,0.48,0.59,0.7,0.9,0.83,0.7,1.0,1.7,0.4,0.1,0.3,0.9,1.0,6.4
2014,25,POR,Portland Trail Blazers,Thomas Robinson,22,11,0,11.1,1.2,2.8,0.42,0.0,0.0,,1.2,2.8,0.42,0.42,0.5,0.6,0.86,0.9,1.6,2.5,0.5,0.5,0.5,0.5,2.1,2.9
2014,25,POR,Portland Trail Blazers,Dorell Wright,28,8,0,11.0,0.9,2.4,0.37,0.5,1.5,0.33,0.4,0.9,0.43,0.47,1.4,1.9,0.73,0.3,1.8,2.0,0.4,0.4,1.1,0.6,1.0,3.6
2014,25,POR,Portland Trail Blazers,CJ McCollum,22,6,0,4.0,0.2,1.8,0.09,0.0,0.8,0.0,0.2,1.0,0.17,0.09,0.3,0.3,1.0,0.0,0.2,0.2,0.0,0.0,0.0,0.2,0.3,0.7
2014,25,POR,Portland Trail Blazers,Victor Claver,25,2,0,3.5,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,2.0,0.0,0.0,2.5,2.5,0.0,0.0,0.0,0.5,0.0,0.0
2014,25,POR,Portland Trail Blazers,Earl Watson,34,4,0,3.5,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.3,0.3,0.3,0.0,0.0,0.3,0.3,0.0
2014,25,POR,Portland Trail Blazers,Joel Freeland,26,9,0,2.7,0.0,0.3,0.0,0.0,0.0,,0.0,0.3,0.0,0.0,0.1,0.2,0.5,0.4,0.4,0.9,0.1,0.1,0.1,0.4,0.8,0.1
2014,25,POR,Portland Trail Blazers,Meyers Leonard,21,4,0,2.3,0.0,0.5,0.0,0.0,0.0,,0.0,0.5,0.0,0.0,0.0,0.0,,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.3,0.0
