Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2014,15,MEM,Memphis Grizzlies,Marc Gasol,29,7,7,42.7,6.7,16.6,0.4,0.0,0.1,0.0,6.7,16.4,0.41,0.4,3.9,4.9,0.79,1.9,5.9,7.7,4.4,1.7,0.9,1.7,3.9,17.3
2014,15,MEM,Memphis Grizzlies,Zach Randolph,32,6,6,39.0,7.0,17.3,0.4,0.0,0.2,0.0,7.0,17.2,0.41,0.4,4.2,6.8,0.61,2.8,5.8,8.7,2.3,0.8,0.2,1.7,2.2,18.2
2014,15,MEM,Memphis Grizzlies,Mike Conley,26,7,7,38.1,6.3,14.6,0.43,0.4,3.9,0.11,5.9,10.7,0.55,0.45,2.9,3.7,0.77,0.7,3.9,4.6,7.9,2.0,0.1,2.1,2.0,15.9
2014,15,MEM,Memphis Grizzlies,Tony Allen,32,7,1,32.9,5.0,10.3,0.49,0.0,1.0,0.0,5.0,9.3,0.54,0.49,2.3,3.0,0.76,3.3,4.4,7.7,1.4,1.7,0.1,1.7,3.3,12.3
2014,15,MEM,Memphis Grizzlies,Courtney Lee,28,7,7,32.0,3.6,8.6,0.42,0.9,2.7,0.32,2.7,5.9,0.46,0.47,2.0,2.6,0.78,0.4,1.6,2.0,1.6,0.7,0.3,0.9,2.9,10.0
2014,15,MEM,Memphis Grizzlies,Mike Miller,33,7,1,24.7,2.1,6.0,0.36,2.0,4.1,0.48,0.1,1.9,0.08,0.52,1.0,1.3,0.78,0.3,3.4,3.7,1.3,0.9,0.0,0.7,2.3,7.3
2014,15,MEM,Memphis Grizzlies,Beno Udrih,31,7,0,16.4,3.0,6.4,0.47,0.6,1.7,0.33,2.4,4.7,0.52,0.51,1.3,1.9,0.69,0.3,1.4,1.7,1.7,0.4,0.0,1.3,1.6,7.9
2014,15,MEM,Memphis Grizzlies,Tayshaun Prince,33,7,6,16.1,1.4,3.7,0.38,0.1,0.6,0.25,1.3,3.1,0.41,0.4,0.0,0.0,,0.6,0.9,1.4,0.9,0.1,0.0,0.1,1.1,3.0
2014,15,MEM,Memphis Grizzlies,James Johnson,26,3,0,9.3,1.7,5.0,0.33,0.7,1.7,0.4,1.0,3.3,0.3,0.4,2.3,3.3,0.7,1.3,0.7,2.0,0.0,0.3,0.0,0.0,1.0,6.3
2014,15,MEM,Memphis Grizzlies,Jon Leuer,24,3,0,7.7,1.0,2.3,0.43,0.3,0.7,0.5,0.7,1.7,0.4,0.5,0.7,0.7,1.0,0.7,2.0,2.7,0.7,0.3,0.0,0.0,0.7,3.0
2014,15,MEM,Memphis Grizzlies,Kosta Koufos,24,7,0,6.4,1.0,2.3,0.44,0.0,0.0,,1.0,2.3,0.44,0.44,0.6,0.6,1.0,1.0,1.1,2.1,0.3,0.3,0.4,0.4,1.0,2.6
2014,15,MEM,Memphis Grizzlies,Ed Davis,24,7,0,3.6,0.4,1.4,0.3,0.0,0.0,,0.4,1.4,0.3,0.3,0.0,0.1,0.0,1.1,1.0,2.1,0.0,0.1,0.4,0.3,0.3,0.9
2014,15,MEM,Memphis Grizzlies,Jamaal Franklin,22,2,0,2.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.5,1.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5
