Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
1982,5,3229,CHI,Charlotte Bobcats,22.0,NBA,SF,75.0,1188.0,13.4,0.56,0.01,0.52,8.2,13.3,10.8,10.1,0.9,1.1,18.1,20.9,,1.0,0.8,1.8,0.07,,-1.1,-0.9,-2.1,0.0
1983,5,3229,CHI,Charlotte Bobcats,23.0,NBA,SF,57.0,1627.0,17.0,0.61,0.0,0.55,8.0,11.6,9.8,8.9,1.1,1.4,16.9,22.1,,2.9,0.8,3.6,0.11,,1.4,-1.1,0.4,1.0
1984,5,3229,CHI,Charlotte Bobcats,24.0,NBA,SF,75.0,2544.0,15.9,0.57,0.0,0.39,5.8,11.0,8.3,8.9,1.3,1.4,12.9,23.8,,3.0,2.3,5.3,0.1,,0.7,-0.6,0.1,1.4
1985,5,3229,CHI,Charlotte Bobcats,25.0,NBA,SF,77.0,2816.0,19.5,0.61,0.0,0.42,6.7,11.1,8.9,7.6,1.0,0.8,10.9,24.2,,7.4,1.6,9.0,0.15,,3.1,-1.6,1.5,2.5
1986,5,3229,CHI,Charlotte Bobcats,26.0,NBA,SF,70.0,2248.0,19.6,0.56,0.02,0.42,7.3,10.4,8.8,14.9,1.0,1.2,11.9,26.5,,5.2,0.4,5.6,0.12,,3.8,-1.9,2.0,2.3
1987,3,3229,NJN,New Jersey Nets,27.0,NBA,SF,75.0,2638.0,17.6,0.59,0.01,0.53,5.0,10.6,7.8,15.5,1.0,1.9,13.9,23.4,,5.3,1.6,6.8,0.12,,2.6,-0.5,2.1,2.7
1988,3,3229,NJN,New Jersey Nets,28.0,NBA,SF,19.0,622.0,14.5,0.51,0.01,0.53,5.6,11.6,8.5,18.0,1.0,1.9,13.6,23.9,,0.4,0.4,0.8,0.06,,-0.5,-0.9,-1.4,0.1
1989,14,3229,LAL,Los Angeles Lakers,29.0,NBA,SF,74.0,1491.0,14.0,0.55,0.0,0.69,6.5,13.2,10.1,5.2,1.0,2.5,13.8,20.7,,1.7,1.6,3.3,0.1,,-1.2,-0.6,-1.9,0.1
1990,14,3229,LAL,Los Angeles Lakers,30.0,NBA,SF,62.0,1421.0,17.6,0.6,0.01,0.44,4.1,10.6,7.5,10.4,1.4,1.9,10.0,21.9,,3.3,1.5,4.8,0.16,,1.3,0.2,1.5,1.3
1991,8,3229,DEN,Denver Nuggets,31.0,NBA,SF,53.0,1823.0,19.5,0.56,0.0,0.45,6.7,12.6,9.3,9.1,1.6,0.7,11.4,25.7,,3.7,0.2,3.9,0.1,,2.4,-2.1,0.3,1.1
1992,9,3229,DET,Detroit Pistons,32.0,NBA,SF,82.0,2113.0,14.9,0.54,0.01,0.39,5.9,8.0,7.0,7.0,1.0,1.0,11.1,24.8,,2.3,2.1,4.4,0.1,,0.1,-0.7,-0.5,0.8
1993,31,3229,TOT,Total After Trade,33.0,NBA,SF,58.0,1555.0,13.4,0.52,0.02,0.3,5.9,7.3,6.6,11.5,0.9,1.1,10.5,20.8,,1.5,0.8,2.3,0.07,,-0.4,-0.7,-1.1,0.4
1993,9,3229,DET,Detroit Pistons,33.0,NBA,SF,50.0,1477.0,13.4,0.51,0.02,0.3,6.0,7.2,6.6,11.8,0.9,1.1,10.2,20.7,,1.4,0.8,2.2,0.07,,-0.4,-0.6,-0.9,0.4
1993,17,3229,MIL,Milwaukee Bucks,33.0,NBA,SF,8.0,78.0,14.1,0.58,0.0,0.27,4.4,9.0,6.7,6.4,0.6,1.7,14.0,23.6,,0.1,0.0,0.1,0.05,,-1.0,-2.1,-3.1,0.0
1994,23,3229,PHI,Philadelphia 76Ers,34.0,NBA,SF,74.0,1955.0,13.9,0.52,0.02,0.39,5.8,11.0,8.4,11.9,1.1,1.7,13.6,23.3,,0.7,0.7,1.5,0.04,,-1.4,-1.7,-3.1,-0.5
