Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1997,24,679,PHO,Phoenix Suns,Ben Davis,"December 26, 1972",24.0,NBA,PF,20.0,0.0,98.0,5.3,13.7,0.38,0.0,0.0,,5.3,13.7,0.38,4.7,10.5,0.45,6.3,7.9,14.2,0.0,2.1,0.5,1.6,8.4,15.2,,96.0,107.0
1998,20,679,NYK,New York Knicks,Ben Davis,"December 26, 1972",25.0,NBA,PF,7.0,0.0,13.0,8.4,41.9,0.2,0.0,0.0,,8.4,41.9,0.2,0.0,0.0,,25.1,0.0,25.1,0.0,4.2,0.0,0.0,12.6,16.7,,78.0,100.0
1999,20,679,NYK,New York Knicks,Ben Davis,"December 26, 1972",26.0,NBA,PF,8.0,0.0,21.0,18.4,44.7,0.41,0.0,0.0,,18.4,44.7,0.41,7.9,15.8,0.5,23.7,5.3,28.9,7.9,0.0,0.0,2.6,10.5,44.7,,107.0,103.0
2000,24,679,PHO,Phoenix Suns,Ben Davis,"December 26, 1972",27.0,NBA,PF,5.0,0.0,22.0,4.6,13.9,0.33,0.0,0.0,,4.6,13.9,0.33,0.0,0.0,,7.0,13.9,20.9,4.6,2.3,2.3,7.0,4.6,9.3,,70.0,92.0
