Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1995,24.0,LAC,NBA,SG,81.0,11.0,1208.0,8.5,19.2,0.441,3.1,8.3,0.374,5.4,10.9,0.492,3.8,4.8,0.783,2.7,2.9,5.6,3.2,1.6,0.6,2.7,6.3,23.8,,111.0,114.0
1996,25.0,LAC,NBA,SG,65.0,1.0,784.0,6.4,15.9,0.405,2.5,7.5,0.333,3.9,8.4,0.469,4.4,5.4,0.817,2.6,4.1,6.8,3.2,1.6,0.7,3.0,5.5,19.8,,108.0,112.0
1997,26.0,LAC,NBA,SG,65.0,0.0,747.0,9.4,21.0,0.45,3.6,8.4,0.425,5.8,12.5,0.466,4.9,5.9,0.821,3.4,3.9,7.4,3.7,2.3,0.7,3.2,6.0,27.3,,115.0,109.0
1998,27.0,LAC,NBA,SG,67.0,35.0,1740.0,7.7,17.0,0.452,3.2,7.7,0.409,4.5,9.2,0.489,4.2,5.1,0.824,2.1,5.0,7.0,2.5,1.5,0.4,2.4,4.1,22.7,,117.0,113.0
1999,28.0,LAC,NBA,SG,49.0,38.0,1242.0,7.8,18.0,0.432,2.8,7.1,0.394,5.0,10.9,0.456,3.8,4.4,0.863,1.7,4.4,6.0,2.3,1.9,0.3,2.3,3.7,22.2,,112.0,112.0
2001,30.0,LAC,NBA,SG,81.0,40.0,2144.0,7.3,16.8,0.433,3.0,7.4,0.404,4.3,9.4,0.456,3.9,4.5,0.873,1.3,4.7,6.0,2.4,1.1,0.5,1.9,3.1,21.5,,115.0,108.0
2002,31.0,LAC,NBA,SG,71.0,64.0,1718.0,6.4,14.6,0.439,3.4,7.4,0.466,3.0,7.2,0.412,3.1,3.5,0.894,1.3,4.4,5.7,3.5,1.3,0.4,2.0,3.4,19.4,,120.0,109.0
2003,32.0,LAC,NBA,SG,62.0,26.0,1360.0,8.1,17.2,0.471,3.1,7.8,0.398,5.0,9.5,0.531,3.9,4.7,0.828,1.7,4.3,6.0,2.7,1.3,0.3,2.2,3.6,23.2,,118.0,110.0
2004,33.0,HOU,NBA,SF,49.0,0.0,703.0,5.6,14.8,0.377,3.3,9.5,0.352,2.3,5.4,0.42,1.1,1.2,0.875,0.8,4.9,5.7,2.0,1.2,0.4,2.3,3.3,15.6,,97.0,102.0
2005,34.0,CHI,NBA,SG,68.0,11.0,841.0,6.9,15.9,0.43,3.5,8.3,0.425,3.3,7.7,0.435,2.8,3.5,0.804,0.9,4.0,4.9,3.1,1.8,0.1,2.3,4.1,20.0,,110.0,103.0
2006,35.0,CHI,NBA,SG,29.0,1.0,228.0,5.4,13.8,0.393,2.0,7.5,0.273,3.4,6.3,0.536,0.5,1.1,0.4,0.9,4.3,5.2,2.9,1.4,0.2,2.5,4.5,13.4,,90.0,106.0
2007,36.0,PHO,NBA,SG,11.0,0.0,73.0,6.2,17.2,0.36,4.8,12.4,0.389,1.4,4.8,0.286,1.4,1.4,1.0,1.4,4.8,6.2,2.7,0.0,0.7,3.4,4.1,18.6,,95.0,111.0
2008,37.0,PHO,NBA,SF,16.0,0.0,113.0,5.3,14.5,0.364,4.8,11.4,0.423,0.4,3.1,0.143,1.8,1.8,1.0,0.4,4.8,5.3,4.4,0.0,0.4,2.6,4.8,17.1,,105.0,113.0
