Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1993,10,GSW,Golden State Warriors,Latrell Sprewell,22,77,69,2741,5.9,12.7,0.46,1.0,2.6,0.37,4.9,10.1,0.49,2.8,3.7,0.75,1.0,2.5,3.6,3.9,1.7,0.7,2.7,2.2,15.5
1993,10,GSW,Golden State Warriors,Tim Hardaway,26,66,66,2609,7.2,16.1,0.45,1.4,4.3,0.33,5.8,11.9,0.49,3.8,5.1,0.74,0.8,2.8,3.6,9.6,1.6,0.2,3.0,2.1,19.6
1993,10,GSW,Golden State Warriors,Tyrone Hill,24,74,66,2070,4.4,8.6,0.51,0.0,0.1,0.0,4.4,8.5,0.51,2.4,3.8,0.62,4.4,8.7,13.1,1.2,0.7,0.7,1.6,5.6,11.1
1993,10,GSW,Golden State Warriors,Chris Mullin,29,46,46,1902,9.0,17.6,0.51,1.1,2.5,0.45,7.8,15.1,0.52,3.5,4.3,0.81,0.8,3.6,4.4,3.1,1.3,0.8,2.6,1.4,22.5
1993,10,GSW,Golden State Warriors,Victor Alexander,23,72,59,1753,7.1,13.7,0.52,0.2,0.5,0.46,6.9,13.2,0.52,2.3,3.3,0.68,2.7,5.9,8.6,1.9,0.7,1.1,2.5,4.5,16.6
1993,10,GSW,Golden State Warriors,Jud Buechler,24,70,9,1287,4.9,11.3,0.44,0.6,1.7,0.34,4.4,9.6,0.45,1.8,2.4,0.75,2.3,3.2,5.5,2.6,1.3,0.5,1.5,2.7,12.2
1993,10,GSW,Golden State Warriors,Byron Houston,23,79,8,1274,4.1,9.2,0.45,0.1,0.2,0.29,4.0,9.0,0.45,3.6,5.5,0.66,3.4,5.5,8.9,1.9,1.2,1.2,2.5,7.1,11.9
1993,10,GSW,Golden State Warriors,Chris Gatling,25,70,11,1248,7.2,13.3,0.54,0.0,0.2,0.0,7.2,13.2,0.55,4.3,6.0,0.72,3.7,5.5,9.2,1.2,1.3,1.5,2.9,5.7,18.7
1993,10,GSW,Golden State Warriors,Billy Owens,23,37,37,1201,7.4,14.8,0.5,0.0,0.3,0.09,7.4,14.4,0.51,3.5,5.5,0.64,3.2,4.7,7.9,4.3,1.0,0.8,3.2,3.1,18.3
1993,10,GSW,Golden State Warriors,Jeff Grayer,27,48,12,1025,5.8,12.4,0.47,0.1,0.5,0.14,5.7,11.9,0.48,3.2,4.8,0.67,2.5,3.0,5.5,2.5,1.1,0.3,1.9,4.2,14.9
1993,10,GSW,Golden State Warriors,Sarunas Marciulionis,28,30,8,836,7.7,14.1,0.54,0.1,0.6,0.2,7.5,13.5,0.56,7.0,9.2,0.76,1.7,2.5,4.2,4.5,2.2,0.1,3.3,4.0,22.4
1993,10,GSW,Golden State Warriors,Sean Higgins,24,29,4,591,5.8,13.1,0.45,0.8,2.3,0.35,5.1,10.8,0.47,2.1,2.9,0.74,1.4,2.7,4.1,4.0,0.8,0.3,3.9,3.3,14.6
1993,10,GSW,Golden State Warriors,Andre Spencer,28,17,1,407,6.5,14.2,0.46,0.0,0.2,0.0,6.5,14.0,0.46,3.6,4.8,0.76,3.4,3.7,7.1,2.1,1.3,0.6,2.1,5.4,16.5
1993,10,GSW,Golden State Warriors,Paul Pressey,34,18,0,268,3.9,8.9,0.44,0.0,0.5,0.0,3.9,8.3,0.47,2.8,3.6,0.78,1.1,3.1,4.2,4.0,1.5,0.7,3.1,4.8,10.6
1993,10,GSW,Golden State Warriors,Ed Nealy,32,30,4,229,2.5,7.2,0.35,1.1,3.5,0.32,1.4,3.8,0.38,1.1,1.6,0.7,1.3,6.3,7.5,2.0,1.4,0.2,0.8,5.5,7.2
1993,10,GSW,Golden State Warriors,Alton Lister,34,20,9,174,3.9,8.7,0.45,0.0,0.0,,3.9,8.7,0.45,1.4,2.7,0.54,3.1,6.0,9.1,1.0,0.0,1.9,3.7,8.3,9.3
1993,10,GSW,Golden State Warriors,Keith Jennings,24,8,0,136,6.6,11.1,0.6,1.3,2.4,0.56,5.3,8.7,0.61,3.7,4.8,0.78,0.5,2.4,2.9,6.1,1.1,0.0,1.9,4.8,18.3
1993,10,GSW,Golden State Warriors,Pat Durham,25,5,1,78,2.8,11.5,0.24,0.0,0.0,,2.8,11.5,0.24,4.2,5.5,0.75,2.3,4.2,6.5,1.8,0.5,0.5,3.2,2.8,9.7
1993,10,GSW,Golden State Warriors,Joe Courtney,23,7,0,70,4.6,11.8,0.39,0.0,0.0,,4.6,11.8,0.39,2.1,2.6,0.8,1.0,7.7,8.7,1.0,1.5,2.1,1.5,4.1,11.3
1993,10,GSW,Golden State Warriors,Barry Stevens,30,2,0,6,6.0,12.0,0.5,0.0,0.0,,6.0,12.0,0.5,0.0,0.0,,12.0,0.0,12.0,0.0,0.0,0.0,0.0,6.0,12.0
