Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
2003,20.0,DEN,NBA,C,80.0,53.0,2258.0,7.5,14.5,0.519,0.0,0.1,0.0,7.5,14.4,0.521,4.6,8.0,0.578,4.9,6.6,11.5,3.5,3.0,1.5,4.2,6.9,19.6,,100.0,99.0
2004,21.0,DEN,NBA,PF,77.0,77.0,2504.0,6.9,12.9,0.53,0.0,0.0,0.0,6.9,12.9,0.532,4.9,7.2,0.682,3.2,7.2,10.3,3.5,2.4,0.8,3.8,5.8,18.6,,106.0,102.0
2005,22.0,DEN,NBA,C,55.0,18.0,1317.0,7.6,15.0,0.503,0.0,0.1,0.0,7.6,15.0,0.505,5.5,8.3,0.66,4.1,8.6,12.7,3.3,1.9,1.9,3.7,6.5,20.6,,105.0,102.0
2006,23.0,DEN,NBA,PF,1.0,0.0,3.0,0.0,17.0,0.0,0.0,0.0,,0.0,17.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,34.1,17.0,0.0,,0.0,114.0
2007,24.0,DEN,NBA,C,64.0,42.0,1715.0,8.4,14.8,0.57,0.0,0.0,0.0,8.4,14.8,0.571,5.6,8.1,0.689,4.3,8.6,12.9,2.2,1.8,1.7,3.6,6.0,22.5,,113.0,104.0
2008,25.0,DEN,NBA,PF,16.0,1.0,266.0,5.2,12.8,0.408,0.0,0.2,0.0,5.2,12.7,0.414,4.9,8.9,0.551,5.4,10.3,15.7,2.7,1.6,2.5,3.8,8.3,15.4,,94.0,103.0
2009,26.0,DEN,NBA,C,77.0,76.0,2510.0,8.7,14.4,0.604,0.0,0.1,0.2,8.7,14.3,0.607,5.4,7.5,0.723,3.7,8.4,12.1,2.2,1.9,2.0,3.0,5.6,22.8,,120.0,105.0
2010,27.0,DEN,NBA,C,82.0,82.0,2755.0,7.7,13.2,0.587,0.0,0.0,0.0,7.7,13.1,0.589,5.4,7.6,0.704,3.1,8.5,11.5,3.7,2.1,1.5,2.3,5.2,20.9,,124.0,105.0
2011,28.0,DEN,NBA,C,75.0,75.0,2291.0,8.8,14.3,0.615,0.0,0.1,0.2,8.8,14.2,0.618,6.3,8.8,0.711,3.2,9.3,12.5,3.3,1.8,1.6,2.9,5.2,23.9,,123.0,104.0
2012,29.0,TOT,NBA,C,39.0,33.0,1110.0,9.7,18.1,0.537,0.0,0.2,0.0,9.7,17.9,0.542,5.2,7.7,0.673,2.9,10.5,13.4,3.7,1.9,1.8,4.4,4.4,24.7,,105.0,103.0
2012,29.0,DEN,NBA,C,28.0,27.0,826.0,8.8,17.3,0.509,0.0,0.1,0.0,8.8,17.2,0.513,5.6,8.2,0.677,2.7,10.2,12.8,3.8,2.2,1.5,4.8,4.3,23.2,,101.0,102.0
2012,29.0,WAS,NBA,C,11.0,6.0,284.0,12.4,20.5,0.607,0.0,0.4,0.0,12.4,20.1,0.618,4.2,6.4,0.657,3.7,11.5,15.2,3.5,1.1,2.4,3.5,4.7,29.0,,116.0,103.0
2013,30.0,WAS,NBA,PF,61.0,49.0,1659.0,8.9,18.6,0.48,0.0,0.0,0.0,8.9,18.6,0.481,6.2,8.4,0.729,3.2,9.6,12.8,5.6,1.7,1.2,4.4,5.4,24.0,,103.0,101.0
2014,31.0,WAS,NBA,PF,53.0,37.0,1560.0,9.9,19.6,0.503,0.0,0.2,0.2,9.8,19.4,0.506,5.1,8.8,0.583,2.1,7.6,9.7,5.1,2.1,1.6,3.9,5.4,24.9,,102.0,103.0
2015,32.0,WAS,NBA,PF,67.0,58.0,1693.0,9.3,18.2,0.511,0.0,0.2,0.2,9.3,18.0,0.513,3.7,6.1,0.604,2.5,7.9,10.4,3.7,2.0,0.7,3.8,5.4,22.3,,100.0,102.0
2016,33.0,WAS,NBA,PF,57.0,11.0,1094.0,9.3,17.1,0.544,0.0,0.1,0.0,9.3,17.0,0.549,4.8,8.2,0.578,2.3,9.2,11.5,4.3,2.4,1.2,3.4,7.0,23.4,,106.0,103.0
2017,34.0,HOU,NBA,C,67.0,8.0,1198.0,9.8,15.9,0.617,0.1,0.4,0.333,9.7,15.5,0.624,4.6,7.9,0.589,3.8,7.5,11.3,2.6,2.2,1.6,2.9,6.5,24.4,,118.0,106.0
2018,35.0,HOU,NBA,C,52.0,4.0,758.0,8.8,15.5,0.569,0.0,0.1,0.0,8.8,15.4,0.574,4.4,6.9,0.636,3.5,7.9,11.4,2.9,1.8,0.9,2.5,8.0,22.1,,117.0,105.0
2019,36.0,HOU,NBA,C,42.0,2.0,546.0,5.4,10.4,0.517,0.0,0.3,0.0,5.4,10.2,0.531,2.8,4.2,0.66,3.1,8.0,11.1,2.3,1.6,1.3,1.0,7.8,13.6,,122.0,110.0
