Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1984,5.0,3079,CHI,Charlotte Bobcats,21.0,NBA,PG,80.0,73.0,2159.0,261.0,556.0,0.47,0.0,2.0,0.0,261.0,554.0,0.47,0.47,146.0,200.0,0.73,63.0,134.0,197.0,662.0,119.0,17.0,268.0,223.0,668.0
1985,5.0,3079,CHI,Charlotte Bobcats,22.0,NBA,PG,70.0,44.0,1385.0,140.0,313.0,0.45,1.0,9.0,0.11,139.0,304.0,0.46,0.45,68.0,86.0,0.79,34.0,67.0,101.0,381.0,66.0,10.0,144.0,141.0,349.0
1986,31.0,3079,TOT,Total After Trade,23.0,NBA,PG,14.0,1.0,107.0,15.0,35.0,0.43,0.0,0.0,,15.0,35.0,0.43,0.43,5.0,10.0,0.5,4.0,10.0,14.0,23.0,5.0,1.0,10.0,10.0,35.0
1986,6.0,3079,CLE,Cleveland Cavaliers,23.0,NBA,PG,8.0,0.0,66.0,9.0,19.0,0.47,0.0,0.0,,9.0,19.0,0.47,0.47,4.0,7.0,0.57,2.0,5.0,7.0,13.0,5.0,0.0,6.0,8.0,22.0
1986,,3079,WSB,None,23.0,NBA,PG,4.0,0.0,27.0,5.0,14.0,0.36,0.0,0.0,,5.0,14.0,0.36,0.36,1.0,3.0,0.33,2.0,5.0,7.0,7.0,0.0,1.0,0.0,1.0,11.0
1986,27.0,3079,SAS,San Antonio Spurs,23.0,NBA,PG,2.0,1.0,14.0,1.0,2.0,0.5,0.0,0.0,,1.0,2.0,0.5,0.5,0.0,0.0,,0.0,0.0,0.0,3.0,0.0,0.0,4.0,1.0,2.0
1987,,3079,WSB,None,24.0,NBA,PG,73.0,72.0,1816.0,246.0,515.0,0.48,0.0,2.0,0.0,246.0,513.0,0.48,0.48,126.0,165.0,0.76,58.0,136.0,194.0,392.0,92.0,10.0,138.0,172.0,618.0
1988,1.0,3079,ATL,Atlanta Hawks,25.0,NBA,PG,5.0,0.0,24.0,4.0,9.0,0.44,0.0,0.0,,4.0,9.0,0.44,0.44,3.0,4.0,0.75,0.0,4.0,4.0,2.0,2.0,0.0,4.0,3.0,11.0
1989,13.0,3079,LAC,Los Angeles Clippers,26.0,NBA,PG,8.0,0.0,90.0,12.0,33.0,0.36,0.0,0.0,,12.0,33.0,0.36,0.36,10.0,11.0,0.91,2.0,14.0,16.0,22.0,7.0,1.0,11.0,15.0,34.0
1992,25.0,3079,POR,Portland Trail Blazers,29.0,NBA,PG,23.0,0.0,209.0,21.0,51.0,0.41,0.0,4.0,0.0,21.0,47.0,0.45,0.41,27.0,31.0,0.87,6.0,15.0,21.0,34.0,14.0,3.0,14.0,12.0,69.0
1994,1.0,3079,ATL,Atlanta Hawks,31.0,NBA,PG,82.0,1.0,1004.0,120.0,236.0,0.51,0.0,6.0,0.0,120.0,230.0,0.52,0.51,52.0,66.0,0.79,22.0,77.0,99.0,181.0,59.0,2.0,78.0,93.0,292.0
1995,1.0,3079,ATL,Atlanta Hawks,32.0,NBA,PG,27.0,2.0,292.0,24.0,53.0,0.45,2.0,8.0,0.25,22.0,45.0,0.49,0.47,20.0,32.0,0.62,9.0,21.0,30.0,54.0,19.0,0.0,19.0,37.0,70.0
1997,25.0,3079,POR,Portland Trail Blazers,34.0,NBA,PG,3.0,0.0,22.0,2.0,4.0,0.5,0.0,0.0,,2.0,4.0,0.5,0.5,0.0,0.0,,0.0,3.0,3.0,3.0,0.0,0.0,1.0,5.0,4.0
