Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1980,26,2490,KCK,Kansas City Kings,Bill Robinzine,"January 20, 1953",27.0,NBA,PF,81.0,,1917.0,6.8,13.6,0.5,0.0,0.0,0.5,6.8,13.5,0.5,3.8,5.1,0.73,3.5,6.4,9.9,1.2,2.0,0.4,2.8,5.8,17.4
1981,31,2490,TOT,Total After Trade,Bill Robinzine,"January 20, 1953",28.0,NBA,PF,78.0,,2016.0,7.0,14.7,0.48,0.0,0.1,0.17,7.0,14.6,0.48,3.9,5.0,0.78,3.0,6.5,9.5,2.1,1.3,0.2,3.3,4.9,17.9
1981,6,2490,CLE,Cleveland Cavaliers,Bill Robinzine,"January 20, 1953",28.0,NBA,PF,8.0,,84.0,6.0,13.7,0.44,0.0,0.0,,6.0,13.7,0.44,2.1,3.4,0.62,1.7,3.9,5.6,2.1,1.7,0.0,4.3,8.1,14.1
1981,7,2490,DAL,Dallas Mavericks,Bill Robinzine,"January 20, 1953",28.0,NBA,PF,70.0,,1932.0,7.0,14.8,0.48,0.0,0.1,0.17,7.0,14.7,0.48,4.0,5.1,0.78,3.1,6.6,9.7,2.1,1.3,0.2,3.3,4.8,18.1
1982,29,2490,UTA,Utah Jazz,Bill Robinzine,"January 20, 1953",29.0,NBA,PF,56.0,9.0,651.0,7.2,16.3,0.45,0.0,0.0,,7.2,16.3,0.45,3.4,4.1,0.81,3.1,4.9,8.0,2.7,2.0,0.3,4.6,8.6,17.9
