SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2007,8,DEN,Allen Iverson,31,5,5,223,6.8,18.4,0.37,0.8,2.7,0.29,6.0,15.7,0.38,4.0,5.0,0.81,0.0,0.5,0.5,4.7,1.1,0.0,2.4,1.8,18.4
2007,8,DEN,Carmelo Anthony,22,5,5,210,8.1,16.8,0.48,1.5,3.1,0.5,6.5,13.7,0.48,5.3,6.7,0.8,3.1,4.3,7.4,1.0,0.9,0.0,3.3,2.1,23.0
2007,8,DEN,Marcus Camby,32,5,5,184,3.3,8.8,0.38,0.0,0.0,,3.3,8.8,0.38,0.8,1.2,0.67,2.3,12.1,14.5,2.0,0.8,3.1,2.0,2.7,7.4
2007,8,DEN,Steve Blake,26,5,5,180,2.8,6.2,0.45,1.6,3.2,0.5,1.2,3.0,0.4,0.0,0.0,,0.2,2.2,2.4,4.6,0.6,0.0,2.0,1.6,7.2
2007,8,DEN,Nene Hilario,24,5,5,179,6.2,10.7,0.58,0.0,0.0,,6.2,10.7,0.58,2.8,3.6,0.78,4.4,3.4,7.8,2.4,0.6,0.6,2.6,4.2,15.3
2007,8,DEN,Eduardo Najera,30,5,0,96,1.5,6.4,0.24,0.0,1.1,0.0,1.5,5.2,0.29,0.4,0.7,0.5,4.1,6.4,10.5,0.7,0.7,0.4,0.7,3.7,3.4
2007,8,DEN,Linas Kleiza,22,5,0,66,1.6,7.1,0.23,0.5,3.3,0.17,1.1,3.8,0.29,0.5,1.1,0.5,0.0,4.4,4.4,1.1,0.0,0.0,0.0,3.3,4.4
2007,8,DEN,J.R. Smith,21,4,0,47,4.6,16.9,0.27,0.0,9.2,0.0,4.6,7.7,0.6,4.6,4.6,1.0,0.8,6.1,6.9,1.5,3.1,0.8,2.3,4.6,13.8
2007,8,DEN,Anthony Carter,31,1,0,14,10.3,10.3,1.0,0.0,0.0,,10.3,10.3,1.0,0.0,2.6,0.0,0.0,2.6,2.6,5.1,0.0,0.0,2.6,5.1,20.6
2007,8,DEN,Yakhouba Diawara,24,1,0,1,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
