Season,Team ID,Team ABV,Team,PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
2016,3,BRK,Brooklyn Nets,Brook Lopez,27.0,73.0,2457.0,0.51,0.52,0.14,0.51,0.79,0.56,0.35,0.01,113.0,105.0,40.0,102.0,104.0,104.0,126.0,4.0,21.2,56.7
2016,3,BRK,Brooklyn Nets,Thaddeus Young,27.0,73.0,2407.0,0.51,0.52,0.23,0.52,0.64,0.53,0.17,0.03,114.0,106.0,66.0,103.0,85.0,98.0,61.0,11.0,29.2,-18.0
2016,3,BRK,Brooklyn Nets,Bojan Bogdanovic,26.0,79.0,2115.0,0.43,0.47,0.38,0.52,0.83,0.55,0.18,0.45,96.0,97.0,108.0,103.0,110.0,102.0,64.0,158.0,24.3,13.4
2016,3,BRK,Brooklyn Nets,Joe Johnson,34.0,57.0,1934.0,0.41,0.43,0.37,0.48,0.85,0.51,0.18,0.38,90.0,87.0,105.0,95.0,113.0,95.0,64.0,132.0,-32.0,-38.6
2016,3,BRK,Brooklyn Nets,Wayne Ellington,28.0,76.0,1615.0,0.39,0.42,0.36,0.47,0.86,0.5,0.11,0.48,86.0,85.0,101.0,94.0,113.0,92.0,41.0,168.0,-31.8,-51.3
2016,3,BRK,Brooklyn Nets,Shane Larkin,23.0,78.0,1751.0,0.44,0.46,0.36,0.48,0.78,0.52,0.21,0.22,98.0,95.0,102.0,96.0,103.0,95.0,77.0,76.0,-21.5,-28.3
2016,3,BRK,Brooklyn Nets,Donald Sloan,28.0,61.0,1318.0,0.44,0.46,0.38,0.49,0.75,0.54,0.3,0.28,97.0,94.0,109.0,98.0,99.0,99.0,108.0,99.0,-5.7,-4.4
2016,3,BRK,Brooklyn Nets,Jarrett Jack,32.0,32.0,1027.0,0.39,0.43,0.3,0.43,0.89,0.5,0.31,0.28,86.0,87.0,86.0,86.0,118.0,93.0,113.0,100.0,-48.8,-29.9
2016,3,BRK,Brooklyn Nets,Markel Brown,24.0,62.0,982.0,0.39,0.44,0.31,0.45,0.76,0.5,0.29,0.38,87.0,90.0,89.0,90.0,100.0,92.0,106.0,132.0,-31.6,-30.3
2016,3,BRK,Brooklyn Nets,Sean Kilpatrick,26.0,23.0,534.0,0.46,0.53,0.36,0.53,0.9,0.58,0.24,0.39,102.0,107.0,102.0,106.0,119.0,107.0,86.0,137.0,14.8,20.4
2016,3,BRK,Brooklyn Nets,Thomas Robinson,24.0,71.0,917.0,0.45,0.45,0.0,0.45,0.43,0.45,0.38,0.0,99.0,91.0,,89.0,57.0,84.0,136.0,1.0,-32.4,-59.9
2016,3,BRK,Brooklyn Nets,Andrea Bargnani,30.0,46.0,634.0,0.46,0.47,0.19,0.46,0.82,0.5,0.2,0.06,101.0,96.0,53.0,92.0,109.0,92.0,74.0,20.0,-23.4,-25.1
2016,3,BRK,Brooklyn Nets,Willie Reed,25.0,39.0,426.0,0.57,0.57,,0.57,0.55,0.58,0.41,0.0,126.0,116.0,,114.0,72.0,107.0,150.0,,18.3,11.8
2016,3,BRK,Brooklyn Nets,Rondae Hollis-Jefferson,21.0,29.0,615.0,0.46,0.48,0.29,0.47,0.71,0.52,0.38,0.1,101.0,97.0,81.0,94.0,94.0,96.0,136.0,36.0,-8.7,-7.1
2016,3,BRK,Brooklyn Nets,Chris McCullough,20.0,24.0,362.0,0.4,0.41,0.38,0.46,0.48,0.47,0.21,0.31,89.0,84.0,108.0,92.0,63.0,87.0,76.0,110.0,-8.5,-16.9
2016,3,BRK,Brooklyn Nets,Sergey Karasev,22.0,40.0,399.0,0.4,0.51,0.3,0.48,0.93,0.56,0.38,0.5,90.0,105.0,84.0,95.0,123.0,104.0,137.0,176.0,-3.4,3.6
2016,3,BRK,Brooklyn Nets,Henry Sims,25.0,14.0,263.0,0.43,0.43,,0.43,0.83,0.5,0.39,0.0,95.0,87.0,,85.0,110.0,93.0,141.0,,-11.4,-6.6
2016,3,BRK,Brooklyn Nets,Team,,,,0.46,0.48,0.35,0.49,0.74,0.53,0.25,0.2,101.0,99.0,98.0,98.0,98.0,97.0,91.0,68.0,-134.1,-192.5
2016,3,BRK,Brooklyn Nets,League Average,,,,0.45,0.49,0.35,0.5,0.76,0.54,0.28,0.28,,,,,,,,,,
