Season,Team ID,Team ABV,Team,PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
2016,19,NOP,New Orleans Pelicans,Anthony Davis,22.0,61.0,2164.0,0.49,0.51,0.32,0.51,0.76,0.56,0.38,0.1,109.0,104.0,92.0,101.0,100.0,103.0,137.0,33.0,13.4,46.5
2016,19,NOP,New Orleans Pelicans,Ryan Anderson,27.0,66.0,2008.0,0.43,0.47,0.37,0.5,0.87,0.55,0.24,0.38,95.0,95.0,103.0,99.0,115.0,101.0,89.0,135.0,-8.6,9.8
2016,19,NOP,New Orleans Pelicans,Jrue Holiday,25.0,65.0,1831.0,0.44,0.48,0.34,0.48,0.84,0.53,0.23,0.28,97.0,97.0,95.0,97.0,111.0,98.0,84.0,97.0,-32.6,-26.0
2016,19,NOP,New Orleans Pelicans,Eric Gordon,27.0,45.0,1481.0,0.42,0.46,0.38,0.52,0.89,0.56,0.23,0.53,93.0,93.0,109.0,104.0,117.0,104.0,82.0,187.0,20.3,29.0
2016,19,NOP,New Orleans Pelicans,Toney Douglas,29.0,61.0,1262.0,0.41,0.42,0.4,0.5,0.85,0.54,0.22,0.46,91.0,86.0,113.0,100.0,112.0,100.0,81.0,160.0,-0.2,2.2
2016,19,NOP,New Orleans Pelicans,Dante Cunningham,28.0,80.0,1971.0,0.45,0.55,0.32,0.52,0.7,0.54,0.2,0.42,100.0,112.0,89.0,103.0,92.0,100.0,72.0,148.0,13.0,-1.0
2016,19,NOP,New Orleans Pelicans,Norris Cole,27.0,45.0,1198.0,0.4,0.43,0.32,0.44,0.8,0.46,0.13,0.21,90.0,87.0,91.0,87.0,106.0,86.0,49.0,74.0,-61.4,-77.9
2016,19,NOP,New Orleans Pelicans,Tyreke Evans,26.0,25.0,765.0,0.43,0.45,0.39,0.49,0.8,0.53,0.3,0.27,96.0,92.0,110.0,97.0,105.0,99.0,107.0,95.0,-10.6,-5.2
2016,19,NOP,New Orleans Pelicans,Alexis Ajinca,27.0,59.0,861.0,0.48,0.48,0.0,0.48,0.84,0.51,0.2,0.0,105.0,97.0,,95.0,111.0,95.0,71.0,1.0,-16.6,-18.5
2016,19,NOP,New Orleans Pelicans,Luke Babbitt,26.0,47.0,845.0,0.42,0.43,0.4,0.5,0.78,0.53,0.17,0.38,93.0,88.0,114.0,99.0,103.0,97.0,63.0,132.0,-2.4,-9.6
2016,19,NOP,New Orleans Pelicans,Alonzo Gee,28.0,73.0,1632.0,0.52,0.59,0.28,0.55,0.67,0.57,0.26,0.24,114.0,120.0,80.0,110.0,88.0,106.0,94.0,83.0,24.7,17.5
2016,19,NOP,New Orleans Pelicans,Omer Asik,29.0,68.0,1178.0,0.53,0.53,,0.53,0.55,0.55,0.57,0.0,118.0,109.0,,106.0,72.0,102.0,208.0,,12.0,4.6
2016,19,NOP,New Orleans Pelicans,Ish Smith,27.0,27.0,617.0,0.43,0.45,0.3,0.45,0.77,0.48,0.19,0.14,95.0,92.0,86.0,90.0,101.0,89.0,68.0,51.0,-23.1,-28.3
2016,19,NOP,New Orleans Pelicans,Tim Frazier,25.0,16.0,469.0,0.45,0.46,0.42,0.49,0.76,0.54,0.35,0.18,99.0,93.0,119.0,97.0,101.0,100.0,126.0,64.0,-4.8,-1.0
2016,19,NOP,New Orleans Pelicans,James Ennis,25.0,9.0,282.0,0.5,0.52,0.48,0.62,0.79,0.65,0.24,0.5,111.0,106.0,136.0,123.0,105.0,119.0,87.0,176.0,23.5,23.3
2016,19,NOP,New Orleans Pelicans,Jordan Hamilton,25.0,11.0,304.0,0.42,0.51,0.29,0.48,0.67,0.5,0.18,0.39,93.0,103.0,82.0,95.0,88.0,92.0,66.0,136.0,-5.6,-10.6
2016,19,NOP,New Orleans Pelicans,Kendrick Perkins,31.0,37.0,542.0,0.53,0.53,,0.53,0.44,0.53,0.33,0.0,118.0,109.0,,106.0,58.0,98.0,121.0,,4.6,-2.1
2016,19,NOP,New Orleans Pelicans,Bryce Dejean-Jones,23.0,14.0,279.0,0.41,0.43,0.38,0.49,0.52,0.5,0.3,0.46,90.0,88.0,106.0,98.0,69.0,93.0,110.0,163.0,-1.3,-5.7
2016,19,NOP,New Orleans Pelicans,Orlando Johnson,26.0,5.0,54.0,0.24,0.25,0.2,0.26,0.5,0.28,0.12,0.29,52.0,51.0,57.0,53.0,66.0,52.0,43.0,103.0,-8.1,-9.4
2016,19,NOP,New Orleans Pelicans,Jimmer Fredette,26.0,4.0,13.0,0.25,0.33,0.0,0.25,,0.25,0.0,0.25,55.0,68.0,,50.0,,46.0,,88.0,-2.0,-2.3
2016,19,NOP,New Orleans Pelicans,Nate Robinson,31.0,2.0,23.0,0.0,,0.0,0.0,,0.0,0.0,1.0,,,,,,,,351.0,-1.0,-1.1
2016,19,NOP,New Orleans Pelicans,Team,,,,0.45,0.48,0.36,0.5,0.78,0.54,0.26,0.28,99.0,98.0,101.0,99.0,103.0,99.0,94.0,99.0,-52.4,-48.0
2016,19,NOP,New Orleans Pelicans,League Average,,,,0.45,0.49,0.35,0.5,0.76,0.54,0.28,0.28,,,,,,,,,,
