SEASON,TEAM ID,TEAM,PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
2016,5,CHI,Jimmy Butler,26.0,67.0,2474.0,0.45,0.49,0.31,0.48,0.83,0.56,0.46,0.2,100.0,100.0,88.0,97.0,110.0,104.0,166.0,70.0,-36.1,52.4
2016,5,CHI,Pau Gasol,35.0,72.0,2291.0,0.47,0.48,0.35,0.48,0.79,0.53,0.29,0.07,104.0,97.0,98.0,96.0,105.0,98.0,105.0,24.0,-41.9,-27.7
2016,5,CHI,Derrick Rose,27.0,66.0,2097.0,0.43,0.45,0.29,0.45,0.79,0.48,0.17,0.14,94.0,91.0,83.0,89.0,105.0,89.0,62.0,50.0,-115.2,-139.7
2016,5,CHI,Nikola Mirotic,24.0,66.0,1646.0,0.41,0.43,0.39,0.52,0.81,0.56,0.3,0.57,90.0,87.0,110.0,103.0,107.0,104.0,108.0,200.0,19.0,31.6
2016,5,CHI,Doug McDermott,24.0,81.0,1861.0,0.45,0.47,0.42,0.54,0.86,0.56,0.13,0.4,100.0,96.0,120.0,107.0,113.0,104.0,47.0,141.0,44.8,26.9
2016,5,CHI,Taj Gibson,30.0,73.0,1936.0,0.53,0.53,0.0,0.53,0.69,0.56,0.29,0.01,116.0,108.0,,105.0,91.0,103.0,106.0,2.0,23.5,16.2
2016,5,CHI,Aaron Brooks,31.0,69.0,1108.0,0.4,0.43,0.36,0.47,0.77,0.49,0.14,0.4,89.0,87.0,101.0,94.0,101.0,91.0,49.0,139.0,-29.3,-47.1
2016,5,CHI,E'Twaun Moore,26.0,59.0,1263.0,0.48,0.49,0.45,0.54,0.63,0.55,0.09,0.27,106.0,100.0,128.0,108.0,83.0,101.0,33.0,94.0,30.1,5.3
2016,5,CHI,Bobby Portis,20.0,62.0,1102.0,0.43,0.44,0.31,0.44,0.73,0.47,0.15,0.12,94.0,90.0,87.0,89.0,96.0,87.0,55.0,42.0,-50.2,-67.4
2016,5,CHI,Tony Snell,24.0,64.0,1301.0,0.37,0.38,0.36,0.45,0.91,0.48,0.1,0.46,82.0,77.0,102.0,90.0,120.0,88.0,35.0,161.0,-32.7,-44.7
2016,5,CHI,Mike Dunleavy,35.0,31.0,703.0,0.41,0.43,0.39,0.51,0.78,0.54,0.2,0.53,91.0,87.0,111.0,102.0,104.0,100.0,71.0,185.0,4.1,0.9
2016,5,CHI,Justin Holiday,26.0,27.0,510.0,0.41,0.4,0.43,0.5,0.82,0.53,0.17,0.39,91.0,81.0,123.0,99.0,108.0,97.0,63.0,136.0,-1.8,-4.6
2016,5,CHI,Kirk Hinrich,35.0,35.0,555.0,0.4,0.39,0.41,0.5,0.94,0.53,0.14,0.48,88.0,79.0,116.0,99.0,124.0,98.0,49.0,167.0,-1.6,-3.3
2016,5,CHI,Joakim Noah,30.0,29.0,635.0,0.38,0.39,0.0,0.38,0.49,0.41,0.34,0.01,85.0,79.0,,76.0,65.0,75.0,122.0,3.0,-31.7,-41.4
2016,5,CHI,Cristiano Felicio,23.0,31.0,321.0,0.56,0.59,0.0,0.56,0.71,0.6,0.49,0.06,123.0,120.0,,111.0,94.0,111.0,176.0,20.0,7.6,10.4
2016,5,CHI,Cameron Bairstow,25.0,18.0,103.0,0.32,0.34,0.2,0.34,0.88,0.39,0.2,0.12,72.0,70.0,57.0,67.0,116.0,72.0,72.0,44.0,-13.2,-13.1
2016,5,CHI,Team,,,,0.44,0.47,0.37,0.49,0.78,0.53,0.24,0.24,98.0,95.0,104.0,97.0,104.0,97.0,88.0,83.0,-221.3,-237.3
2016,5,CHI,League Average,,,,0.45,0.49,0.35,0.5,0.76,0.54,0.28,0.28,,,,,,,,,,
