OPP_SEASON,OPP_TEAM ID,TEAM,OPP_G,OPP_MP,OPP_FG,OPP_FGA,OPP_FG%,OPP_3P,OPP_3PA,OPP_3P%,OPP_2P,OPP_2PA,OPP_2P%,OPP_FT,OPP_FTA,OPP_FT%,OPP_ORB,OPP_DRB,OPP_TRB,OPP_AST,OPP_STL,OPP_BLK,OPP_TOV,OPP_PF,OPP_PTS
2015,29,UTA,82,19705,2935,6587,0.45,604,1670,0.36,2331,4917,0.47,1309,1760,0.74,811,2406,3217,1594,674,382,1076,1604,7783
2015,15,MEM,82,19905,2954,6684,0.44,663,1889,0.35,2291,4795,0.48,1225,1651,0.74,864,2616,3480,1652,604,424,1257,1662,7796
2015,27,SAS,82,19955,3044,6861,0.44,558,1550,0.36,2486,5311,0.47,1307,1754,0.74,813,2643,3456,1699,648,362,1167,1613,7953
2015,12,IND,82,19855,2949,6784,0.44,591,1713,0.34,2358,5071,0.46,1469,1951,0.75,800,2704,3504,1633,617,386,1045,1754,7958
2015,1,ALT,82,19730,2991,6815,0.44,720,2112,0.34,2271,4703,0.48,1262,1651,0.76,948,2631,3579,1931,604,404,1317,1611,7964
2015,16,MIA,82,19730,2960,6523,0.45,666,1887,0.35,2294,4636,0.5,1391,1905,0.73,894,2467,3361,1748,646,359,1215,1715,7977
2015,4,CHO,82,19905,3020,6863,0.44,649,1816,0.36,2371,5047,0.47,1292,1673,0.77,728,2890,3618,1815,502,440,1033,1708,7981
2015,17,MIL,82,19930,2917,6681,0.44,676,1974,0.34,2241,4707,0.48,1478,1993,0.74,938,2576,3514,1831,708,392,1425,1649,7988
2015,5,CHI,82,19880,3095,7109,0.44,538,1605,0.34,2557,5504,0.46,1291,1723,0.75,963,2598,3561,1657,614,443,1000,1736,8019
2015,30,WAS,82,19955,2965,6844,0.43,657,1885,0.35,2308,4959,0.46,1434,1942,0.74,821,2599,3420,1634,655,350,1145,1610,8021
2015,19,NOP,82,19780,3108,6814,0.46,537,1605,0.34,2571,5209,0.49,1329,1751,0.76,870,2537,3407,1700,555,475,1003,1533,8082
2015,25,POR,82,19855,3130,7123,0.44,524,1552,0.34,2606,5571,0.47,1298,1713,0.76,902,2754,3656,1669,655,297,999,1534,8082
2015,6,CLE,82,19780,3121,6850,0.46,634,1848,0.34,2487,5002,0.5,1214,1629,0.74,885,2487,3372,1974,642,368,1092,1685,8090
2015,9,DET,82,19830,3106,6817,0.46,635,1789,0.36,2471,5028,0.49,1312,1699,0.77,877,2740,3617,1949,572,391,1146,1584,8159
2015,10,GSW,82,19730,3031,7084,0.43,592,1757,0.34,2439,5327,0.46,1534,2011,0.76,963,2690,3653,1718,680,293,1329,1541,8188
2015,13,LAC,82,19730,2984,6745,0.44,683,1959,0.35,2301,4786,0.48,1560,2105,0.74,868,2649,3517,1904,548,245,1171,1766,8211
2015,11,HOU,82,19805,3092,6983,0.44,605,1881,0.32,2487,5102,0.49,1451,1932,0.75,973,2621,3594,1752,726,437,1342,1730,8240
2015,3,BRK,82,19930,3150,6913,0.46,696,1944,0.36,2454,4969,0.49,1278,1748,0.73,937,2699,3636,1944,643,372,1137,1641,8274
2015,28,TOR,82,19855,3116,6787,0.46,633,1828,0.35,2483,4959,0.5,1410,1923,0.73,922,2559,3481,1870,567,413,1182,1668,8275
2015,23,PHI,82,19805,3045,6785,0.45,658,1879,0.35,2387,4906,0.49,1530,2023,0.76,940,2853,3793,1942,779,454,1374,1657,8278
2015,2,BOS,82,19880,3125,6943,0.45,607,1804,0.34,2518,5139,0.49,1442,1909,0.76,893,2772,3665,1798,583,431,1239,1545,8299
2015,20,NYK,82,19855,3031,6592,0.46,694,1825,0.38,2337,4767,0.49,1543,2032,0.76,898,2669,3567,1783,659,353,1153,1564,8299
2015,22,ORL,82,19755,3112,6720,0.46,682,1853,0.37,2430,4867,0.5,1410,1878,0.75,825,2739,3564,1921,635,441,1185,1467,8316
2015,21,OKC,82,19830,3085,7008,0.44,681,1984,0.34,2404,5024,0.48,1494,2005,0.74,917,2587,3504,1815,642,377,1118,1675,8345
2015,7,DAL,82,19880,3117,6930,0.45,741,2034,0.36,2376,4896,0.48,1415,1879,0.75,1006,2778,3784,1830,602,314,1339,1816,8390
2015,24,PHO,82,19880,3149,6972,0.45,633,1798,0.35,2516,5174,0.49,1540,2030,0.76,951,2766,3717,1734,651,337,1276,1664,8471
2015,8,DEN,82,19880,3164,6909,0.46,631,1823,0.35,2533,5086,0.5,1652,2208,0.75,899,2798,3697,1894,611,504,1177,1698,8611
2015,26,SAC,82,19855,3238,7094,0.46,718,2055,0.35,2520,5039,0.5,1420,1898,0.75,898,2479,3377,1912,712,508,1059,1958,8614
2015,14,LAL,82,19930,3180,6817,0.47,697,1921,0.36,2483,4896,0.51,1577,2118,0.74,824,2797,3621,1966,611,396,1068,1589,8634
2015,18,MIN,82,19805,3373,6933,0.49,697,1897,0.37,2676,5036,0.53,1294,1704,0.76,953,2619,3572,1933,686,449,1243,1751,8737
