OPP_SEASON,OPP_TEAM ID,TEAM,OPP_G,OPP_MP,OPP_FG,OPP_FGA,OPP_FG%,OPP_3P,OPP_3PA,OPP_3P%,OPP_2P,OPP_2PA,OPP_2P%,OPP_FT,OPP_FTA,OPP_FT%,OPP_ORB,OPP_DRB,OPP_TRB,OPP_AST,OPP_STL,OPP_BLK,OPP_TOV,OPP_PF,OPP_PTS
2018,29,UTA,82,19755,3057,6804,0.45,778,2131,0.36,2279,4673,0.49,1295,1680,0.77,710,2702,3412,1636,678,380,1224,1683,8187
2018,27,SAS,82,19730,3131,6911,0.45,750,2154,0.35,2381,4757,0.5,1175,1549,0.76,756,2731,3487,1786,622,318,1155,1619,8187
2018,2,BOS,82,19805,3066,6973,0.44,769,2270,0.34,2297,4703,0.49,1334,1748,0.76,791,2804,3595,1744,594,364,1159,1571,8235
2018,16,MIA,82,19930,3090,6873,0.45,785,2181,0.36,2305,4692,0.49,1476,1885,0.78,744,2791,3535,1720,616,378,1160,1587,8441
2018,25,POR,82,19755,3146,7042,0.45,794,2179,0.36,2352,4863,0.48,1362,1803,0.76,763,2755,3518,1655,602,418,1036,1564,8448
2018,28,TOR,82,19830,3149,7017,0.45,731,2046,0.36,2418,4971,0.49,1489,1941,0.77,806,2672,3478,1785,588,401,1176,1633,8518
2018,11,HOU,82,19755,3244,7017,0.46,829,2365,0.35,2415,4652,0.52,1201,1610,0.75,710,2738,3448,1837,609,363,1194,1670,8518
2018,9,DET,82,19805,3206,6988,0.46,908,2527,0.36,2298,4461,0.52,1201,1548,0.78,756,2833,3589,2064,597,398,1215,1511,8521
2018,12,IND,82,19755,3230,6953,0.46,870,2496,0.35,2360,4457,0.53,1213,1602,0.76,838,2686,3524,1905,577,428,1271,1514,8543
2018,21,OKC,82,19830,3156,6885,0.46,920,2507,0.37,2236,4378,0.51,1332,1733,0.77,781,2676,3457,1911,630,377,1315,1750,8564
2018,23,PHI,82,19780,3120,7185,0.43,829,2427,0.34,2291,4758,0.48,1566,2102,0.74,818,2641,3459,1782,697,417,1173,1670,8635
2018,7,DAL,82,19805,3219,6870,0.47,874,2411,0.36,2345,4459,0.53,1327,1754,0.76,725,3027,3752,1929,594,369,1127,1604,8639
2018,15,MEM,82,19705,3046,6587,0.46,874,2377,0.37,2172,4210,0.52,1688,2196,0.77,782,2703,3485,1816,662,421,1210,1674,8654
2018,26,SAC,82,19755,3177,6759,0.47,976,2586,0.38,2201,4173,0.53,1347,1760,0.76,745,2843,3588,1939,636,389,1176,1422,8677
2018,30,WAS,82,19855,3195,6918,0.46,835,2393,0.35,2360,4525,0.52,1469,1931,0.76,805,2682,3487,1831,641,383,1224,1639,8694
2018,17,MIL,82,19830,3209,6864,0.47,829,2226,0.37,2380,4638,0.51,1509,1926,0.78,817,2686,3503,1939,585,366,1279,1633,8756
2018,18,MIN,82,19805,3298,6942,0.48,890,2431,0.37,2408,4511,0.53,1311,1683,0.78,803,2626,3429,1962,529,382,1239,1711,8797
2018,10,GSW,82,19730,3296,7380,0.45,853,2392,0.36,2443,4988,0.49,1369,1807,0.76,893,2592,3485,1934,717,301,1175,1516,8814
2018,4,CHO,82,19780,3370,7199,0.47,926,2467,0.38,2444,4732,0.52,1187,1494,0.8,692,2891,3583,2029,542,404,1112,1839,8853
2018,20,NYK,82,19830,3233,7078,0.46,917,2494,0.37,2316,4584,0.5,1475,1906,0.77,838,2702,3540,1965,670,389,1096,1509,8858
2018,22,ORL,82,19730,3355,7176,0.47,819,2260,0.36,2536,4916,0.52,1345,1741,0.77,868,2892,3760,1998,639,402,1166,1556,8874
2018,8,DEN,82,19880,3386,7113,0.48,893,2364,0.38,2493,4749,0.52,1234,1671,0.74,800,2613,3413,2028,654,391,1131,1699,8899
2018,1,ALT,82,19705,3336,7107,0.47,949,2519,0.38,2387,4588,0.52,1301,1686,0.77,841,2785,3626,2137,710,453,1238,1661,8922
2018,13,LAC,82,19705,3298,7194,0.46,881,2477,0.36,2417,4717,0.51,1457,1864,0.78,871,2706,3577,2015,699,462,1154,1803,8934
2018,14,LAL,82,19905,3366,7374,0.46,855,2469,0.35,2511,4905,0.51,1402,1843,0.76,840,2835,3675,1932,682,447,1170,1679,8989
2018,6,CLE,82,19730,3429,7238,0.47,956,2596,0.37,2473,4642,0.53,1200,1588,0.76,812,2766,3578,2122,613,340,1105,1696,9014
2018,5,CHI,82,19855,3360,7115,0.47,990,2678,0.37,2370,4437,0.53,1307,1660,0.79,691,3053,3744,2123,588,423,1112,1425,9017
2018,3,BRK,82,19855,3418,7334,0.47,741,2010,0.37,2677,5324,0.5,1471,1921,0.77,853,2981,3834,1782,630,450,1015,1615,9048
2018,19,NOP,82,19955,3423,7539,0.45,891,2509,0.36,2532,5030,0.5,1317,1679,0.78,887,2843,3730,1947,670,344,1186,1669,9054
2018,24,PHO,82,19705,3426,7274,0.47,895,2398,0.37,2531,4876,0.52,1543,2014,0.77,855,2906,3761,1910,712,488,1099,1715,9290
