Season,Team ID,Team ABV,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1990,9,DET,Detroit Pistons,82,19805,3043,6809,0.45,186,558,0.33,2857,6251,0.46,1785,2342,0.76,1040,2281,3321,1764,606,304,1248,2072,8057
1990,18,MIN,Minnesota Timberwolves,82,19855,3081,6391,0.48,129,391,0.33,2952,6000,0.49,1859,2420,0.77,1050,2322,3372,1880,578,489,1366,1748,8150
1990,29,UTA,Utah Jazz,82,19830,3164,6949,0.46,174,563,0.31,2990,6386,0.47,1865,2452,0.76,1100,2210,3310,1885,736,452,1241,1910,8367
1990,7,DAL,Dallas Mavericks,82,19855,3288,7013,0.47,175,587,0.3,3113,6426,0.48,1627,2161,0.75,1142,2398,3540,1961,649,388,1236,1832,8378
1990,27,SAS,San Antonio Spurs,82,19730,3269,7090,0.46,231,624,0.37,3038,6466,0.47,1663,2169,0.77,1125,2241,3366,1967,760,416,1420,1919,8432
1990,6,CLE,Cleveland Cavaliers,82,19880,3418,7135,0.48,156,500,0.31,3262,6635,0.49,1444,1898,0.76,1134,2451,3585,2137,680,379,1294,1893,8436
1990,14,LAL,Los Angeles Lakers,82,19855,3382,7247,0.47,175,519,0.34,3207,6728,0.48,1584,2111,0.75,1131,2243,3374,2009,669,426,1200,1909,8523
1990,23,PHI,Philadelphia 76Ers,82,19805,3417,7117,0.48,212,573,0.37,3205,6544,0.49,1584,2054,0.77,1113,2356,3469,2155,636,380,1234,1945,8630
1990,11,HOU,Houston Rockets,82,19805,3399,7322,0.46,163,556,0.29,3236,6766,0.48,1671,2256,0.74,1175,2460,3635,2010,790,392,1428,1819,8632
1990,21,SEA,Seattle Supersonics,82,19905,3257,6704,0.49,178,520,0.34,3079,6184,0.5,1992,2533,0.79,1007,2204,3211,1862,634,406,1303,1796,8684
1990,2,BOS,Boston Celtics,82,19705,3438,7383,0.47,172,539,0.32,3266,6844,0.48,1648,2133,0.77,1046,2318,3364,2078,736,356,1003,1845,8696
1990,5,CHI,Chicago Bulls,82,19830,3361,6819,0.49,204,581,0.35,3157,6238,0.51,1784,2392,0.75,1068,2296,3364,2110,665,383,1411,1742,8710
1990,17,MIL,Milwaukee Bucks,82,19830,3292,6871,0.48,181,564,0.32,3111,6307,0.49,1990,2570,0.77,1158,2405,3563,2023,685,444,1506,1879,8755
1990,26,SAC,Sacramento Kings,82,19755,3384,7158,0.47,160,507,0.32,3224,6651,0.48,1828,2324,0.79,1146,2531,3677,2022,704,391,1168,1740,8756
1990,20,NYK,New York Knicks,82,19830,3497,7430,0.47,171,543,0.32,3326,6887,0.48,1598,2100,0.76,1249,2285,3534,2126,719,418,1287,1869,8763
1990,13,LAC,Los Angeles Clippers,82,19805,3432,7207,0.48,186,576,0.32,3246,6631,0.49,1737,2251,0.77,1149,2367,3516,2092,828,429,1364,1950,8787
1990,1,ATL,Atlanta Hawks,82,19730,3438,6935,0.5,181,533,0.34,3257,6402,0.51,1760,2279,0.77,1151,2236,3387,2144,672,389,1294,1961,8817
1990,24,PHO,Phoenix Suns,82,19855,3528,7588,0.46,200,563,0.36,3328,7025,0.47,1585,2163,0.73,1202,2335,3537,2125,677,395,1254,2151,8841
1990,25,POR,Portland Trail Blazers,82,19880,3351,7227,0.46,228,688,0.33,3123,6539,0.48,1917,2500,0.77,1055,2357,3412,2026,667,432,1489,2086,8847
1990,3,NJN,New Jersey Nets,82,19705,3403,7020,0.48,141,420,0.34,3262,6600,0.49,1906,2491,0.76,1144,2590,3734,1871,768,478,1419,1886,8853
1990,4,CHO,Charlotte Hornets,82,19755,3438,6922,0.5,132,421,0.31,3306,6501,0.51,1865,2380,0.78,1063,2723,3786,2066,638,384,1376,1754,8873
1990,12,IND,Indiana Pacers,82,19880,3486,7225,0.48,173,541,0.32,3313,6684,0.5,1804,2395,0.75,1173,2297,3470,1945,716,321,1189,2021,8949
1990,30,WAB,Washington Bullets,82,19830,3511,7403,0.47,142,474,0.3,3369,6929,0.49,1845,2376,0.78,1198,2503,3701,1952,644,430,1200,1780,9009
1990,16,MIA,Miami Heat,82,19730,3418,7010,0.49,158,462,0.34,3260,6548,0.5,2050,2716,0.76,1125,2467,3592,2076,860,477,1473,1781,9044
1990,8,DEN,Denver Nuggets,82,19805,3589,7334,0.49,164,517,0.32,3425,6817,0.5,1939,2517,0.77,1021,2846,3867,2073,613,462,1514,1911,9281
1990,10,GSW,Golden State Warriors,82,19705,3766,7885,0.48,261,733,0.36,3505,7152,0.49,1998,2633,0.76,1495,2594,4089,2331,817,430,1422,2219,9791
1990,22,ORL,Orlando Magic,82,19805,3864,7757,0.5,196,555,0.35,3668,7202,0.51,1897,2502,0.76,1173,2569,3742,2333,734,556,1216,2060,9821
