OPP_SEASON,OPP_TEAM ID,TEAM,OPP_G,OPP_MP,OPP_FG,OPP_FGA,OPP_FG%,OPP_3P,OPP_3PA,OPP_3P%,OPP_2P,OPP_2PA,OPP_2P%,OPP_FT,OPP_FTA,OPP_FT%,OPP_ORB,OPP_DRB,OPP_TRB,OPP_AST,OPP_STL,OPP_BLK,OPP_TOV,OPP_PF,OPP_PTS
1997,6,CLE,82,19855,2488,5638,0.44,459,1230,0.37,2029,4408,0.46,1587,2138,0.74,845,2186,3031,1647,549,350,1331,1748,7022
1997,9,DET,82,19830,2768,6231,0.44,528,1430,0.37,2240,4801,0.47,1229,1668,0.74,964,2264,3228,1795,488,282,1195,1784,7293
1997,16,MIA,82,19805,2687,6226,0.43,411,1134,0.36,2276,5092,0.45,1541,2108,0.73,999,2321,3320,1512,646,392,1324,1831,7326
1997,1,ALT,82,19805,2804,6451,0.44,485,1399,0.35,2319,5052,0.46,1235,1676,0.74,1045,2225,3270,1665,605,332,1267,1747,7328
1997,20,NYK,82,19855,2665,6272,0.42,481,1374,0.35,2184,4898,0.45,1752,2389,0.73,911,2220,3131,1589,727,295,1333,1882,7563
1997,5,CHI,82,19730,2898,6653,0.44,471,1408,0.34,2427,5245,0.46,1305,1770,0.74,1088,2205,3293,1619,624,286,1293,1732,7572
1997,21,SEA,82,19780,2759,6259,0.44,613,1644,0.37,2146,4615,0.46,1513,2042,0.74,1015,2256,3271,1751,634,423,1535,1927,7644
1997,29,UTA,82,19830,2708,6188,0.44,521,1480,0.35,2187,4708,0.46,1796,2395,0.75,957,2101,3058,1593,639,373,1330,2045,7733
1997,12,IND,82,19930,2799,6357,0.44,499,1440,0.35,2300,4917,0.47,1642,2182,0.75,1004,2261,3265,1737,693,418,1289,1952,7739
1997,22,ORL,82,19855,2966,6450,0.46,455,1327,0.34,2511,5123,0.49,1361,1860,0.73,1080,2398,3478,1798,704,417,1314,1769,7748
1997,25,POR,82,19855,2798,6423,0.44,457,1279,0.36,2341,5144,0.46,1719,2327,0.74,952,2197,3149,1703,656,428,1242,1887,7772
1997,14,LAL,82,19930,2922,6619,0.44,479,1379,0.35,2443,5240,0.47,1527,2126,0.72,1110,2368,3478,1880,620,388,1341,1934,7850
1997,11,HOU,82,19855,3030,6845,0.44,519,1547,0.34,2511,5298,0.47,1302,1785,0.73,1029,2332,3361,1835,731,365,1172,1735,7881
1997,7,DAL,82,19805,2966,6469,0.46,538,1444,0.37,2428,5025,0.48,1482,1974,0.75,1098,2428,3526,1794,687,433,1284,1720,7952
1997,4,CHO,82,19805,3056,6650,0.46,487,1364,0.36,2569,5286,0.49,1356,1857,0.73,1077,2256,3333,1783,532,335,1143,1781,7955
1997,17,MIL,82,19730,2999,6355,0.47,369,1080,0.34,2630,5275,0.5,1606,2197,0.73,975,2257,3232,1820,688,392,1201,1777,7973
1997,18,MIN,82,19780,2945,6539,0.45,467,1290,0.36,2478,5249,0.47,1646,2184,0.75,1069,2364,3433,1785,654,445,1283,1829,8003
1997,30,WAB,82,19855,3011,6637,0.45,492,1327,0.37,2519,5310,0.47,1500,2004,0.75,1022,2336,3358,1671,665,334,1356,1769,8014
1997,27,SAS,82,19730,3002,6379,0.47,552,1425,0.39,2450,4954,0.5,1508,2042,0.74,1048,2302,3350,1955,664,448,1180,1646,8064
1997,28,TOR,82,19830,2971,6390,0.46,497,1427,0.35,2474,4963,0.5,1646,2274,0.72,1033,2352,3385,1967,675,442,1338,1799,8085
1997,15,VAN,82,19780,3092,6556,0.47,500,1369,0.36,2592,5187,0.5,1468,2018,0.73,1206,2426,3632,1974,725,461,1251,1593,8152
1997,13,LAC,82,19930,2975,6445,0.46,480,1345,0.36,2495,5100,0.49,1732,2312,0.75,1051,2450,3501,1654,737,419,1369,1860,8162
1997,26,SAC,82,19855,3010,6521,0.46,442,1254,0.35,2568,5267,0.49,1723,2337,0.74,1063,2341,3404,1777,716,429,1257,1789,8185
1997,3,NJN,82,19780,3100,6684,0.46,520,1398,0.37,2580,5286,0.49,1628,2185,0.74,1065,2464,3529,1925,675,516,1257,1780,8348
1997,24,PHO,82,19855,3183,6818,0.47,545,1479,0.37,2638,5339,0.49,1466,1984,0.74,1048,2461,3509,1996,662,372,1298,1840,8377
1997,8,DEN,82,19930,3297,7063,0.47,484,1232,0.39,2813,5831,0.48,1457,1943,0.75,1086,2459,3545,1846,724,453,1057,1725,8535
1997,10,GSW,82,19905,3199,6735,0.48,581,1558,0.37,2618,5177,0.51,1578,2103,0.75,1089,2272,3361,2159,824,395,1288,1886,8557
1997,23,PHI,82,19780,3314,7045,0.47,558,1529,0.36,2756,5516,0.5,1565,2134,0.73,1186,2453,3639,2066,822,494,1278,2008,8751
1997,2,BOS,82,19905,3365,6696,0.5,493,1351,0.36,2872,5345,0.54,1626,2257,0.72,1005,2628,3633,2130,720,557,1446,1827,8849
