Season,Team ID,Team ABV,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2017,29,UTA,Utah Jazz,82,19755,2978,6723,0.44,671,1874,0.36,2307,4849,0.48,1308,1701,0.77,742,2554,3296,1463,598,312,995,1655,7935
2017,27,SAS,San Antonio Spurs,82,19805,3032,6839,0.44,668,1942,0.34,2364,4897,0.48,1315,1705,0.77,800,2600,3400,1757,614,333,1184,1623,8047
2017,15,MEM,Memphis Grizzlies,82,19905,2864,6465,0.44,813,2299,0.35,2051,4166,0.49,1658,2202,0.75,761,2692,3453,1645,574,410,1171,1708,8199
2017,7,DAL,Dallas Mavericks,82,19780,3035,6477,0.47,788,2074,0.38,2247,4403,0.51,1411,1827,0.77,727,2923,3650,1743,535,280,1225,1591,8269
2017,16,MIA,Miami Heat,82,19780,3108,6904,0.45,639,1864,0.34,2469,5040,0.49,1518,1940,0.78,837,2737,3574,1611,556,398,1121,1530,8373
2017,5,CHI,Chicago Bulls,82,19780,3236,7099,0.46,731,2121,0.34,2505,4978,0.5,1197,1555,0.77,843,2698,3541,1939,602,378,1100,1541,8400
2017,9,DET,Detroit Pistons,82,19805,3144,6830,0.46,767,2098,0.37,2377,4732,0.5,1346,1726,0.78,656,2861,3517,1929,551,339,1046,1434,8401
2017,28,TOR,Toronto Raptors,82,19780,3052,6801,0.45,794,2240,0.35,2258,4561,0.5,1519,1948,0.78,831,2619,3450,1786,547,392,1200,1666,8417
2017,17,MIL,Milwaukee Bucks,82,19780,3116,6802,0.46,816,2312,0.35,2300,4490,0.51,1464,1900,0.77,845,2636,3481,1974,609,375,1205,1579,8512
2017,1,ATL,Atlanta Hawks,82,19880,3178,7155,0.44,893,2502,0.36,2285,4653,0.49,1280,1658,0.77,876,2722,3598,1919,738,424,1262,1768,8529
2017,10,GSW,Golden State Warriors,82,19780,3181,7311,0.44,737,2277,0.32,2444,5034,0.48,1450,1905,0.76,963,2604,3567,1862,705,313,1272,1588,8549
2017,13,LAC,Los Angeles Clippers,82,19755,3163,6999,0.45,753,2154,0.35,2410,4845,0.5,1480,1917,0.77,837,2700,3537,1891,577,258,1084,1835,8559
2017,4,CHO,Charlotte Hornets,82,19830,3237,7092,0.46,950,2576,0.37,2287,4516,0.51,1161,1496,0.78,732,2909,3641,2012,539,450,1071,1631,8585
2017,12,IND,Indiana Pacers,82,19855,3115,6909,0.45,849,2389,0.36,2266,4520,0.5,1557,1974,0.79,879,2751,3630,1832,661,407,1225,1599,8636
2017,2,BOS,Boston Celtics,82,19755,3168,7035,0.45,735,2213,0.33,2433,4822,0.5,1570,2042,0.77,883,2769,3652,1851,623,425,1141,1664,8641
2017,21,OKC,Oklahoma City Thunder,82,19805,3215,6998,0.46,724,2036,0.36,2491,4962,0.5,1525,1996,0.76,750,2583,3333,1758,698,450,1129,1697,8679
2017,19,NOP,New Orleans Pelicans,82,19905,3286,7299,0.45,863,2445,0.35,2423,4854,0.5,1293,1697,0.76,872,3091,3963,1921,603,348,1144,1581,8728
2017,18,MIN,Minnesota Timberwolves,82,19805,3246,6829,0.48,811,2213,0.37,2435,4616,0.53,1445,1881,0.77,806,2508,3314,1896,629,413,1169,1681,8748
2017,26,SAC,Sacramento Kings,82,19880,3153,6824,0.46,896,2462,0.36,2257,4362,0.52,1546,1988,0.78,826,2689,3515,1941,694,420,1145,1646,8748
2017,6,CLE,Cleveland Cavaliers,82,19880,3333,7284,0.46,850,2353,0.36,2483,4931,0.5,1271,1644,0.77,902,2724,3626,2024,598,349,1033,1690,8787
2017,30,WAS,Washington Wizards,82,19855,3253,6978,0.47,810,2224,0.36,2443,4754,0.51,1489,1982,0.75,868,2661,3529,1870,606,377,1257,1621,8805
2017,22,ORL,Orlando Magic,82,19805,3304,7081,0.47,794,2161,0.37,2510,4920,0.51,1425,1860,0.77,799,2934,3733,1936,622,419,1069,1532,8827
2017,20,NYK,New York Knicks,82,19855,3259,7163,0.46,806,2313,0.35,2453,4850,0.51,1533,1988,0.77,953,2715,3668,1786,615,377,1060,1516,8857
2017,23,PHI,Philadelphia 76Ers,82,19830,3244,7043,0.46,729,2044,0.36,2515,4999,0.5,1650,2135,0.77,886,2802,3688,1859,704,446,1241,1610,8867
2017,25,POR,Portland Trail Blazers,82,19930,3213,7069,0.46,762,2058,0.37,2451,5011,0.49,1706,2173,0.78,830,2778,3608,1688,633,431,1052,1624,8894
2017,11,HOU,Houston Rockets,82,19780,3375,7286,0.46,820,2389,0.34,2555,4897,0.52,1415,1819,0.78,878,2735,3613,1979,697,409,1235,1674,8985
2017,8,DEN,Denver Nuggets,82,19755,3454,7248,0.48,808,2153,0.38,2646,5095,0.52,1403,1794,0.78,770,2576,3346,1972,681,404,982,1653,9119
2017,14,LAL,Los Angeles Lakers,82,19705,3405,7053,0.48,830,2245,0.37,2575,4808,0.54,1499,1966,0.76,843,2801,3644,2110,698,440,1188,1520,9139
2017,3,BRK,Brooklyn Nets,82,19755,3414,7449,0.46,816,2232,0.37,2598,5217,0.5,1581,2049,0.77,902,2965,3867,1888,780,457,1092,1671,9225
2017,24,PHO,Phoenix Suns,82,19830,3300,7070,0.47,825,2159,0.38,2475,4911,0.5,1868,2387,0.78,840,2772,3612,1818,663,435,1222,1822,9293
