Season,Team ID,Team ABV,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1996,6,CLE,Cleveland Cavaliers,82,19830,2674,5787,0.46,513,1322,0.39,2161,4465,0.48,1400,1844,0.76,874,2167,3041,1818,504,336,1282,1667,7261
1996,9,DET,Detroit Pistons,82,19830,2827,6375,0.44,505,1380,0.37,2322,4995,0.46,1458,2039,0.72,964,2268,3232,1729,556,385,1153,1887,7617
1996,5,CHI,Chicago Bulls,82,19730,2880,6428,0.45,437,1249,0.35,2443,5179,0.47,1424,1985,0.72,981,2136,3117,1592,595,312,1405,1856,7621
1996,20,NYK,New York Knicks,82,19830,2859,6471,0.44,442,1311,0.34,2417,5160,0.47,1621,2191,0.74,995,2425,3420,1671,653,281,1293,1762,7781
1996,16,MIA,Miami Heat,82,19780,2734,6303,0.43,446,1237,0.36,2288,5066,0.45,1878,2498,0.75,982,2315,3297,1645,662,403,1288,2031,7792
1996,29,UTA,Utah Jazz,82,19780,2747,6174,0.44,550,1428,0.38,2197,4746,0.46,1820,2422,0.75,936,2149,3085,1640,584,409,1284,1983,7864
1996,12,IND,Indiana Pacers,82,19755,2841,6291,0.45,493,1368,0.36,2348,4923,0.48,1703,2302,0.74,1004,2051,3055,1726,663,420,1259,2041,7878
1996,21,SEA,Seattle Supersonics,82,19880,2873,6553,0.44,533,1531,0.35,2340,5022,0.47,1654,2309,0.72,1074,2255,3329,1776,758,391,1517,2010,7933
1996,25,POR,Portland Trail Blazers,82,19905,2953,6677,0.44,472,1355,0.35,2481,5322,0.47,1574,2127,0.74,932,2316,3248,1817,708,409,1192,1996,7952
1996,1,ATL,Atlanta Hawks,82,19730,3044,6419,0.47,479,1329,0.36,2565,5090,0.5,1392,1865,0.75,1054,2292,3346,1841,580,338,1405,1807,7959
1996,27,SAS,San Antonio Spurs,82,19780,3017,6866,0.44,441,1337,0.33,2576,5529,0.47,1485,2034,0.73,1109,2473,3582,1849,604,428,1257,1972,7960
1996,3,NJN,New Jersey Nets,82,19905,3006,6625,0.45,543,1415,0.38,2463,5210,0.47,1476,1994,0.74,1028,2355,3383,1876,665,516,1270,1925,8031
1996,14,LAL,Los Angeles Lakers,82,19680,3118,6806,0.46,442,1203,0.37,2676,5603,0.48,1395,1891,0.74,1146,2316,3462,2006,588,483,1334,1806,8073
1996,22,ORL,Orlando Magic,82,19855,3060,6736,0.45,496,1357,0.37,2564,5379,0.48,1499,2037,0.74,1087,2365,3452,1869,644,324,1238,1827,8115
1996,15,VAN,Vancouver Grizzlies,82,19880,3080,6486,0.48,459,1226,0.37,2621,5260,0.5,1561,2129,0.73,1102,2550,3652,1988,698,474,1423,1785,8180
1996,8,DEN,Denver Nuggets,82,19830,3091,6741,0.46,453,1235,0.37,2638,5506,0.48,1600,2105,0.76,934,2385,3319,1875,617,418,1130,1899,8235
1996,11,HOU,Houston Rockets,82,19805,3178,6910,0.46,482,1344,0.36,2696,5566,0.48,1423,2012,0.71,1126,2499,3625,1945,670,400,1224,1847,8261
1996,17,MIL,Milwaukee Bucks,82,19730,3084,6421,0.48,514,1296,0.4,2570,5125,0.5,1590,2193,0.72,998,2305,3303,1940,648,373,1212,1752,8272
1996,30,WAB,Washington Bullets,82,19805,3061,6650,0.46,377,1103,0.34,2684,5547,0.48,1822,2378,0.77,1105,2370,3475,1690,696,390,1362,1891,8321
1996,26,SAC,Sacramento Kings,82,19755,2987,6461,0.46,461,1215,0.38,2526,5246,0.48,1950,2596,0.75,1056,2312,3368,1805,767,505,1356,2006,8385
1996,13,LAC,Los Angeles Clippers,82,19730,3090,6471,0.48,444,1195,0.37,2646,5276,0.5,1824,2444,0.75,1034,2362,3396,1658,689,401,1357,1860,8448
1996,10,GSW,Golden State Warriors,82,19755,3206,6753,0.48,477,1308,0.36,2729,5445,0.5,1564,2097,0.75,1114,2292,3406,2098,698,385,1375,1959,8453
1996,18,MIN,Minnesota Timberwolves,82,19780,3086,6586,0.47,530,1393,0.38,2556,5193,0.49,1761,2368,0.74,1036,2317,3353,1966,725,498,1343,1940,8463
1996,4,CHO,Charlotte Hornets,82,19880,3254,6651,0.49,530,1340,0.4,2724,5311,0.51,1440,1957,0.74,953,2358,3311,2049,536,368,1215,1829,8478
1996,24,PHO,Phoenix Suns,82,19955,3217,6837,0.47,551,1492,0.37,2666,5345,0.5,1540,2083,0.74,1003,2382,3385,2088,586,420,1191,2011,8525
1996,23,PHI,Philadelphia 76Ers,82,19730,3284,6796,0.48,526,1421,0.37,2758,5375,0.51,1472,1986,0.74,1164,2478,3642,2109,723,469,1288,1912,8566
1996,28,TOR,Toronto Raptors,82,19830,3146,6624,0.48,519,1416,0.37,2627,5208,0.5,1799,2416,0.74,1098,2274,3372,1990,766,482,1326,1739,8610
1996,2,BOS,Boston Celtics,82,19905,3296,6856,0.48,415,1162,0.36,2881,5694,0.51,1767,2366,0.75,1040,2590,3630,1916,667,489,1314,1965,8774
1996,7,DAL,Dallas Mavericks,82,19930,3403,6921,0.49,470,1193,0.39,2933,5728,0.51,1535,2097,0.73,1087,2726,3813,1978,702,531,1348,1841,8811
