Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2006,13,1758,LAC,Los Angeles Clippers,20.0,NBA,PG,12.0,0.0,27.7,3.0,6.3,0.47,0.1,0.1,1.0,2.9,6.3,0.47,0.48,1.4,1.8,0.81,1.3,3.3,4.7,4.8,0.6,0.5,1.9,2.6,7.5
2014,3,1758,BRK,Brooklyn Nets,28.0,NBA,PG,12.0,10.0,27.1,3.7,7.2,0.51,0.1,0.1,1.0,3.6,7.1,0.51,0.52,2.3,3.1,0.73,0.7,2.8,3.5,3.3,0.4,0.4,1.8,3.4,9.7
2015,10,1758,GSW,Golden State Warriors,29.0,NBA,PG,21.0,0.0,17.9,2.0,3.8,0.53,0.0,0.0,0.0,2.0,3.7,0.54,0.53,1.0,1.2,0.84,0.6,1.8,2.4,1.8,0.4,0.2,1.0,1.5,5.0
2016,10,1758,GSW,Golden State Warriors,30.0,NBA,PG,24.0,7.0,21.4,3.4,7.0,0.49,0.0,0.0,0.0,3.4,7.0,0.49,0.49,1.3,1.5,0.86,0.5,2.6,3.2,3.3,0.5,0.2,1.2,2.0,8.2
2017,10,1758,GSW,Golden State Warriors,31.0,NBA,PG,14.0,0.0,15.7,2.4,4.2,0.58,0.0,0.0,,2.4,4.2,0.58,0.58,0.4,0.5,0.71,0.7,1.4,2.1,1.4,0.4,0.1,0.7,1.7,5.2
2018,10,1758,GSW,Golden State Warriors,32.0,NBA,PG,21.0,0.0,17.2,2.8,5.2,0.54,0.0,0.0,0.0,2.8,5.2,0.54,0.54,1.0,1.2,0.88,0.5,1.7,2.2,1.5,0.3,0.0,0.8,1.6,6.7
2019,10,1758,GSW,Golden State Warriors,33.0,NBA,PG,22.0,2.0,14.6,1.5,3.4,0.45,0.0,0.1,0.0,1.5,3.3,0.47,0.45,1.0,1.1,0.84,0.5,0.9,1.4,1.4,0.5,0.2,0.4,1.6,4.0
