Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1983,21,1124,SEA,Seattle Supersonics,John Greig,1961-04-28,21.0,NBA,SF,9,0,2.9,0.8,1.4,0.54,0.0,0.0,,0.8,1.4,0.54,0.54,0.6,0.7,0.83,0.2,0.4,0.7,0.0,0.0,0.1,0.2,0.4,2.1
