Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1998,27,800,SAS,San Antonio Spurs,21.0,NBA,PF,9,9,374,10.9,20.8,0.52,0.0,0.1,0.0,10.9,20.7,0.52,5.9,8.9,0.67,3.0,9.1,12.0,2.5,0.7,3.4,3.7,3.6,27.6,,107,100
1999,27,800,SAS,San Antonio Spurs,22.0,NBA,PF,17,17,733,11.0,21.6,0.51,0.0,0.2,0.0,11.0,21.4,0.52,8.2,11.0,0.75,4.2,10.7,15.0,3.7,1.0,3.5,4.0,3.8,30.3,,110,92
2001,27,800,SAS,San Antonio Spurs,24.0,NBA,PF,13,13,526,12.2,25.1,0.49,0.1,0.1,1.0,12.1,25.0,0.49,7.7,12.1,0.64,5.5,13.6,19.1,5.0,1.4,3.6,5.1,4.4,32.3,,104,96
2002,27,800,SAS,San Antonio Spurs,25.0,NBA,PF,9,9,380,12.1,26.7,0.45,0.1,0.4,0.33,11.9,26.2,0.46,12.2,14.9,0.82,4.1,15.0,19.1,6.6,0.9,5.7,5.5,3.2,36.5,,109,94
2003,27,800,SAS,San Antonio Spurs,26.0,NBA,PF,24,24,1021,11.3,21.3,0.53,0.0,0.4,0.0,11.3,20.9,0.54,8.1,12.0,0.68,5.0,14.1,19.1,6.6,0.8,4.1,3.9,4.0,30.6,,116,92
2004,27,800,SAS,San Antonio Spurs,27.0,NBA,PF,10,10,405,11.3,21.6,0.52,0.0,0.1,0.0,11.3,21.5,0.52,7.5,11.8,0.63,4.5,10.9,15.4,4.3,1.1,2.7,5.7,4.6,30.0,,104,96
2005,27,800,SAS,San Antonio Spurs,28.0,NBA,PF,23,23,869,12.5,26.9,0.46,0.1,0.3,0.2,12.4,26.6,0.47,9.3,13.0,0.72,5.5,12.6,18.1,4.0,0.5,3.3,3.9,4.2,34.3,,111,101
2006,27,800,SAS,San Antonio Spurs,29.0,NBA,PF,13,13,493,13.3,23.3,0.57,0.0,0.2,0.0,13.3,23.1,0.58,10.4,14.5,0.72,3.6,11.5,15.1,4.7,1.2,2.8,3.8,5.5,37.1,,123,107
2007,27,800,SAS,San Antonio Spurs,30.0,NBA,C,20,20,736,12.8,24.5,0.52,0.0,0.0,,12.8,24.5,0.52,7.0,10.9,0.64,5.4,11.4,16.8,4.8,1.0,4.5,4.3,4.3,32.6,,111,98
2008,27,800,SAS,San Antonio Spurs,31.0,NBA,C,17,17,666,10.9,24.2,0.45,0.1,0.4,0.2,10.8,23.8,0.45,5.8,9.3,0.63,4.9,15.0,19.9,4.5,1.2,2.8,3.3,3.3,27.6,,101,99
2009,27,800,SAS,San Antonio Spurs,32.0,NBA,C,5,5,164,14.0,26.3,0.53,0.0,0.0,,14.0,26.3,0.53,5.8,9.6,0.61,4.1,9.6,13.7,5.5,1.0,2.0,2.4,3.8,33.8,,115,110
2010,27,800,SAS,San Antonio Spurs,33.0,NBA,C,10,10,373,11.0,21.2,0.52,0.1,0.3,0.5,10.9,20.9,0.52,4.7,9.8,0.48,4.2,9.8,14.0,3.7,1.1,2.4,3.4,3.8,26.9,,104,107
2011,27,800,SAS,San Antonio Spurs,34.0,NBA,C,6,6,212,8.2,17.2,0.48,0.0,0.0,,8.2,17.2,0.48,2.5,4.0,0.62,4.0,11.7,15.7,4.0,0.7,3.7,4.5,4.2,19.0,,94,102
2012,27,800,SAS,San Antonio Spurs,35.0,NBA,C,14,14,463,11.3,22.9,0.5,0.0,0.1,0.0,11.3,22.8,0.5,4.6,6.5,0.71,3.6,11.1,14.7,4.4,1.1,3.3,2.4,3.4,27.3,,110,100
2013,27,800,SAS,San Antonio Spurs,36.0,NBA,C,21,21,735,11.0,23.4,0.47,0.0,0.1,0.0,11.0,23.3,0.47,5.8,7.1,0.81,3.9,11.7,15.6,2.9,1.3,2.5,3.1,3.9,27.8,,106,98
2014,27,800,SAS,San Antonio Spurs,37.0,NBA,C,23,23,752,10.3,19.6,0.52,0.0,0.1,0.0,10.3,19.5,0.53,5.2,6.9,0.76,4.5,10.1,14.5,3.1,0.5,2.0,1.8,3.6,25.8,,120,104
2015,27,800,SAS,San Antonio Spurs,38.0,NBA,C,7,7,250,10.8,18.3,0.59,0.0,0.2,0.0,10.8,18.1,0.6,3.9,6.9,0.56,3.9,12.0,15.8,4.7,1.8,2.0,1.4,5.3,25.4,,125,102
2016,27,800,SAS,San Antonio Spurs,39.0,NBA,C,10,10,218,5.3,12.5,0.42,0.0,0.0,,5.3,12.5,0.42,3.6,5.0,0.71,2.4,9.1,11.5,3.4,0.5,3.1,2.4,4.3,14.1,,99,101
