Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
2013,1,1449,ATL,Atlanta Hawks,21.0,NBA,SG,61.0,2.0,902.0,7.5,16.9,0.45,3.0,7.9,0.38,4.5,9.0,0.5,3.4,4.0,0.84,1.0,4.4,5.4,3.2,0.7,0.6,2.3,2.1,21.5,,109.0,109.0
2014,1,1449,ATL,Atlanta Hawks,22.0,NBA,SG,13.0,0.0,158.0,5.1,13.5,0.38,1.3,5.8,0.22,3.9,7.7,0.5,1.3,1.3,1.0,1.0,6.1,7.1,3.5,0.3,0.3,3.5,3.5,12.8,,83.0,111.0
2015,1,1449,ATL,Atlanta Hawks,23.0,NBA,SG,24.0,3.0,297.0,8.4,17.0,0.5,3.6,8.9,0.4,4.8,8.1,0.6,2.8,3.3,0.84,0.3,6.4,6.7,2.2,1.7,0.0,1.4,2.6,23.2,,118.0,105.0
2016,31,1449,TOT,Total After Trade,24.0,NBA,SG,43.0,3.0,480.0,7.3,16.5,0.44,1.7,5.3,0.31,5.7,11.3,0.5,2.1,2.5,0.83,0.8,5.1,5.9,3.6,0.8,0.1,2.8,2.3,18.4,,99.0,112.0
2016,7,1449,DAL,Dallas Mavericks,24.0,NBA,SG,21.0,1.0,193.0,7.6,18.5,0.41,0.8,5.0,0.16,6.9,13.5,0.51,2.1,2.4,0.89,1.1,4.7,5.8,2.4,0.8,0.0,2.9,2.9,18.2,,88.0,111.0
2016,24,1449,PHO,Phoenix Suns,24.0,NBA,SG,22.0,2.0,287.0,7.1,15.3,0.47,2.2,5.4,0.41,4.9,9.8,0.5,2.0,2.5,0.8,0.7,5.3,5.9,4.4,0.8,0.2,2.7,1.9,18.5,,107.0,112.0
2017,24,1449,PHO,Phoenix Suns,25.0,NBA,SG,4.0,0.0,13.0,7.4,18.4,0.4,3.7,7.4,0.5,3.7,11.0,0.33,7.4,7.4,1.0,0.0,3.7,3.7,3.7,0.0,0.0,0.0,0.0,25.8,,135.0,119.0
2019,31,1449,TOT,Total After Trade,27.0,NBA,SG,26.0,0.0,333.0,6.1,15.2,0.4,3.2,8.4,0.38,2.9,6.8,0.43,2.2,2.6,0.83,0.9,4.5,5.4,3.2,0.0,0.3,1.3,1.4,17.5,,109.0,119.0
2019,30,1449,WAS,Washington Wizards,27.0,NBA,SG,4.0,0.0,14.0,6.8,6.8,1.0,6.8,6.8,1.0,0.0,0.0,,0.0,0.0,,0.0,3.4,3.4,3.4,0.0,0.0,0.0,0.0,20.3,,285.0,121.0
2019,20,1449,NYK,New York Knicks,27.0,NBA,SG,22.0,0.0,319.0,6.0,15.6,0.39,3.0,8.5,0.36,3.0,7.1,0.43,2.3,2.7,0.83,0.9,4.5,5.4,3.2,0.0,0.3,1.4,1.5,17.4,,107.0,119.0
