Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2009,4,1855,CHA,Charlotte Bobcats,Cartier Martin,1984-11-20,24.0,NBA,SF,33.0,266.0,9.2,0.49,0.43,0.32,3.3,12.0,7.7,8.0,1.6,1.2,9.3,17.2,0.1,0.3,0.4,0.07,-3.2,0.3,-2.8,-0.1
2010,31,1855,TOT,Total After Trade,Cartier Martin,1984-11-20,25.0,NBA,SF,18.0,390.0,9.0,0.47,0.36,0.22,7.1,12.6,9.8,6.2,1.4,0.2,11.3,18.8,-0.1,0.2,0.1,0.01,-2.9,-1.5,-4.4,-0.2
2010,10,1855,GSW,Golden State Warriors,Cartier Martin,1984-11-20,25.0,NBA,SF,10.0,276.0,7.3,0.46,0.35,0.24,6.8,12.3,9.5,4.5,1.4,0.0,11.8,17.1,-0.1,0.1,-0.1,-0.01,-3.7,-1.5,-5.3,-0.2
2010,30,1855,WAS,Washington Wizards,Cartier Martin,1984-11-20,25.0,NBA,SF,8.0,114.0,13.2,0.49,0.38,0.19,8.0,13.3,10.6,10.2,1.4,0.7,10.4,23.0,0.1,0.1,0.1,0.06,-0.8,-1.5,-2.3,0.0
2011,30,1855,WAS,Washington Wizards,Cartier Martin,1984-11-20,26.0,NBA,SF,52.0,542.0,11.7,0.52,0.54,0.22,4.1,11.8,7.8,5.2,1.7,0.8,7.4,17.6,0.5,0.3,0.8,0.07,0.2,-0.8,-0.6,0.2
2012,30,1855,WAS,Washington Wizards,Cartier Martin,1984-11-20,27.0,NBA,SF,17.0,391.0,12.8,0.56,0.56,0.14,3.4,13.4,8.4,4.2,1.5,0.4,8.4,17.8,0.5,0.2,0.7,0.09,-0.1,-1.0,-1.1,0.1
2013,30,1855,WAS,Washington Wizards,Cartier Martin,1984-11-20,28.0,NBA,SF,41.0,694.0,9.7,0.51,0.58,0.11,1.7,14.3,8.0,4.8,1.4,0.7,10.8,19.5,-0.2,0.9,0.7,0.05,-1.6,-0.5,-2.1,0.0
2014,31,1855,TOT,Total After Trade,Cartier Martin,1984-11-20,29.0,NBA,SF,59.0,870.0,11.0,0.56,0.57,0.25,1.7,12.8,7.3,5.9,1.6,0.6,10.4,17.1,0.5,0.8,1.3,0.07,-0.9,-0.3,-1.3,0.2
2014,1,1855,ATL,Atlanta Hawks,Cartier Martin,1984-11-20,29.0,NBA,SF,53.0,822.0,10.9,0.56,0.57,0.24,1.7,13.0,7.4,5.9,1.6,0.7,10.4,17.5,0.4,0.7,1.1,0.06,-1.0,-0.4,-1.4,0.1
2014,5,1855,CHI,Chicago Bulls,Cartier Martin,1984-11-20,29.0,NBA,SF,6.0,48.0,13.3,0.77,0.62,0.5,2.4,9.3,5.9,6.8,1.1,0.0,9.3,10.3,0.1,0.1,0.2,0.17,0.6,0.4,1.1,0.0
2015,9,1855,DET,Detroit Pistons,Cartier Martin,1984-11-20,30.0,NBA,SF,23.0,198.0,1.6,0.34,0.62,0.0,0.0,11.4,5.5,8.0,0.8,0.4,8.6,13.0,-0.3,0.1,-0.2,-0.05,-6.6,-0.6,-7.2,-0.3
