PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Brandon Jennings,20,82,82,2671,6.1,16.4,0.371,2.0,5.2,0.374,4.1,11.2,0.37,3.0,3.7,0.8170000000000001,0.7,3.1,3.8,6.3,1.4,0.2,2.7,2.6,17.1
Carlos Delfino,27,75,66,2279,4.7,11.6,0.408,2.1,5.8,0.36700000000000005,2.6,5.8,0.45,1.5,1.9,0.782,0.8,5.4,6.2,3.2,1.3,0.3,1.9,2.2,13.0
Andrew Bogut,25,69,69,2229,7.6,14.7,0.52,0.0,0.0,0.0,7.6,14.7,0.521,2.4,3.8,0.629,3.4,8.0,11.3,2.1,0.6,2.8,2.1,3.6,17.7
Ersan İlyasova,22,81,31,1898,6.1,13.8,0.44299999999999995,1.5,4.6,0.336,4.6,9.3,0.496,2.1,3.0,0.715,3.0,6.8,9.8,1.6,1.0,0.4,1.3,4.8,15.9
Luc Mbah a Moute,23,73,62,1866,3.4,7.1,0.48,0.1,0.3,0.353,3.3,6.8,0.486,1.8,2.6,0.6990000000000001,3.3,4.4,7.7,1.6,1.2,0.8,1.4,3.5,8.7
Luke Ridnour,28,82,0,1759,6.7,14.0,0.478,1.4,3.7,0.381,5.3,10.3,0.513,2.6,2.9,0.907,0.5,2.4,2.9,6.6,1.1,0.1,2.2,3.7,17.4
Charlie Bell,30,71,39,1611,3.8,9.9,0.381,1.6,4.5,0.365,2.1,5.4,0.395,1.1,1.5,0.716,0.7,2.3,2.9,2.3,0.9,0.3,1.2,3.0,10.3
John Salmons,30,30,28,1129,6.6,14.1,0.467,1.4,3.7,0.385,5.2,10.4,0.49700000000000005,4.4,5.0,0.867,0.5,2.5,3.1,3.1,1.1,0.1,1.7,2.1,19.0
Kurt Thomas,37,70,9,1049,3.4,7.1,0.47600000000000003,0.0,0.0,,3.4,7.1,0.47600000000000003,0.4,0.5,0.8,2.9,7.1,10.0,1.6,0.9,1.6,1.6,5.5,7.2
Hakim Warrick,27,48,6,1024,6.4,13.3,0.48100000000000004,0.0,0.2,0.16699999999999998,6.4,13.1,0.48700000000000004,4.4,6.0,0.727,3.1,4.4,7.5,1.2,0.6,0.4,2.0,2.9,17.2
Jerry Stackhouse,35,42,0,855,5.4,13.3,0.408,1.9,5.5,0.34600000000000003,3.5,7.8,0.452,2.3,2.9,0.797,0.8,3.4,4.2,2.9,0.9,0.4,2.8,2.4,15.1
Michael Redd,30,18,12,492,5.5,15.6,0.35200000000000004,1.3,4.4,0.3,4.2,11.2,0.373,3.4,4.8,0.7120000000000001,0.8,3.1,4.0,2.9,1.4,0.1,1.1,1.8,15.7
Jodie Meeks,22,41,0,486,4.7,13.1,0.36200000000000004,1.7,6.1,0.28,3.0,7.0,0.43200000000000005,1.3,1.6,0.857,0.4,5.0,5.3,1.6,1.0,0.3,1.5,2.4,12.5
Dan Gadzuric,31,32,6,314,4.5,10.2,0.43799999999999994,0.0,0.0,,4.5,10.2,0.43799999999999994,1.1,2.9,0.4,4.4,6.2,10.5,1.4,1.0,1.5,1.7,7.2,10.1
Roko Ukić,25,13,0,97,5.2,11.1,0.467,1.1,4.5,0.25,4.1,6.7,0.611,3.3,4.1,0.818,0.0,1.1,1.1,4.5,0.4,0.0,2.2,2.2,14.8
Royal Ivey,28,18,0,90,3.6,11.2,0.321,0.8,4.4,0.182,2.8,6.8,0.41200000000000003,1.2,2.0,0.6,0.4,2.8,3.2,4.0,3.6,0.0,2.4,5.6,9.2
Francisco Elson,33,11,0,62,2.3,7.5,0.308,0.0,0.0,,2.3,7.5,0.308,1.2,1.2,1.0,2.9,4.6,7.5,1.2,0.6,0.0,0.6,4.1,5.8
Primož Brezec,30,14,0,59,4.3,7.9,0.5379999999999999,0.0,0.0,,4.3,7.9,0.5379999999999999,0.0,2.4,0.0,3.7,4.3,7.9,0.6,0.0,1.2,1.2,6.1,8.5
Darnell Jackson,24,1,0,9,4.0,20.0,0.2,0.0,4.0,0.0,4.0,16.0,0.25,0.0,0.0,,4.0,4.0,8.0,0.0,0.0,0.0,0.0,8.0,8.0
