PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Andray Blatche,23,81,36,2256,7.6,15.9,0.478,0.2,0.7,0.295,7.4,15.2,0.48700000000000004,2.8,3.7,0.7440000000000001,2.5,5.6,8.1,2.7,1.4,1.1,2.9,3.5,18.2
Caron Butler,29,47,47,1853,5.7,13.5,0.42200000000000004,0.5,1.8,0.263,5.2,11.6,0.447,3.6,4.1,0.877,1.3,4.8,6.1,2.1,1.3,0.3,2.2,2.4,15.5
Mike Miller,29,54,50,1805,4.3,8.6,0.501,1.6,3.4,0.48,2.7,5.2,0.515,1.4,1.7,0.8240000000000001,1.1,5.6,6.7,4.2,0.8,0.2,2.3,2.6,11.7
Randy Foye,26,70,38,1667,5.5,13.4,0.414,1.4,3.9,0.34600000000000003,4.2,9.4,0.442,2.8,3.1,0.89,0.3,2.5,2.8,4.9,0.7,0.2,2.0,2.7,15.2
Brendan Haywood,30,49,48,1614,4.2,7.5,0.561,0.0,0.0,,4.2,7.5,0.561,2.3,3.5,0.6459999999999999,4.5,6.8,11.3,0.4,0.4,2.3,1.5,3.2,10.7
Antawn Jamison,33,41,41,1595,7.1,15.8,0.45,1.3,3.8,0.345,5.8,12.0,0.483,3.4,4.9,0.7,2.2,5.9,8.2,1.2,1.0,0.2,1.4,2.5,19.0
Nick Young,24,74,23,1421,5.9,14.1,0.418,1.7,4.3,0.406,4.2,9.8,0.423,2.6,3.3,0.8,0.5,2.1,2.6,1.2,0.7,0.2,1.4,3.7,16.2
Gilbert Arenas,28,32,32,1169,7.8,19.0,0.41100000000000003,1.9,5.6,0.348,5.9,13.4,0.43700000000000006,4.7,6.4,0.7390000000000001,0.5,3.6,4.1,7.1,1.3,0.3,3.6,2.9,22.2
Earl Boykins,33,67,1,1117,5.5,13.0,0.42700000000000005,0.6,1.9,0.317,4.9,11.1,0.446,2.5,2.9,0.865,0.5,1.9,2.4,5.5,0.8,0.1,2.2,1.5,14.2
JaVale McGee,22,60,19,968,5.8,11.4,0.508,0.0,0.0,0.0,5.8,11.4,0.51,2.8,4.3,0.638,3.3,5.8,9.0,0.5,0.6,3.8,1.9,4.5,14.4
James Singleton,28,32,3,766,3.4,8.9,0.384,0.1,0.7,0.133,3.3,8.2,0.406,2.2,2.6,0.8390000000000001,4.3,6.1,10.4,1.0,0.8,1.7,1.7,3.9,9.2
Al Thornton,26,24,16,674,5.3,11.5,0.46299999999999997,0.3,0.9,0.353,5.0,10.6,0.47200000000000003,2.7,3.8,0.6940000000000001,1.7,3.8,5.4,1.5,1.1,0.7,1.9,3.3,13.7
Shaun Livingston,24,26,18,666,5.4,10.0,0.535,0.0,0.2,0.0,5.4,9.8,0.547,2.3,2.6,0.875,0.6,2.5,3.1,6.3,0.6,0.5,2.7,2.8,13.0
Fabricio Oberto,34,57,20,650,1.9,3.1,0.625,0.0,0.0,,1.9,3.1,0.625,0.7,0.9,0.765,1.9,3.9,5.8,2.8,0.6,0.5,2.0,6.7,4.6
DeShawn Stevenson,28,40,13,616,1.7,6.0,0.282,0.6,3.6,0.177,1.1,2.4,0.439,1.1,1.5,0.72,0.4,3.4,3.8,2.6,0.6,0.3,1.4,3.0,5.1
Quinton Ross,28,25,0,261,2.3,7.6,0.309,0.1,1.1,0.125,2.2,6.5,0.34,0.4,0.8,0.5,0.8,2.2,3.0,0.7,0.8,0.3,1.1,4.8,5.2
Dominic McGuire,24,41,0,240,2.3,6.0,0.375,0.0,0.0,,2.3,6.0,0.375,0.0,0.7,0.0,2.5,6.6,9.1,1.2,0.6,0.5,1.5,4.8,4.5
Alonzo Gee,22,11,2,182,5.5,11.7,0.475,1.4,1.8,0.778,4.2,9.9,0.42,3.6,5.7,0.621,3.0,3.6,6.5,1.4,1.4,0.2,2.0,2.6,16.0
Cartier Martin,25,8,0,114,5.7,15.2,0.375,2.2,5.7,0.389,3.5,9.5,0.36700000000000005,2.5,2.8,0.889,2.5,4.1,6.6,2.2,0.9,0.3,1.9,3.8,16.1
Josh Howard,29,4,3,91,7.9,18.2,0.435,1.2,4.4,0.273,6.7,13.8,0.486,5.9,7.9,0.75,1.6,3.6,5.1,1.6,1.2,0.8,1.2,5.1,22.9
Mike James,34,4,0,46,4.7,15.7,0.3,1.6,4.7,0.33299999999999996,3.1,11.0,0.28600000000000003,3.1,6.3,0.5,0.8,1.6,2.3,3.9,2.3,0.0,3.9,2.3,14.1
Cedric Jackson,23,4,0,39,3.7,10.2,0.364,0.9,2.8,0.33299999999999996,2.8,7.4,0.375,2.8,3.7,0.75,0.9,1.8,2.8,5.5,0.0,0.0,7.4,4.6,11.1
Mike Harris,26,5,0,14,2.6,7.7,0.33299999999999996,0.0,0.0,,2.6,7.7,0.33299999999999996,5.1,5.1,1.0,2.6,7.7,10.3,0.0,2.6,0.0,0.0,10.3,10.3
Paul Davis,25,2,0,8,9.0,18.0,0.5,0.0,0.0,,9.0,18.0,0.5,4.5,9.0,0.5,0.0,0.0,0.0,13.5,0.0,4.5,0.0,0.0,22.5
