PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Kevin Durant,21,82,82,3239,8.8,18.5,0.47600000000000003,1.4,3.9,0.365,7.4,14.6,0.506,8.4,9.3,0.9,1.2,5.8,6.9,2.6,1.2,0.9,3.0,1.9,27.5
Jeff Green,23,82,82,3043,5.7,12.7,0.45299999999999996,1.2,3.7,0.33299999999999996,4.5,9.0,0.503,2.0,2.6,0.74,1.3,4.5,5.8,1.6,1.2,0.9,1.6,2.6,14.7
Russell Westbrook,21,82,82,2813,6.2,14.8,0.418,0.3,1.3,0.221,5.9,13.5,0.43799999999999994,4.2,5.4,0.78,1.8,3.3,5.1,8.3,1.4,0.4,3.4,2.6,16.9
Thabo Sefolosha,25,82,82,2348,3.0,6.8,0.44,0.6,2.0,0.313,2.3,4.8,0.494,0.9,1.4,0.674,1.2,4.8,5.9,2.2,1.5,0.7,1.4,2.4,7.5
Nenad Krstić,26,76,76,1741,5.8,11.6,0.502,0.0,0.1,0.2,5.8,11.5,0.505,1.6,2.2,0.7170000000000001,2.8,5.1,7.9,1.1,0.7,0.9,1.2,3.7,13.2
James Harden,20,76,0,1738,4.8,12.0,0.40299999999999997,1.9,5.1,0.375,2.9,6.8,0.424,4.0,5.0,0.8079999999999999,1.0,4.1,5.1,2.8,1.7,0.4,2.2,4.1,15.6
Nick Collison,29,75,5,1557,4.2,7.1,0.589,0.0,0.1,0.25,4.2,7.1,0.593,1.7,2.5,0.6920000000000001,3.5,5.4,8.9,0.9,0.9,1.1,1.5,5.3,10.2
Serge Ibaka,20,73,0,1323,5.5,10.1,0.5429999999999999,0.0,0.1,0.5,5.4,10.0,0.5429999999999999,1.6,2.5,0.63,3.8,7.0,10.8,0.3,0.7,2.6,1.9,5.3,12.5
Eric Maynor,22,55,0,906,4.1,9.3,0.434,0.7,1.9,0.36200000000000004,3.4,7.5,0.452,1.1,1.5,0.6920000000000001,0.4,3.2,3.6,7.4,1.1,0.3,2.3,3.3,9.9
Etan Thomas,31,23,1,321,3.5,7.6,0.456,0.0,0.0,,3.5,7.6,0.456,1.5,2.5,0.591,2.0,5.2,7.2,0.1,0.4,1.8,2.0,4.4,8.4
Kevin Ollie,37,25,0,263,2.5,6.2,0.4,0.0,0.1,0.0,2.5,6.0,0.409,1.1,1.1,1.0,0.4,3.0,3.4,2.7,1.2,0.0,0.8,2.2,6.0
Kyle Weaver,23,12,0,144,3.0,8.2,0.364,1.7,4.7,0.368,1.2,3.5,0.35700000000000004,1.2,1.5,0.833,0.2,4.2,4.5,2.7,1.5,1.5,1.0,3.2,9.0
Shaun Livingston,24,10,0,130,1.4,4.4,0.313,0.0,0.6,0.0,1.4,3.9,0.35700000000000004,0.0,0.0,,1.1,4.4,5.5,3.9,1.4,0.6,2.2,2.5,2.8
D.J. White,23,12,0,102,8.8,14.5,0.61,0.0,0.0,,8.8,14.5,0.61,3.2,3.5,0.9,3.5,4.6,8.1,1.4,1.8,1.1,1.1,4.2,20.8
Mike Wilks,30,4,0,59,3.7,7.3,0.5,1.2,1.8,0.667,2.4,5.5,0.444,1.2,2.4,0.5,0.6,1.8,2.4,2.4,0.0,0.0,2.4,3.1,9.8
Byron Mullens,20,13,0,54,4.7,12.7,0.368,0.0,0.0,,4.7,12.7,0.368,0.0,0.0,,2.0,4.7,6.7,0.7,1.3,0.0,2.7,8.7,9.3
Antonio Anderson,24,1,0,15,2.4,7.2,0.33299999999999996,0.0,0.0,,2.4,7.2,0.33299999999999996,0.0,0.0,,2.4,0.0,2.4,0.0,0.0,0.0,2.4,2.4,4.8
Ryan Bowen,34,1,0,8,4.5,4.5,1.0,0.0,0.0,,4.5,4.5,1.0,9.0,9.0,1.0,4.5,4.5,9.0,0.0,4.5,0.0,0.0,9.0,18.0
