SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2010,16,MIA,Dwyane Wade,28,77,77,2792,9.3,19.5,0.48,0.9,3.1,0.3,8.3,16.3,0.51,6.9,9.1,0.76,1.4,3.4,4.8,6.5,1.8,1.1,3.2,2.3,26.4
2010,16,MIA,Michael Beasley,21,78,78,2328,7.2,16.1,0.45,0.4,1.6,0.28,6.8,14.5,0.47,3.0,3.7,0.8,1.9,5.8,7.7,1.5,1.2,0.8,2.0,3.4,17.9
2010,16,MIA,Udonis Haslem,29,78,0,2177,5.2,10.5,0.49,0.0,0.0,,5.2,10.5,0.49,2.4,3.2,0.76,2.8,7.6,10.4,0.9,0.5,0.4,1.2,2.9,12.7
2010,16,MIA,Quentin Richardson,29,76,75,2082,4.2,9.7,0.43,2.5,6.2,0.4,1.7,3.5,0.49,0.9,1.2,0.73,1.1,5.4,6.5,1.6,1.2,0.3,1.1,2.9,11.7
2010,16,MIA,Jermaine O'Neal,31,70,70,1991,7.1,13.5,0.53,0.0,0.0,0.0,7.1,13.4,0.53,2.9,4.1,0.72,2.2,6.5,8.8,1.7,0.5,1.7,2.3,3.8,17.2
2010,16,MIA,Mario Chalmers,23,73,22,1807,3.6,9.0,0.4,1.5,4.7,0.32,2.1,4.3,0.49,1.6,2.2,0.74,0.5,2.2,2.7,4.9,1.8,0.2,2.5,3.5,10.4
2010,16,MIA,Carlos Arroyo,30,72,35,1585,4.0,8.5,0.48,0.2,0.6,0.28,3.9,7.9,0.49,1.7,2.0,0.84,0.6,2.4,3.0,5.1,0.8,0.1,1.2,2.3,10.0
2010,16,MIA,Dorell Wright,24,72,1,1496,4.7,10.1,0.46,1.5,3.8,0.39,3.2,6.3,0.51,1.5,1.7,0.88,1.2,4.5,5.7,2.2,1.3,0.8,1.3,2.3,12.3
2010,16,MIA,Joel Anthony,27,80,16,1322,2.1,4.3,0.48,0.0,0.0,,2.1,4.3,0.48,1.8,2.5,0.72,3.3,3.4,6.8,0.3,0.5,3.0,1.2,4.3,5.9
2010,16,MIA,Daequan Cook,22,45,3,691,4.2,13.2,0.32,2.1,6.6,0.32,2.1,6.6,0.32,1.1,1.3,0.84,0.5,3.8,4.3,2.2,0.7,0.5,1.3,2.6,11.6
2010,16,MIA,Rafer Alston,33,25,25,655,3.3,9.3,0.36,1.6,4.5,0.37,1.6,4.8,0.34,0.8,1.5,0.56,0.2,2.7,3.0,4.0,1.3,0.3,1.9,2.9,9.1
2010,16,MIA,James Jones,29,36,6,503,3.1,8.5,0.36,2.6,6.4,0.41,0.4,2.1,0.21,1.6,2.0,0.82,0.3,2.9,3.2,1.2,0.8,0.3,0.8,3.2,10.4
2010,16,MIA,Jamaal Magloire,31,36,0,359,2.8,5.6,0.5,0.0,0.0,,2.8,5.6,0.5,2.1,5.9,0.36,4.1,8.0,12.1,0.1,0.9,1.1,1.7,5.9,7.7
2010,16,MIA,Shavlik Randolph,26,3,0,47,3.8,11.5,0.33,0.0,0.0,,3.8,11.5,0.33,0.0,0.0,,5.4,4.6,10.0,0.0,0.8,0.8,1.5,6.9,7.7
2010,16,MIA,Yakhouba Diawara,27,6,2,44,1.6,8.2,0.2,0.8,4.9,0.17,0.8,3.3,0.25,0.0,0.0,,0.8,2.5,3.3,2.5,0.8,0.0,2.5,6.5,4.1
