SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2010,15,MEM,Rudy Gay,23,80,80,3175,6.8,14.6,0.47,0.7,2.3,0.33,6.1,12.3,0.49,3.4,4.5,0.75,1.3,4.0,5.4,1.7,1.3,0.7,1.9,2.3,17.8
2010,15,MEM,O.J. Mayo,22,82,82,3113,6.3,13.7,0.46,1.6,4.1,0.38,4.7,9.6,0.49,2.5,3.0,0.81,0.7,2.9,3.6,2.8,1.1,0.2,2.0,2.0,16.6
2010,15,MEM,Zach Randolph,28,81,81,3051,7.7,15.8,0.49,0.2,0.6,0.29,7.5,15.2,0.5,4.3,5.5,0.78,3.9,7.3,11.2,1.8,0.9,0.4,2.1,2.7,19.8
2010,15,MEM,Mike Conley,22,80,80,2569,5.2,11.6,0.44,1.1,3.0,0.39,4.0,8.7,0.46,1.9,2.6,0.74,0.4,2.3,2.7,6.0,1.5,0.2,2.4,2.5,13.4
2010,15,MEM,Marc Gasol,25,69,69,2469,5.5,9.5,0.58,0.0,0.0,0.0,5.5,9.5,0.58,3.7,5.5,0.67,3.0,6.3,9.3,2.4,1.0,1.6,2.0,3.7,14.7
2010,15,MEM,Sam Young,24,80,1,1321,6.1,13.5,0.45,0.3,1.5,0.2,5.8,12.0,0.48,3.7,4.8,0.78,2.1,3.4,5.5,1.4,0.9,0.5,2.6,2.9,16.2
2010,15,MEM,Hasheem Thabeet,22,68,13,883,3.1,5.3,0.59,0.0,0.0,,3.1,5.3,0.59,2.2,3.8,0.58,3.5,6.4,9.9,0.4,0.6,3.6,1.8,6.6,8.5
2010,15,MEM,Marcus Williams,24,62,1,872,4.3,11.2,0.38,1.0,3.3,0.3,3.3,7.8,0.42,1.5,2.3,0.67,0.5,3.3,3.8,6.6,1.3,0.0,3.1,1.8,11.1
2010,15,MEM,DeMarre Carroll,23,71,1,795,4.0,10.1,0.4,0.0,0.3,0.0,4.0,9.8,0.41,1.5,2.4,0.62,2.4,4.4,6.8,1.5,1.3,0.4,1.1,4.8,9.5
2010,15,MEM,Jamaal Tinsley,31,38,1,589,3.2,8.6,0.37,0.4,2.4,0.18,2.8,6.2,0.45,1.3,1.7,0.82,0.7,3.4,4.0,6.6,2.0,0.3,3.9,4.1,8.1
2010,15,MEM,Darrell Arthur,21,32,1,457,5.0,11.5,0.43,0.0,0.1,0.0,5.0,11.4,0.43,1.3,2.4,0.57,2.9,5.8,8.7,1.2,1.1,1.1,1.7,4.7,11.3
2010,15,MEM,Hamed Haddadi,24,36,0,240,3.6,9.3,0.39,0.0,0.5,0.0,3.6,8.8,0.41,2.1,2.8,0.74,3.9,7.3,11.3,1.5,0.1,2.1,3.0,8.6,9.3
2010,15,MEM,Steven Hunter,28,21,0,158,3.9,9.8,0.4,0.0,0.0,,3.9,9.8,0.4,4.3,8.2,0.53,4.1,5.5,9.6,0.0,0.2,2.3,2.1,2.3,12.1
2010,15,MEM,Ronnie Brewer,24,5,0,80,1.4,5.9,0.23,0.0,0.0,,1.4,5.9,0.23,1.8,2.3,0.8,0.5,2.7,3.2,1.4,2.7,0.0,0.9,0.0,4.5
2010,15,MEM,Allen Iverson,34,3,0,67,8.1,14.0,0.58,0.5,0.5,1.0,7.5,13.4,0.56,3.2,6.4,0.5,0.5,1.6,2.1,5.9,0.5,0.0,3.8,2.7,19.9
2010,15,MEM,Lester Hudson,25,9,0,61,8.3,20.7,0.4,1.2,6.5,0.18,7.1,14.2,0.5,3.5,4.1,0.86,2.4,3.5,5.9,3.0,3.0,0.6,3.0,3.0,21.2
2010,15,MEM,Trey Gilder,25,2,0,5,7.2,7.2,1.0,0.0,0.0,,7.2,7.2,1.0,0.0,0.0,,0.0,7.2,7.2,0.0,7.2,0.0,0.0,0.0,14.4
