Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2000,12,947,IND,Indiana Pacers,Jeff Foster,1977-01-16,23.0,NBA,C,19,86,25.6,0.63,0.04,1.09,16.3,25.1,20.9,9.4,3.0,0.8,5.6,19.0,0.5,0.2,0.6,0.34,2.8,1.7,4.4,0.1
2001,12,947,IND,Indiana Pacers,Jeff Foster,1977-01-16,24.0,NBA,C,71,1152,12.5,0.49,0.03,0.43,14.6,23.4,19.1,4.6,1.8,1.7,17.0,12.4,0.8,1.9,2.7,0.11,-1.9,-0.2,-2.1,0.0
2002,12,947,IND,Indiana Pacers,Jeff Foster,1977-01-16,25.0,NBA,C,82,1786,12.9,0.49,0.04,0.46,13.3,21.6,17.6,6.1,2.1,1.5,14.3,14.0,1.5,2.7,4.2,0.11,-1.7,0.3,-1.4,0.3
2003,12,947,IND,Indiana Pacers,Jeff Foster,1977-01-16,26.0,NBA,C,77,802,12.0,0.39,0.01,0.35,16.9,22.0,19.5,9.8,1.8,1.9,14.2,13.5,0.2,1.4,1.6,0.1,-2.0,0.2,-1.8,0.0
2004,12,947,IND,Indiana Pacers,Jeff Foster,1977-01-16,27.0,NBA,C,82,1961,16.2,0.58,0.01,0.42,14.8,22.0,18.4,5.5,2.0,1.1,12.3,11.8,4.4,3.8,8.3,0.2,0.8,0.5,1.3,1.6
2005,12,947,IND,Indiana Pacers,Jeff Foster,1977-01-16,28.0,NBA,C,61,1594,15.4,0.55,0.02,0.44,15.6,25.4,20.6,4.8,1.6,0.6,12.5,13.3,2.9,2.5,5.4,0.16,0.2,-0.4,-0.3,0.7
2006,12,947,IND,Indiana Pacers,Jeff Foster,1977-01-16,29.0,NBA,C,63,1581,15.1,0.58,0.02,0.64,16.9,24.8,20.9,5.1,1.4,1.2,16.7,11.3,2.8,2.9,5.7,0.17,-0.3,0.4,0.0,0.8
2007,12,947,IND,Indiana Pacers,Jeff Foster,1977-01-16,30.0,NBA,C,75,1740,13.0,0.51,0.0,0.47,16.5,24.1,20.2,5.0,1.9,1.6,18.2,9.9,1.8,2.7,4.5,0.12,-1.2,0.3,-0.9,0.5
2008,12,947,IND,Indiana Pacers,Jeff Foster,1977-01-16,31.0,NBA,C,77,1884,15.7,0.57,0.01,0.39,14.9,23.8,19.3,10.1,1.5,1.3,12.4,11.5,4.0,2.4,6.5,0.16,0.3,0.2,0.5,1.2
2009,12,947,IND,Indiana Pacers,Jeff Foster,1977-01-16,32.0,NBA,C,74,1828,13.0,0.54,0.02,0.41,12.8,17.8,15.3,9.9,1.4,2.0,17.4,12.0,2.3,1.9,4.2,0.11,-1.2,0.6,-0.6,0.7
2010,12,947,IND,Indiana Pacers,Jeff Foster,1977-01-16,33.0,NBA,C,16,255,9.6,0.49,0.02,0.2,14.4,20.3,17.3,12.1,0.6,1.1,21.9,11.1,0.2,0.3,0.4,0.08,-3.4,0.2,-3.2,-0.1
2011,12,947,IND,Indiana Pacers,Jeff Foster,1977-01-16,34.0,NBA,C,56,940,14.3,0.5,0.02,0.29,19.1,22.3,20.7,7.3,1.3,2.4,12.1,10.1,1.6,1.4,3.0,0.15,-0.6,0.1,-0.5,0.4
2012,12,947,IND,Indiana Pacers,Jeff Foster,1977-01-16,35.0,NBA,C,11,141,11.1,0.57,0.06,0.5,14.5,19.0,16.7,4.2,3.0,0.6,24.2,9.3,0.2,0.2,0.4,0.13,-2.2,1.6,-0.6,0.1
