Season,Team ID,Team ABV,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1981,8,DEN,Denver Nuggets,82,19955,3784,7960,0.48,30,145,0.21,3754,7815,0.48,2388,3051,0.78,1325,2497,3822,2030,720,380,1444,2108,9986
1981,17,MIL,Milwaukee Bucks,82,19755,3722,7472,0.5,30,131,0.23,3692,7341,0.5,1802,2340,0.77,1261,2408,3669,2319,862,530,1581,2198,9276
1981,27,SAS,San Antonio Spurs,82,19805,3571,7276,0.49,15,85,0.18,3556,7191,0.5,2052,2668,0.77,1304,2582,3886,2048,685,643,1533,2114,9209
1981,23,PHI,Philadelphia 76Ers,82,19855,3636,7073,0.51,19,84,0.23,3617,6989,0.52,1865,2427,0.77,1091,2618,3709,2369,857,591,1702,2061,9156
1981,14,LAL,Los Angeles Lakers,82,19805,3780,7382,0.51,17,94,0.18,3763,7288,0.52,1540,2113,0.73,1165,2491,3656,2363,808,551,1557,1955,9117
1981,25,POR,Portland Trail Blazers,82,19855,3741,7535,0.5,25,148,0.17,3716,7387,0.5,1573,2191,0.72,1243,2388,3631,2244,769,480,1518,2034,9080
1981,24,PHO,Phoenix Suns,82,19755,3587,7326,0.49,35,161,0.22,3552,7165,0.5,1810,2430,0.74,1234,2490,3724,2205,876,416,1733,1996,9019
1981,2,BOS,Boston Celtics,82,19780,3581,7099,0.5,65,241,0.27,3516,6858,0.51,1781,2369,0.75,1155,2424,3579,2202,683,594,1577,1990,9008
1981,10,GSW,Golden State Warriors,82,19730,3560,7284,0.49,60,210,0.29,3500,7074,0.5,1826,2513,0.73,1403,2366,3769,2026,611,301,1547,2158,9006
1981,5,CHI,Chicago Bulls,82,19780,3457,6903,0.5,38,179,0.21,3419,6724,0.51,1985,2563,0.77,1227,2475,3702,1925,729,514,1672,2058,8937
1981,11,HOU,Houston Rockets,82,19805,3573,7335,0.49,21,118,0.18,3552,7217,0.49,1711,2223,0.77,1216,2347,3563,2099,705,390,1451,1901,8878
1981,20,NYK,New York Knicks,82,19830,3505,7255,0.48,56,236,0.24,3449,7019,0.49,1783,2386,0.75,1137,2205,3342,1976,861,314,1461,1917,8849
1981,12,IND,Indiana Pacers,82,19730,3491,7245,0.48,30,169,0.18,3461,7076,0.49,1815,2540,0.72,1325,2267,3592,2091,833,484,1491,2006,8827
1981,26,KCK,Kansas City Kings,82,19830,3572,7151,0.5,49,168,0.29,3523,6983,0.5,1576,2206,0.71,1037,2450,3487,2271,719,385,1448,2092,8769
1981,3,NJN,New Jersey Nets,82,19805,3477,7314,0.48,34,138,0.25,3443,7176,0.48,1780,2371,0.75,1092,2374,3466,2068,750,458,1664,2204,8768
1981,13,SDC,San Diego Clippers,82,19730,3477,7283,0.48,132,407,0.32,3345,6876,0.49,1651,2246,0.74,1169,2144,3313,2098,764,292,1407,2078,8737
1981,6,CLE,Cleveland Cavaliers,82,19780,3556,7609,0.47,72,249,0.29,3484,7360,0.47,1486,1909,0.78,1258,2243,3501,2007,632,322,1396,1995,8670
1981,30,WSB,Washington Bullets,82,19780,3549,7517,0.47,65,241,0.27,3484,7276,0.48,1499,2072,0.72,1155,2533,3688,2151,641,392,1422,1895,8662
1981,1,ATL,Atlanta Hawks,82,19930,3291,6866,0.48,10,82,0.12,3281,6784,0.48,2012,2590,0.78,1201,2224,3425,1846,749,469,1605,2276,8604
1981,21,SEA,Seattle Supersonics,82,19780,3343,7145,0.47,32,117,0.27,3311,7028,0.47,1813,2376,0.76,1167,2434,3601,1945,628,438,1524,1986,8531
1981,7,DAL,Dallas Mavericks,82,19780,3204,6928,0.46,46,165,0.28,3158,6763,0.47,1868,2487,0.75,1109,2177,3286,1984,561,214,1439,2008,8322
1981,29,UTA,Utah Jazz,82,19730,3332,6825,0.49,42,163,0.26,3290,6662,0.49,1595,2080,0.77,962,2325,3287,1948,637,386,1423,2110,8301
1981,9,DET,Detroit Pistons,82,19755,3236,6986,0.46,13,84,0.16,3223,6902,0.47,1689,2330,0.72,1201,2111,3312,1819,884,492,1759,2125,8174
