Season,Team ID,Team ABV,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2008,10,GSW,Golden State Warriors,82,19780,3403,7406,0.46,761,2185,0.35,2642,5221,0.51,1538,2044,0.75,1045,2496,3541,1833,744,377,1082,1875,9105
2008,8,DEN,Denver Nuggets,82,19855,3307,7038,0.47,569,1605,0.36,2738,5433,0.5,1891,2519,0.75,918,2698,3616,2024,752,551,1203,1731,9074
2008,24,PHO,Phoenix Suns,82,19780,3392,6782,0.5,694,1764,0.39,2698,5018,0.54,1548,1977,0.78,720,2683,3403,2188,532,518,1184,1633,9026
2008,14,LAL,Los Angeles Lakers,82,19780,3248,6818,0.48,662,1751,0.38,2586,5067,0.51,1746,2270,0.77,898,2722,3620,2003,654,438,1156,1691,8904
2008,29,UTA,Utah Jazz,82,19705,3279,6592,0.5,407,1095,0.37,2872,5497,0.52,1745,2298,0.76,942,2410,3352,2165,717,355,1200,1970,8710
2008,22,ORL,Orlando Magic,82,19780,3058,6446,0.47,801,2074,0.39,2257,4372,0.52,1650,2288,0.72,768,2677,3445,1706,520,333,1173,1688,8567
2008,12,IND,Indiana Pacers,82,19755,3102,6993,0.44,755,2021,0.37,2347,4972,0.47,1568,2042,0.77,904,2633,3537,1864,623,412,1236,1921,8527
2008,26,SAC,Sacramento Kings,82,19830,3043,6558,0.46,510,1367,0.37,2533,5191,0.49,1812,2272,0.8,829,2456,3285,1567,651,334,1317,1839,8408
2008,19,NOH,New Orleans Hornets,82,19805,3164,6796,0.47,630,1621,0.39,2534,5175,0.49,1312,1707,0.77,937,2494,3431,1785,637,321,974,1531,8270
2008,15,MEM,Memphis Grizzlies,82,19805,3060,6737,0.45,620,1779,0.35,2440,4958,0.49,1517,2097,0.72,848,2567,3415,1574,503,386,1251,1592,8257
2008,2,BOS,Boston Celtics,82,19755,2986,6286,0.48,596,1564,0.38,2390,4722,0.51,1677,2176,0.77,830,2615,3445,1833,696,379,1246,1864,8245
2008,7,DAL,Dallas Mavericks,82,19730,3025,6515,0.46,494,1403,0.35,2531,5112,0.5,1690,2075,0.81,883,2643,3526,1720,490,402,1037,1786,8234
2008,28,TOR,Toronto Raptors,82,19830,3148,6726,0.47,572,1459,0.39,2576,5267,0.49,1347,1658,0.81,790,2496,3286,1953,570,336,959,1596,8215
2008,30,WAS,Washington Wizards,82,19905,2986,6695,0.45,575,1614,0.36,2411,5081,0.48,1557,1991,0.78,1007,2404,3411,1607,632,391,1082,1606,8104
2008,1,ATL,Atlanta Hawks,82,19855,2975,6552,0.45,384,1078,0.36,2591,5474,0.47,1720,2227,0.77,1008,2454,3462,1804,600,448,1223,1673,8054
2008,21,SEA,Seattle Supersonics,82,19830,3125,7032,0.44,313,939,0.33,2812,6093,0.46,1436,1866,0.77,971,2688,3659,1748,531,400,1310,1680,7999
2008,9,DET,Detroit Pistons,82,19730,2999,6551,0.46,487,1330,0.37,2512,5221,0.48,1507,1965,0.77,974,2423,3397,1831,583,472,956,1688,7992
2008,5,CHI,Chicago Bulls,82,19805,2987,6861,0.44,474,1305,0.36,2513,5556,0.45,1533,2029,0.76,1050,2478,3528,1811,635,429,1197,1784,7981
2008,4,CHA,Charlotte Bobcats,82,19880,2960,6554,0.45,529,1443,0.37,2431,5111,0.48,1510,2115,0.71,892,2440,3332,1748,614,402,1204,1777,7959
2008,17,MIL,Milwaukee Bucks,82,19855,3026,6745,0.45,452,1313,0.34,2574,5432,0.47,1452,1980,0.73,1055,2363,3418,1760,544,361,1210,1748,7956
2008,20,NYK,New York Knicks,82,19880,2967,6757,0.44,490,1454,0.34,2477,5303,0.47,1524,2095,0.73,1029,2457,3486,1530,521,213,1187,1761,7948
2008,11,HOU,Houston Rockets,82,19730,3003,6698,0.45,583,1707,0.34,2420,4991,0.48,1342,1848,0.73,1002,2659,3661,1757,598,420,1125,1609,7931
2008,23,PHI,Philadelphia 76Ers,82,19755,3056,6648,0.46,302,952,0.32,2754,5696,0.48,1509,2137,0.71,1067,2370,3437,1673,712,400,1172,1620,7923
2008,6,CLE,Cleveland Cavaliers,82,19855,2937,6697,0.44,552,1544,0.36,2385,5153,0.46,1477,2061,0.72,1092,2563,3655,1640,579,427,1145,1712,7903
2008,3,NJN,New Jersey Nets,82,19830,2856,6450,0.44,498,1430,0.35,2358,5020,0.47,1647,2237,0.74,913,2520,3433,1925,521,390,1229,1855,7857
2008,18,MIN,Minnesota Timberwolves,82,19730,3076,6817,0.45,441,1259,0.35,2635,5558,0.47,1246,1693,0.74,964,2428,3392,1630,616,306,1188,1885,7839
2008,25,POR,Portland Trail Blazers,82,19905,2935,6546,0.45,538,1426,0.38,2397,5120,0.47,1412,1841,0.77,901,2438,3339,1733,455,360,1056,1642,7820
2008,27,SAS,San Antonio Spurs,82,19730,2938,6424,0.46,594,1610,0.37,2344,4814,0.49,1350,1774,0.76,771,2612,3383,1718,521,337,1035,1537,7820
2008,13,LAC,Los Angeles Clippers,82,19805,2820,6445,0.44,350,1079,0.32,2470,5366,0.46,1702,2178,0.78,800,2491,3291,1732,557,398,1180,1745,7692
2008,16,MIA,Miami Heat,82,19830,2808,6336,0.44,491,1373,0.36,2317,4963,0.47,1384,1903,0.73,743,2342,3085,1644,589,355,1202,1670,7491
