Season,Team ID,Team ABV,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1992,10,GSW,Golden State Warriors,82,19880,3767,7427,0.51,254,763,0.33,3513,6664,0.53,1944,2606,0.75,1137,2376,3513,2064,854,375,1353,2049,9732
1992,12,IND,Indiana Pacers,82,19955,3498,7079,0.49,333,940,0.35,3165,6139,0.52,1868,2364,0.79,1083,2564,3647,2398,705,393,1402,2137,9197
1992,24,PHO,Phoenix Suns,82,19805,3553,7219,0.49,227,596,0.38,3326,6623,0.5,1861,2397,0.78,1088,2558,3646,2202,673,582,1242,1852,9194
1992,25,POR,Portland Trail Blazers,82,19880,3476,7352,0.47,325,944,0.34,3151,6408,0.49,1858,2463,0.75,1294,2549,3843,2065,753,410,1328,1983,9135
1992,5,CHI,Chicago Bulls,82,19830,3643,7168,0.51,138,454,0.3,3505,6714,0.52,1587,2132,0.74,1173,2439,3612,2279,672,480,1088,1693,9011
1992,4,CHO,Charlotte Hornets,82,19805,3613,7568,0.48,117,369,0.32,3496,7199,0.49,1637,2168,0.76,1164,2367,3531,2284,822,309,1273,1819,8980
1992,6,CLE,Cleveland Cavaliers,82,19805,3427,7025,0.49,253,708,0.36,3174,6317,0.5,1819,2259,0.8,1041,2450,3491,2260,616,621,1073,1556,8926
1992,29,UTA,Utah Jazz,82,19880,3379,6866,0.49,158,458,0.34,3221,6408,0.5,1961,2490,0.79,1097,2543,3640,2188,715,448,1264,1746,8877
1992,2,BOS,Boston Celtics,82,19780,3543,7196,0.49,110,359,0.31,3433,6837,0.5,1549,1917,0.81,1095,2583,3678,2072,636,484,1165,1686,8745
1992,21,SEA,Seattle Supersonics,82,19855,3380,7128,0.47,205,647,0.32,3175,6481,0.49,1772,2263,0.78,1282,2257,3539,1877,775,448,1323,1952,8737
1992,1,ATL,Atlanta Hawks,82,19905,3492,7476,0.47,210,671,0.31,3282,6805,0.48,1517,2074,0.73,1288,2498,3786,2123,793,320,1255,1771,8711
1992,3,NJN,New Jersey Nets,82,19780,3473,7580,0.46,224,670,0.33,3249,6910,0.47,1471,2009,0.73,1512,2392,3904,1937,736,615,1392,1834,8641
1992,17,MIL,Milwaukee Bucks,82,19880,3321,7216,0.46,371,1005,0.37,2950,6211,0.48,1596,2104,0.76,1297,2172,3469,2018,863,317,1350,1904,8609
1992,16,MIA,Miami Heat,82,19830,3256,7061,0.46,257,751,0.34,2999,6310,0.48,1839,2329,0.79,1187,2366,3553,1749,670,373,1377,1819,8608
1992,26,SAC,Sacramento Kings,82,19830,3348,7189,0.47,238,675,0.35,3110,6514,0.48,1615,2162,0.75,1054,2354,3408,1957,727,618,1360,1763,8549
1992,27,SAS,San Antonio Spurs,82,19780,3377,7090,0.48,118,404,0.29,3259,6686,0.49,1652,2246,0.74,1229,2552,3781,2010,729,608,1308,1799,8524
1992,13,LAC,Los Angeles Clippers,82,19830,3347,7076,0.47,145,502,0.29,3202,6574,0.49,1601,2223,0.72,1132,2393,3525,2053,824,498,1269,1873,8440
1992,30,WSB,Washington Bullets,82,19855,3364,7301,0.46,146,537,0.27,3218,6764,0.48,1521,1956,0.78,1069,2345,3414,2011,713,422,1254,1852,8395
1992,11,HOU,Houston Rockets,82,19880,3273,6894,0.48,329,959,0.34,2944,5935,0.5,1491,2020,0.74,1074,2432,3506,2058,656,571,1378,1769,8366
1992,23,PHI,Philadelphia 76Ers,82,19755,3187,6761,0.47,227,680,0.33,2960,6081,0.49,1757,2267,0.78,1058,2309,3367,1755,692,482,1238,1582,8358
1992,22,ORL,Orlando Magic,82,19705,3220,7102,0.45,197,608,0.32,3023,6494,0.47,1693,2268,0.75,1171,2329,3500,1792,643,367,1389,1977,8330
1992,20,NYK,New York Knicks,82,19855,3312,6947,0.48,201,618,0.32,3111,6329,0.49,1503,2049,0.73,1185,2489,3674,2130,634,382,1242,1905,8328
1992,18,MIN,Minnesota Timberwolves,82,19805,3366,7342,0.46,126,394,0.32,3240,6948,0.47,1379,1857,0.74,1167,2168,3335,2025,619,526,1157,1866,8237
1992,14,LAL,Los Angeles Lakers,82,19830,3183,6977,0.46,119,445,0.27,3064,6532,0.47,1744,2278,0.77,1156,2196,3352,1803,756,400,1089,1543,8229
1992,8,DEN,Denver Nuggets,82,19780,3262,7380,0.44,126,418,0.3,3136,6962,0.45,1526,2067,0.74,1350,2352,3702,1553,773,461,1447,1984,8176
1992,9,DET,Detroit Pistons,82,19780,3191,6867,0.46,165,526,0.31,3026,6341,0.48,1566,2108,0.74,1210,2421,3631,1899,546,357,1212,1646,8113
1992,7,DAL,Dallas Mavericks,82,19755,3120,7104,0.44,268,797,0.34,2852,6307,0.45,1499,1999,0.75,1194,2439,3633,1630,536,349,1202,1867,8007
