Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
2016,20,22,NYK,New York Knicks,4,Arron Afflalo,SG,6-5,210,"October 15, 1985",US,8,UCLA
2016,20,65,NYK,New York Knicks,17,Lou Amundson,PF,6-9,220,"December 7, 1982",US,9,UNLV
2016,20,92,NYK,New York Knicks,43,Thanasis Antetokounmpo,SF,6-6,219,"July 18, 1992",GR,R,
2016,20,93,NYK,New York Knicks,7,Carmelo Anthony,SF,6-7,238,"May 29, 1984",US,12,Syracuse
2016,20,453,NYK,New York Knicks,3,Jose Calderon,PG,6-3,200,"September 28, 1981",ES,10,
2016,20,815,NYK,New York Knicks,11,Cleanthony Early,SF,6-8,210,"April 17, 1991",US,1,Wichita State
2016,20,963,NYK,New York Knicks,32,Jimmer Fredette,SG,6-2,195,"February 25, 1989",US,4,BYU
2016,20,984,NYK,New York Knicks,2,Langston Galloway,PG,6-1,200,"December 9, 1991",US,1,Saint Joseph's
2016,20,1085,NYK,New York Knicks,13,Jerian Grant,PG,6-4,205,"October 9, 1992",US,R,Notre Dame
2016,20,1777,NYK,New York Knicks,8,Robin Lopez,C,7-0,281,"April 1, 1988",US,7,Stanford
2016,20,2179,NYK,New York Knicks,9,Kyle O'Quinn,PF,6-9,250,"March 26, 1990",US,3,Norfolk State
2016,20,2343,NYK,New York Knicks,6,Kristaps Porzingis,PF,7-3,240,"August 2, 1995",LV,R,
2016,20,2596,NYK,New York Knicks,1,Kevin Seraphin,C,6-9,285,"December 7, 1989",GF,5,
2016,20,2855,NYK,New York Knicks,42,Lance Thomas,PF,6-8,240,"April 24, 1988",US,4,Duke
2016,20,2986,NYK,New York Knicks,18,Sasha Vujacic,SG,6-7,195,"March 8, 1984",SI,8,
2016,20,3133,NYK,New York Knicks,23,Derrick Williams,SF,6-8,240,"May 25, 1991",US,4,Arizona
