Season,Team ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
2016,21,OKC,Oklahoma City Thunder,12,Steven Adams,C,6-11,265,1993-07-20,NZ,2,Pitt
2016,21,OKC,Oklahoma City Thunder,14,D.J. Augustin,PG,5-11,183,1987-11-10,US,7,Texas
2016,21,OKC,Oklahoma City Thunder,4,Nick Collison,PF,6-10,255,1980-10-26,US,11,Kansas
2016,21,OKC,Oklahoma City Thunder,35,Kevin Durant,SF,6-10,240,1988-09-29,US,8,Texas
2016,21,OKC,Oklahoma City Thunder,6,Randy Foye,SG,6-4,213,1983-09-24,US,9,Villanova
2016,21,OKC,Oklahoma City Thunder,34,Josh Huestis,PF,6-7,230,1991-12-19,US,R,Stanford
2016,21,OKC,Oklahoma City Thunder,9,Serge Ibaka,PF,7-0,235,1989-09-18,CG,6,
2016,21,OKC,Oklahoma City Thunder,11,Enes Kanter,C,6-10,250,1992-05-20,CH,4,
2016,21,OKC,Oklahoma City Thunder,33,Mitch McGary,PF,6-10,255,1992-06-06,US,1,Michigan
2016,21,OKC,Oklahoma City Thunder,13,Nazr Mohammed,C,6-10,221,1977-09-05,US,17,Kentucky
2016,21,OKC,Oklahoma City Thunder,2,Anthony Morrow,SG,6-5,210,1985-09-27,US,7,Georgia Tech
2016,21,OKC,Oklahoma City Thunder,6,Steve Novak,PF,6-10,225,1983-06-13,US,9,Marquette
2016,21,OKC,Oklahoma City Thunder,22,Cameron Payne,PG,6-3,190,1994-08-08,US,R,Murray State
2016,21,OKC,Oklahoma City Thunder,21,Andre Roberson,SG,6-7,210,1991-12-04,US,2,Colorado
2016,21,OKC,Oklahoma City Thunder,5,Kyle Singler,SF,6-8,228,1988-05-04,US,3,Duke
2016,21,OKC,Oklahoma City Thunder,3,Dion Waiters,SG,6-3,215,1991-12-10,US,3,Syracuse
2016,21,OKC,Oklahoma City Thunder,0,Russell Westbrook,PG,6-3,200,1988-11-12,US,7,UCLA
