Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
2014,21.0,UTA,NBA,PG,70.0,68.0,2262.0,7.9,20.8,0.38,2.6,7.8,0.33,5.3,13.0,0.41,2.4,2.6,0.903,0.9,4.0,4.8,9.2,1.0,0.1,3.0,3.4,20.8,,101.0,115.0
2015,22.0,UTA,NBA,PG,76.0,43.0,2288.0,8.6,23.3,0.368,2.9,9.1,0.318,5.7,14.3,0.4,2.5,3.4,0.752,0.7,4.0,4.7,7.6,1.5,0.3,2.9,2.8,22.6,,100.0,108.0
2016,23.0,UTA,NBA,PG,64.0,0.0,1366.0,10.1,24.5,0.413,3.4,9.9,0.344,6.7,14.6,0.46,2.6,3.2,0.817,0.7,3.6,4.3,5.7,1.4,0.2,3.1,3.3,26.2,,102.0,108.0
2017,24.0,WAS,NBA,PG,57.0,0.0,703.0,8.1,17.9,0.455,2.2,4.9,0.443,6.0,13.0,0.459,1.5,2.0,0.759,0.5,2.8,3.3,7.0,0.8,0.4,3.4,3.8,20.0,,103.0,114.0
2018,25.0,NYK,NBA,PG,36.0,9.0,785.0,12.2,24.2,0.503,2.4,6.6,0.362,9.8,17.6,0.556,2.3,3.6,0.649,0.8,3.7,4.5,10.7,1.5,0.3,2.7,2.7,29.1,,117.0,114.0
2019,26.0,TOT,NBA,PG,58.0,8.0,1125.0,10.1,23.5,0.431,2.4,6.8,0.352,7.7,16.7,0.463,4.4,5.3,0.831,1.2,3.0,4.3,6.8,1.4,0.3,2.1,2.5,27.1,,110.0,116.0
2019,26.0,NYK,NBA,PG,33.0,7.0,689.0,10.4,25.0,0.413,2.1,6.0,0.349,8.3,19.0,0.434,4.3,5.2,0.827,1.0,3.3,4.3,6.6,1.5,0.3,2.0,2.3,27.1,,106.0,117.0
2019,26.0,DAL,NBA,PG,25.0,1.0,436.0,9.8,21.1,0.463,2.9,8.1,0.356,6.9,13.0,0.53,4.6,5.5,0.837,1.4,2.7,4.1,7.2,1.3,0.2,2.2,2.8,27.0,,119.0,114.0
2020,27.0,TOT,NBA,PG,33.0,1.0,520.0,8.8,19.5,0.45,3.0,7.0,0.427,5.8,12.5,0.463,2.1,2.7,0.793,1.5,3.2,4.7,7.7,1.5,0.2,2.0,3.1,22.6,,117.0,113.0
2020,27.0,PHI,NBA,PG,25.0,0.0,329.0,8.7,18.7,0.465,2.4,5.6,0.421,6.3,13.1,0.483,1.9,2.7,0.722,2.2,2.9,5.2,7.8,1.0,0.1,1.8,3.1,21.7,,119.0,114.0
2020,27.0,DAL,NBA,PG,8.0,1.0,191.0,8.9,20.7,0.427,4.0,9.4,0.432,4.8,11.4,0.422,2.5,2.8,0.909,0.3,3.5,3.8,7.6,2.3,0.3,2.3,3.0,24.3,,115.0,113.0
2021,28.0,DAL,NBA,PG,9.0,0.0,178.0,8.2,19.7,0.417,4.7,10.7,0.436,3.6,9.0,0.394,2.7,3.3,0.833,0.3,3.0,3.3,4.9,1.4,0.5,2.2,4.7,23.8,,110.0,109.0
