PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Lindsey Hunter,28,5,180,5.1,0.326,0.20800000000000002,0.094,3.6,7.8,5.6,11.2,2.4,0.0,11.3,17.8,,-0.3,0.1,-0.2,-0.064,,-3.6,-0.8,-4.4,-0.1
Grant Hill,26,5,176,29.3,0.49,0.011000000000000001,0.174,5.1,23.3,13.8,48.6,3.4,1.0,10.8,32.6,,0.5,0.3,0.8,0.207,,8.3,3.9,12.2,0.6
Joe Dumars,35,5,153,13.5,0.632,0.48700000000000004,0.077,0.8,5.5,3.1,15.5,0.8,0.0,18.2,16.6,,0.3,0.0,0.3,0.087,,2.0,-1.2,0.8,0.1
Jerry Stackhouse,24,5,124,10.1,0.479,0.174,0.304,3.1,5.7,4.3,9.2,1.0,0.7,16.1,25.9,,-0.1,0.0,0.0,-0.013999999999999999,,-1.2,-2.4,-3.6,0.0
Christian Laettner,29,5,123,18.1,0.48,0.0,0.298,6.3,9.2,7.7,17.6,2.0,0.7,5.3,23.6,,0.3,0.1,0.3,0.136,,2.5,1.3,3.9,0.2
Jerome Williams,25,5,123,15.7,0.501,0.0,0.33299999999999996,12.5,23.0,17.5,5.7,2.0,0.0,11.4,14.7,,0.2,0.1,0.3,0.122,,2.1,0.1,2.1,0.1
Bison Dele,29,5,122,19.2,0.603,0.0,0.225,12.6,23.1,17.6,1.7,1.5,1.4,13.7,21.6,,0.3,0.1,0.4,0.162,,0.1,0.1,0.2,0.1
Jud Buechler,30,5,84,3.6,0.267,0.5329999999999999,0.0,6.1,15.1,10.4,5.6,2.2,1.0,16.7,11.1,,-0.2,0.1,-0.1,-0.048,,-3.1,0.5,-2.6,0.0
Eric Montross,27,5,70,4.4,0.509,0.0,0.33299999999999996,5.5,20.2,12.5,0.0,0.0,2.5,0.0,5.1,,0.1,0.0,0.1,0.077,,-5.3,0.3,-5.0,-0.1
Don Reid,25,4,21,14.3,0.667,0.0,0.0,12.2,13.4,12.8,8.3,0.0,0.0,0.0,7.4,,0.1,0.0,0.1,0.165,,2.5,-1.3,1.2,0.0
Loy Vaught,30,2,15,12.5,0.5,0.0,0.0,0.0,9.4,4.5,0.0,4.0,0.0,0.0,13.8,,0.0,0.0,0.0,0.095,,-0.5,1.0,0.5,0.0
Charles O'Bannon,23,4,9,7.7,0.667,0.0,0.0,14.3,0.0,7.5,24.8,0.0,0.0,50.0,34.4,,-0.1,0.0,-0.1,-0.294,,-4.3,-3.9,-8.3,0.0
