PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Reggie Miller,33,13,481,20.1,0.555,0.42200000000000004,0.43200000000000005,3.4,9.2,6.4,13.8,1.0,0.5,8.1,25.4,,1.7,0.2,1.9,0.188,,5.3,-1.2,4.1,0.7
Mark Jackson,33,13,451,19.8,0.601,0.33,0.408,3.9,11.6,7.9,44.0,1.7,0.2,22.4,16.5,,1.4,0.3,1.7,0.18,,4.9,-0.2,4.7,0.8
Dale Davis,29,13,394,18.1,0.596,0.0,0.649,14.5,25.6,20.3,5.0,1.4,3.3,17.5,14.5,,0.8,0.6,1.4,0.166,,1.9,0.9,2.8,0.5
Jalen Rose,26,13,355,15.1,0.516,0.16699999999999998,0.24600000000000002,3.9,6.5,5.3,17.8,2.0,1.0,14.0,23.8,,0.4,0.2,0.7,0.08800000000000001,,0.8,-0.1,0.7,0.2
Antonio Davis,30,13,326,13.1,0.504,0.0,0.8270000000000001,8.9,24.6,17.1,4.2,0.8,3.1,16.4,17.8,,0.2,0.4,0.6,0.09300000000000001,,-1.2,-0.4,-1.6,0.0
Rik Smits,32,13,293,15.4,0.491,0.0,0.136,6.9,19.4,13.4,6.8,1.1,3.7,13.8,29.3,,0.0,0.4,0.3,0.051,,-1.9,-0.6,-2.5,0.0
Chris Mullin,35,13,283,13.9,0.563,0.55,0.23,0.9,7.4,4.3,10.0,2.0,0.8,15.4,21.8,,0.3,0.2,0.5,0.084,,2.5,-0.9,1.6,0.3
Derrick McKey,32,13,245,10.1,0.457,0.1,0.65,8.8,12.3,10.6,12.6,2.7,1.2,17.6,12.1,,0.2,0.3,0.4,0.086,,-1.9,1.7,-0.2,0.1
Travis Best,26,11,150,7.4,0.445,0.217,0.28300000000000003,5.9,7.7,6.9,24.5,1.5,0.5,21.3,20.8,,0.0,0.1,0.0,0.012,,-4.6,-1.6,-6.2,-0.2
Sam Perkins,37,13,146,14.5,0.68,0.6859999999999999,0.257,1.7,18.3,10.4,7.4,0.0,1.5,15.2,14.9,,0.3,0.1,0.4,0.133,,2.9,0.3,3.2,0.2
Fred Hoiberg,26,4,20,19.9,0.5,0.0,0.0,0.0,17.4,9.1,17.3,8.3,0.0,0.0,9.5,,0.0,0.1,0.1,0.21100000000000002,,3.2,8.7,11.9,0.1
Austin Croshere,23,1,1,107.0,0.532,0.0,2.0,100.0,0.0,60.5,0.0,0.0,0.0,0.0,89.2,,0.0,0.0,0.0,1.439,,44.4,-22.4,22.0,0.0
