Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2020,15,2043,MEM,Memphis Grizzlies,20.0,NBA,PG,67,67,2074,7.8,16.3,0.48,1.0,3.1,0.34,6.7,13.2,0.51,4.1,5.3,0.78,0.9,3.6,4.5,8.5,1.0,0.3,3.8,1.9,20.7
2021,15,2043,MEM,Memphis Grizzlies,21.0,NBA,PG,5,5,146,10.4,19.5,0.53,1.0,3.5,0.29,9.4,16.0,0.58,6.2,7.6,0.81,0.5,2.0,2.5,8.6,1.2,0.7,3.5,2.7,27.9
